Time, Value
1538403762.254, 57
1538403763.276, 53
1538403764.245, 66
1538403765.255, 53
1538403766.244, 30
1538403767.275, 34
1538403768.274, 30
1538403769.245, 43
1538403770.258, 56
1538403771.245, 54
1538403772.257, 53
1538403773.272, 41
1538403774.255, 41
1538403775.273, 34
1538403776.245, 27
1538403777.246, 41
1538403778.245, 43
1538403779.260, 50
1538403780.252, 38
1538403781.253, 21
1538403782.260, 29
1538403783.276, 38
1538403784.257, 61
1538403785.260, 67
1538403786.257, 56
1538403787.256, 38
1538403788.240, 21
1538403789.259, 37
1538403790.254, 38
1538403791.246, 53
1538403792.256, 70
1538403793.272, 57
1538403794.253, 63
1538403795.256, 61
1538403796.258, 51
1538403797.274, 51
1538403798.237, 48
1538403799.257, 40
1538403800.260, 35
1538403801.262, 40
1538403802.254, 43
1538403803.275, 48
1538403804.273, 43
1538403805.261, 40
1538403806.246, 38
1538403807.261, 40
1538403808.247, 44
1538403809.252, 38
1538403810.240, 34
1538403811.246, 37
1538403812.256, 29
1538403813.258, 27
1538403814.255, 30
1538403815.271, 30
1538403816.256, 26
1538403817.259, 27
1538403818.246, 7
1538403819.277, 10
1538403820.242, 16
1538403821.258, 40
1538403822.271, 64
1538403823.254, 64
1538403824.259, 78
1538403825.246, 61
1538403826.255, 53
1538403827.268, 40
1538403828.259, 40
1538403829.260, 35
1538403830.253, 30
1538403831.272, 44
1538403832.276, 38
1538403833.257, 57
1538403834.275, 61
1538403835.241, 56
1538403836.289, 54
1538403837.240, 43
1538403838.258, 54
1538403839.276, 51
1538403840.243, 51
1538403841.256, 40
1538403842.241, 37
1538403843.255, 24
1538403844.273, 20
1538403845.256, 29
1538403846.257, 37
1538403847.261, 38
1538403848.247, 53
1538403849.240, 60
1538403850.244, 50
1538403851.258, 56
1538403852.243, 50
1538403853.254, 47
1538403854.259, 43
1538403855.251, 41
1538403856.273, 43
1538403857.259, 35
1538403858.272, 30
1538403859.239, 44
1538403860.262, 54
1538403861.261, 57
1538403862.277, 60
1538403863.272, 69
1538403864.272, 57
1538403865.255, 60
1538403866.289, 64
1538403867.247, 47
1538403868.257, 34
1538403869.237, 26
1538403870.252, 26
1538403871.244, 29
1538403872.253, 41
1538403873.263, 43
1538403874.257, 44
1538403875.256, 34
1538403876.261, 38
1538403877.242, 37
1538403878.273, 44
1538403879.247, 66
1538403880.257, 70
1538403881.239, 83
1538403882.245, 78
1538403883.257, 75
1538403884.244, 74
1538403885.252, 77
1538403886.244, 84
1538403887.261, 78
1538403888.267, 80
1538403889.258, 63
1538403890.274, 51
1538403891.242, 54
1538403892.269, 54
1538403893.254, 63
1538403894.257, 64
1538403895.256, 63
1538403896.242, 57
1538403897.252, 57
1538403898.241, 54
1538403899.243, 66
1538403900.276, 74
1538403901.259, 81
1538403902.253, 84
1538403903.262, 61
1538403904.256, 56
1538403905.269, 43
1538403906.237, 48
1538403907.275, 64
1538403908.243, 66
1538403909.246, 69
1538403910.237, 57
1538403911.242, 53
1538403912.260, 47
1538403913.258, 51
1538403914.255, 66
1538403915.259, 60
1538403916.246, 57
1538403917.257, 56
1538403918.254, 34
1538403919.256, 21
1538403920.239, 30
1538403921.258, 29
1538403922.277, 35
1538403923.242, 53
1538403924.252, 54
1538403925.273, 53
1538403926.255, 57
1538403927.272, 63
1538403928.243, 53
1538403929.260, 56
1538403930.238, 63
1538403931.261, 57
1538403932.257, 53
