Time, Value
1538403762.254, 40
1538403763.276, 43
1538403764.245, 47
1538403765.255, 54
1538403766.244, 75
1538403767.275, 83
1538403768.274, 87
1538403769.245, 77
1538403770.258, 81
1538403771.245, 66
1538403772.257, 70
1538403773.272, 83
1538403774.255, 69
1538403775.273, 77
1538403776.245, 64
1538403777.246, 64
1538403778.245, 69
1538403779.260, 64
1538403780.252, 77
1538403781.253, 83
1538403782.260, 78
1538403783.276, 81
1538403784.257, 80
1538403785.260, 75
1538403786.257, 75
1538403787.256, 83
1538403788.240, 77
1538403789.259, 64
1538403790.254, 60
1538403791.246, 54
1538403792.256, 53
1538403793.272, 63
1538403794.253, 77
1538403795.256, 80
1538403796.258, 80
1538403797.274, 84
1538403798.237, 70
1538403799.257, 57
1538403800.260, 56
1538403801.262, 53
1538403802.254, 54
1538403803.275, 57
1538403804.273, 74
1538403805.261, 67
1538403806.246, 80
1538403807.261, 78
1538403808.247, 64
1538403809.252, 48
1538403810.240, 51
1538403811.246, 60
1538403812.256, 54
1538403813.258, 64
1538403814.255, 56
1538403815.271, 44
1538403816.256, 54
1538403817.259, 60
1538403818.246, 61
1538403819.277, 67
1538403820.242, 56
1538403821.258, 61
1538403822.271, 54
1538403823.254, 53
1538403824.259, 70
1538403825.246, 64
1538403826.255, 66
1538403827.268, 63
1538403828.259, 56
1538403829.260, 48
1538403830.253, 48
1538403831.272, 51
1538403832.276, 47
1538403833.257, 66
1538403834.275, 70
1538403835.241, 67
1538403836.289, 74
1538403837.240, 54
1538403838.258, 51
1538403839.276, 60
1538403840.243, 64
1538403841.256, 61
1538403842.241, 66
1538403843.255, 44
1538403844.273, 40
1538403845.256, 44
1538403846.257, 47
1538403847.261, 60
1538403848.247, 53
1538403849.240, 61
1538403850.244, 48
1538403851.258, 51
1538403852.243, 60
1538403853.254, 60
1538403854.259, 77
1538403855.251, 69
1538403856.273, 67
1538403857.259, 51
1538403858.272, 47
1538403859.239, 60
1538403860.262, 51
1538403861.261, 64
1538403862.277, 48
1538403863.272, 38
1538403864.272, 37
1538403865.255, 48
1538403866.289, 50
1538403867.247, 44
1538403868.257, 54
1538403869.237, 40
1538403870.252, 37
1538403871.244, 56
1538403872.253, 51
1538403873.263, 66
1538403874.257, 87
1538403875.256, 77
1538403876.261, 60
1538403877.242, 43
1538403878.273, 29
1538403879.247, 37
1538403880.257, 57
1538403881.239, 67
1538403882.245, 63
1538403883.257, 56
1538403884.244, 61
1538403885.252, 60
1538403886.244, 70
1538403887.261, 90
1538403888.267, 87
1538403889.258, 78
1538403890.274, 78
1538403891.242, 63
1538403892.269, 60
1538403893.254, 69
1538403894.257, 57
1538403895.256, 63
1538403896.242, 57
1538403897.252, 57
1538403898.241, 60
1538403899.243, 51
1538403900.276, 50
1538403901.259, 40
1538403902.253, 40
1538403903.262, 40
1538403904.256, 48
1538403905.269, 51
1538403906.237, 60
1538403907.275, 61
1538403908.243, 61
1538403909.246, 67
1538403910.237, 63
1538403911.242, 57
1538403912.260, 48
1538403913.258, 53
1538403914.255, 53
1538403915.259, 53
1538403916.246, 56
1538403917.257, 48
1538403918.254, 27
1538403919.256, 35
1538403920.239, 38
1538403921.258, 34
1538403922.277, 50
1538403923.242, 54
1538403924.252, 56
1538403925.273, 54
1538403926.255, 53
1538403927.272, 48
1538403928.243, 50
1538403929.260, 60
1538403930.238, 56
1538403931.261, 66
1538403932.257, 66
1538403933.256, 54
1538403934.252, 60
1538403935.267, 44
1538403936.257, 41
1538403937.289, 60
1538403938.240, 69
1538403939.276, 74
1538403940.244, 69
1538403941.254, 48
1538403942.239, 38
1538403943.258, 38
1538403944.257, 41
1538403945.262, 61
1538403946.256, 81
1538403947.267, 80
1538403948.261, 67
1538403949.272, 60
1538403950.244, 47
1538403951.246, 66
1538403952.243, 74
1538403953.256, 63
1538403954.256, 75
1538403955.245, 57
1538403956.252, 54
1538403957.240, 57
1538403958.254, 50
1538403959.279, 37
