Time, Value
1549294951.893, 61
1549294952.898, 56
1549294953.929, 53
1549294954.897, 60
1549294955.900, 69
1549294956.898, 75
1549294957.900, 69
1549294958.886, 81
1549294959.899, 81
1549294960.895, 87
1549294961.900, 91
1549294962.931, 69
1549294963.913, 66
1549294964.913, 63
1549294965.916, 63
1549294966.884, 75
1549294967.908, 74
1549294968.881, 74
1549294969.898, 67
1549294970.882, 66
1549294971.886, 61
1549294972.914, 56
1549294973.900, 56
1549294974.893, 50
1549294975.903, 56
1549294976.887, 63
1549294977.907, 69
1549294978.898, 75
1549294979.915, 66
1549294980.899, 70
1549294981.896, 69
1549294982.902, 70
1549294983.896, 78
1549294984.898, 80
1549294985.884, 84
1549294986.892, 90
1549294987.913, 90
1549294988.895, 84
1549294989.900, 81
1549294990.896, 75
1549294991.893, 70
1549294992.908, 77
1549294993.893, 74
1549294994.917, 83
1549294995.883, 87
1549294996.900, 93
1549294997.887, 93
1549294998.895, 88
1549294999.908, 75
1549295000.886, 64
1549295001.901, 64
1549295002.899, 61
1549295003.902, 75
1549295004.897, 67
1549295005.916, 64
1549295006.899, 63
1549295007.880, 61
1549295008.898, 69
1549295009.888, 75
1549295010.900, 69
1549295011.894, 54
1549295012.898, 50
1549295013.892, 50
1549295014.908, 44
1549295015.898, 63
1549295016.902, 66
1549295017.887, 63
1549295018.895, 75
1549295019.882, 67
1549295020.898, 74
1549295021.914, 80
1549295022.898, 70
1549295023.894, 75
1549295024.929, 77
1549295025.892, 78
1549295026.929, 87
1549295027.887, 93
1549295028.899, 84
1549295029.886, 87
1549295030.886, 77
1549295031.900, 77
1549295032.893, 75
1549295033.892, 63
1549295034.912, 69
1549295035.912, 54
1549295036.911, 60
1549295037.883, 67
1549295038.913, 51
1549295039.898, 70
1549295040.897, 69
1549295041.883, 66
1549295042.887, 84
1549295043.899, 74
1549295044.888, 74
1549295045.898, 78
1549295046.914, 74
1549295047.898, 77
1549295048.912, 74
1549295049.887, 67
1549295050.912, 64
1549295051.882, 66
1549295052.900, 53
1549295053.913, 64
1549295054.894, 63
1549295055.900, 67
1549295056.884, 75
1549295057.893, 74
1549295058.941, 77
1549295059.898, 80
1549295060.898, 78
1549295061.897, 69
1549295062.892, 64
1549295063.915, 41
1549295064.897, 44
1549295065.915, 48
1549295066.880, 53
1549295067.930, 64
1549295068.879, 70
1549295069.902, 60
1549295070.918, 57
1549295071.902, 66
1549295072.892, 61
1549295073.902, 75
1549295074.895, 64
1549295075.917, 51
1549295076.903, 56
1549295077.914, 44
1549295078.887, 56
1549295079.893, 64
1549295080.880, 57
1549295081.888, 64
1549295082.893, 64
1549295083.898, 83
1549295084.901, 81
1549295085.913, 84
1549295086.896, 87
1549295087.898, 69
1549295088.884, 74
1549295089.899, 78
1549295090.878, 77
1549295091.895, 74
1549295092.899, 70
1549295093.914, 61
1549295094.900, 61
1549295095.911, 66
1549295096.894, 66
1549295097.931, 78
1549295098.900, 81
1549295099.902, 83
1549295100.886, 90
1549295101.901, 87
1549295102.908, 75
1549295103.897, 77
1549295104.899, 66
1549295105.886, 61
1549295106.897, 74
1549295107.912, 78
1549295108.903, 74
1549295109.911, 80
1549295110.883, 81
1549295111.894, 80
