Time, Value
1549294951.893, 57
1549294952.898, 53
1549294953.929, 64
1549294954.897, 48
1549294955.900, 61
1549294956.898, 90
1549294957.900, 81
1549294958.886, 81
1549294959.899, 69
1549294960.895, 54
1549294961.900, 41
1549294962.931, 41
1549294963.913, 37
1549294964.913, 26
1549294965.916, 30
1549294966.884, 41
1549294967.908, 50
1549294968.881, 63
1549294969.898, 60
1549294970.882, 63
1549294971.886, 63
1549294972.914, 67
1549294973.900, 84
1549294974.893, 94
1549294975.903, 94
1549294976.887, 91
1549294977.907, 78
1549294978.898, 78
1549294979.915, 63
1549294980.899, 54
1549294981.896, 38
1549294982.902, 7
1549294983.896, 27
1549294984.898, 40
1549294985.884, 57
1549294986.892, 77
1549294987.913, 69
1549294988.895, 51
1549294989.900, 44
1549294990.896, 37
1549294991.893, 50
1549294992.908, 60
1549294993.893, 70
1549294994.917, 80
1549294995.883, 53
1549294996.900, 50
1549294997.887, 50
1549294998.895, 51
1549294999.908, 66
1549295000.886, 63
1549295001.901, 54
1549295002.899, 44
1549295003.902, 34
1549295004.897, 23
1549295005.916, 20
1549295006.899, 30
1549295007.880, 50
1549295008.898, 61
1549295009.888, 60
1549295010.900, 69
1549295011.894, 40
1549295012.898, 38
1549295013.892, 40
1549295014.908, 17
1549295015.898, 43
1549295016.902, 57
1549295017.887, 66
1549295018.895, 84
1549295019.882, 81
1549295020.898, 69
1549295021.914, 48
1549295022.898, 51
1549295023.894, 53
1549295024.929, 60
1549295025.892, 81
1549295026.929, 60
1549295027.887, 66
1549295028.899, 63
1549295029.886, 61
1549295030.886, 70
1549295031.900, 67
1549295032.893, 70
1549295033.892, 53
1549295034.912, 53
1549295035.912, 50
1549295036.911, 44
1549295037.883, 51
1549295038.913, 47
1549295039.898, 53
1549295040.897, 57
1549295041.883, 74
1549295042.887, 84
1549295043.899, 93
1549295044.888, 93
1549295045.898, 84
1549295046.914, 87
1549295047.898, 83
1549295048.912, 93
1549295049.887, 93
1549295050.912, 96
1549295051.882, 96
1549295052.900, 83
1549295053.913, 75
1549295054.894, 74
1549295055.900, 70
1549295056.884, 63
1549295057.893, 70
1549295058.941, 67
1549295059.898, 60
1549295060.898, 61
1549295061.897, 61
1549295062.892, 69
1549295063.915, 74
1549295064.897, 83
1549295065.915, 88
1549295066.880, 77
1549295067.930, 75
1549295068.879, 77
1549295069.902, 64
1549295070.918, 67
1549295071.902, 74
1549295072.892, 74
1549295073.902, 87
1549295074.895, 87
1549295075.917, 80
1549295076.903, 70
1549295077.914, 63
1549295078.887, 66
1549295079.893, 74
1549295080.880, 90
1549295081.888, 75
1549295082.893, 56
1549295083.898, 40
1549295084.901, 20
1549295085.913, 23
1549295086.896, 26
1549295087.898, 29
1549295088.884, 43
1549295089.899, 56
1549295090.878, 77
1549295091.895, 100
1549295092.899, 94
1549295093.914, 87
1549295094.900, 77
1549295095.911, 69
1549295096.894, 78
1549295097.931, 80
1549295098.900, 78
1549295099.902, 74
1549295100.886, 61
1549295101.901, 67
1549295102.908, 77
1549295103.897, 81
1549295104.899, 100
1549295105.886, 97
1549295106.897, 93
1549295107.912, 77
1549295108.903, 70
1549295109.911, 64
1549295110.883, 67
1549295111.894, 77
1549295112.884, 80
1549295113.887, 84
1549295114.915, 87
1549295115.885, 80
1549295116.902, 66
1549295117.884, 50
1549295118.885, 37
1549295119.916, 48
1549295120.901, 50
1549295121.914, 50
1549295122.887, 56
1549295123.908, 29
1549295124.897, 26
1549295125.893, 38
1549295126.914, 38
1549295127.879, 50
1549295128.895, 50
1549295129.881, 50
1549295130.883, 48
1549295131.902, 47
1549295132.893, 48
1549295133.892, 43
1549295134.902, 44
1549295135.892, 51
1549295136.899, 38
1549295137.886, 40
1549295138.913, 44
1549295139.883, 23
1549295140.885, 38
1549295141.882, 43
1549295142.887, 38
1549295143.893, 61
1549295144.901, 57
1549295145.896, 60
1549295146.900, 61
1549295147.903, 61
1549295148.898, 57
1549295149.903, 48
1549295150.895, 50
1549295151.884, 44
1549295152.894, 51
1549295153.929, 48
1549295154.883, 53
1549295155.898, 51
1549295156.903, 47
1549295157.898, 53
1549295158.908, 40
1549295159.880, 38
1549295160.901, 38
1549295161.884, 37
1549295162.902, 40
1549295163.893, 47
1549295164.898, 37
1549295165.893, 37
1549295166.914, 40
1549295167.892, 38
1549295168.914, 44
1549295169.899, 51
1549295170.902, 48
1549295171.881, 43
1549295172.896, 50
1549295173.913, 48
1549295174.893, 50
1549295175.912, 54
1549295176.886, 48
1549295177.894, 43
1549295178.914, 48
1549295179.911, 50
1549295180.916, 54
1549295181.899, 53
1549295182.895, 50
1549295183.883, 43
1549295184.892, 51
1549295185.914, 54
1549295186.890, 57
1549295187.913, 63
1549295188.878, 47
1549295189.886, 56
1549295190.913, 57
1549295191.886, 60
1549295192.899, 67
1549295193.898, 60
1549295194.915, 47
1549295195.901, 41
1549295196.894, 54
1549295197.915, 60
1549295198.887, 70
1549295199.898, 70
1549295200.887, 60
1549295201.883, 53
1549295202.899, 53
1549295203.898, 54
1549295204.900, 61
1549295205.912, 67
1549295206.896, 69
1549295207.913, 66
1549295208.879, 54
1549295209.913, 53
1549295210.886, 47
1549295211.899, 44
1549295212.880, 60
1549295213.898, 56
1549295214.897, 60
1549295215.914, 69
1549295216.904, 67
1549295217.916, 60
1549295218.890, 53
1549295219.917, 48
1549295220.899, 34
1549295221.894, 48
1549295222.899, 64
1549295223.900, 60
1549295224.914, 74
1549295225.883, 64
1549295226.895, 44
1549295227.904, 48
1549295228.893, 44
1549295229.899, 41
1549295230.899, 44
1549295231.887, 41
1549295232.882, 37
1549295233.887, 40
1549295234.899, 40
1549295235.897, 40
1549295236.899, 43
