Time, Value
1539873524.397, 25
1539873525.410, 25
1539873526.441, 51
1539873527.413, 26
1539873528.415, 25
1539873529.404, 51
1539873530.415, 26
1539873531.404, 0
1539873532.418, 0
1539873533.401, 0
1539873534.404, 0
1539873535.409, 0
1539873536.402, 0
1539873537.418, 0
1539873538.431, 0
1539873539.430, 0
1539873540.418, 0
1539873541.399, 25
1539873542.403, 0
1539873543.403, 0
1539873544.417, 0
1539873545.414, 0
1539873546.398, 0
1539873547.414, 0
1539873548.431, 0
1539873549.409, 0
1539873550.413, 0
1539873551.398, 0
1539873552.434, 0
1539873553.398, 0
1539873554.419, 0
1539873555.414, 0
1539873556.400, 0
1539873557.415, 0
1539873558.425, 0
1539873559.410, 0
1539873560.419, 0
1539873561.403, 0
1539873562.431, 0
1539873563.430, 0
1539873564.401, 0
1539873565.412, 0
1539873566.404, 0
1539873567.418, 0
1539873568.416, 0
1539873569.445, 0
1539873570.434, 0
1539873571.403, 0
1539873572.415, 0
1539873573.416, 0
1539873574.400, 0
1539873575.397, 0
1539873576.411, 0
1539873577.415, 0
1539873578.420, 0
1539873579.415, 0
1539873580.400, 0
1539873581.415, 0
1539873582.428, 0
1539873583.398, 0
1539873584.418, 0
1539873585.415, 0
1539873586.414, 0
1539873587.419, 0
1539873588.403, 0
1539873589.419, 0
1539873590.396, 0
1539873591.421, 0
1539873592.400, 0
1539873593.410, 0
1539873594.417, 0
1539873595.431, 0
1539873596.416, 0
1539873597.430, 0
1539873598.414, 0
1539873599.446, 0
1539873600.400, 0
1539873601.414, 0
1539873602.396, 0
1539873603.403, 0
1539873604.404, 0
1539873605.415, 0
1539873606.410, 0
1539873607.400, 0
1539873608.411, 0
1539873609.414, 0
1539873610.429, 0
1539873611.413, 0
1539873612.400, 0
1539873613.415, 0
1539873614.401, 0
1539873615.416, 0
1539873616.417, 0
1539873617.405, 0
1539873618.413, 0
1539873619.419, 0
1539873620.412, 0
1539873621.417, 0
1539873622.403, 0
1539873623.415, 0
1539873624.403, 0
1539873625.436, 0
1539873626.409, 0
1539873627.430, 0
1539873628.415, 0
1539873629.395, 0
1539873630.418, 0
1539873631.430, 0
1539873632.399, 0
1539873633.431, 0
1539873634.399, 0
1539873635.416, 0
1539873636.407, 0
1539873637.416, 0
1539873638.419, 0
1539873639.415, 0
1539873640.425, 0
1539873641.405, 0
1539873642.398, 0
1539873643.433, 0
1539873644.397, 0
1539873645.407, 0
1539873646.405, 0
1539873647.418, 0
1539873648.411, 0
1539873649.416, 0
1539873650.419, 0
1539873651.415, 0
1539873652.411, 0
1539873653.399, 0
1539873654.400, 0
1539873655.430, 0
1539873656.404, 0
1539873657.411, 0
1539873658.414, 0
1539873659.448, 0
1539873660.411, 0
1539873661.395, 0
1539873662.410, 0
