Time, Value
1539873524.397, 56
1539873525.410, 56
1539873526.441, 56
1539873527.413, 56
1539873528.415, 56
1539873529.404, 56
1539873530.415, 56
1539873531.404, 63
1539873532.418, 54
1539873533.401, 74
1539873534.404, 77
1539873535.409, 77
1539873536.402, 75
1539873537.418, 47
1539873538.431, 26
1539873539.430, 1
1539873540.418, 4
1539873541.399, 4
1539873542.403, 34
1539873543.403, 38
1539873544.417, 44
1539873545.414, 29
1539873546.398, 14
1539873547.414, 8
1539873548.431, 20
1539873549.409, 27
1539873550.413, 30
1539873551.398, 24
1539873552.434, 24
1539873553.398, 24
1539873554.419, 27
1539873555.414, 34
1539873556.400, 21
1539873557.415, 35
1539873558.425, 41
1539873559.410, 29
1539873560.419, 53
1539873561.403, 29
1539873562.431, 13
1539873563.430, 43
1539873564.401, 29
1539873565.412, 47
1539873566.404, 63
1539873567.418, 54
1539873568.416, 63
1539873569.445, 40
1539873570.434, 34
1539873571.403, 21
1539873572.415, 14
1539873573.416, 43
1539873574.400, 47
1539873575.397, 37
1539873576.411, 34
1539873577.415, 27
1539873578.420, 38
1539873579.415, 53
1539873580.400, 56
1539873581.415, 63
1539873582.428, 53
1539873583.398, 60
1539873584.418, 53
1539873585.415, 51
1539873586.414, 44
1539873587.419, 30
1539873588.403, 43
1539873589.419, 43
1539873590.396, 40
1539873591.421, 53
1539873592.400, 38
1539873593.410, 38
1539873594.417, 47
1539873595.431, 43
1539873596.416, 54
1539873597.430, 48
1539873598.414, 54
1539873599.446, 60
1539873600.400, 66
1539873601.414, 78
1539873602.396, 78
1539873603.403, 69
1539873604.404, 70
1539873605.415, 54
1539873606.410, 43
1539873607.400, 47
1539873608.411, 26
1539873609.414, 26
1539873610.429, 37
1539873611.413, 40
1539873612.400, 50
1539873613.415, 43
1539873614.401, 44
1539873615.416, 51
1539873616.417, 41
1539873617.405, 37
1539873618.413, 35
1539873619.419, 38
1539873620.412, 35
1539873621.417, 44
1539873622.403, 44
1539873623.415, 29
1539873624.403, 26
1539873625.436, 30
1539873626.409, 34
1539873627.430, 34
1539873628.415, 48
1539873629.395, 50
1539873630.418, 43
1539873631.430, 48
1539873632.399, 30
1539873633.431, 26
1539873634.399, 37
1539873635.416, 30
1539873636.407, 40
1539873637.416, 44
1539873638.419, 38
1539873639.415, 48
1539873640.425, 56
1539873641.405, 50
1539873642.398, 48
1539873643.433, 44
1539873644.397, 43
1539873645.407, 35
1539873646.405, 21
1539873647.418, 7
1539873648.411, 21
1539873649.416, 40
1539873650.419, 56
1539873651.415, 67
1539873652.411, 54
1539873653.399, 41
1539873654.400, 44
1539873655.430, 38
1539873656.404, 40
1539873657.411, 44
1539873658.414, 41
1539873659.448, 53
1539873660.411, 38
1539873661.395, 43
1539873662.410, 44
1539873663.396, 43
1539873664.416, 66
1539873665.403, 53
1539873666.420, 53
1539873667.411, 53
1539873668.418, 47
1539873669.410, 48
1539873670.427, 44
1539873671.403, 41
1539873672.417, 44
1539873673.402, 43
1539873674.416, 47
1539873675.395, 44
1539873676.404, 48
1539873677.419, 50
1539873678.402, 41
1539873679.416, 43
1539873680.426, 35
1539873681.431, 44
1539873682.419, 44
1539873683.400, 37
1539873684.415, 34
1539873685.395, 24
1539873686.403, 13
1539873687.417, 21
1539873688.415, 30
1539873689.409, 30
1539873690.434, 29
1539873691.427, 27
1539873692.430, 24
1539873693.397, 17
1539873694.412, 30
1539873695.404, 35
1539873696.414, 35
1539873697.410, 50
1539873698.415, 44
1539873699.409, 37
1539873700.407, 30
1539873701.412, 27
1539873702.432, 35
1539873703.416, 48
1539873704.415, 54
1539873705.402, 43
1539873706.401, 40
1539873707.400, 20
1539873708.409, 4
1539873709.417, 10
1539873710.415, 1
1539873711.433, 10
1539873712.404, 13
1539873713.404, 1
1539873714.417, 11
1539873715.415, 24
1539873716.409, 35
1539873717.398, 38
1539873718.414, 40
1539873719.413, 35
1539873720.403, 23
1539873721.412, 30
1539873722.420, 34
1539873723.431, 26
1539873724.398, 38
1539873725.401, 27
1539873726.418, 35
1539873727.416, 29
1539873728.415, 34
1539873729.428, 53
1539873730.414, 51
1539873731.418, 57
1539873732.404, 44
1539873733.410, 26
1539873734.403, 27
1539873735.419, 40
1539873736.401, 51
1539873737.411, 64
1539873738.417, 64
1539873739.431, 53
1539873740.416, 51
1539873741.430, 44
1539873742.397, 38
1539873743.428, 38
1539873744.397, 27
1539873745.416, 35
1539873746.395, 43
1539873747.418, 43
1539873748.406, 60
1539873749.416, 51
1539873750.403, 40
1539873751.430, 30
1539873752.420, 34
1539873753.430, 30
1539873754.404, 38
1539873755.435, 43
1539873756.405, 21
1539873757.400, 37
1539873758.415, 34
1539873759.400, 30
1539873760.413, 41
1539873761.395, 35
1539873762.404, 35
1539873763.414, 37
1539873764.403, 38
1539873765.431, 29
1539873766.398, 27
1539873767.414, 34
1539873768.414, 34
1539873769.419, 51
1539873770.413, 48
1539873771.403, 43
1539873772.410, 41
1539873773.397, 23
1539873774.403, 29
1539873775.415, 26
1539873776.399, 29
1539873777.419, 29
1539873778.399, 26
1539873779.410, 35
1539873780.411, 38
1539873781.400, 35
1539873782.416, 43
1539873783.401, 29
1539873784.398, 4
1539873785.402, 11
1539873786.403, 8
1539873787.430, 14
1539873788.404, 41
1539873789.403, 35
1539873790.412, 37
1539873791.415, 43
1539873792.412, 34
1539873793.404, 29
1539873794.416, 29
1539873795.420, 30
1539873796.403, 30
1539873797.430, 38
1539873798.401, 34
1539873799.430, 35
1539873800.413, 35
1539873801.418, 35
1539873802.414, 48
1539873803.401, 37
1539873804.414, 43
1539873805.398, 48
1539873806.402, 50
1539873807.404, 63
1539873808.400, 54
1539873809.413, 64
