Time, Value
1539873524.397, 27
1539873525.410, 27
1539873526.441, 27
1539873527.413, 27
1539873528.415, 27
1539873529.404, 27
1539873530.415, 27
1539873531.404, 24
1539873532.418, 41
1539873533.401, 30
1539873534.404, 47
1539873535.409, 44
1539873536.402, 29
1539873537.418, 35
1539873538.431, 24
1539873539.430, 35
1539873540.418, 30
1539873541.399, 30
1539873542.403, 38
1539873543.403, 30
1539873544.417, 23
1539873545.414, 24
1539873546.398, 27
1539873547.414, 50
1539873548.431, 53
1539873549.409, 48
1539873550.413, 41
1539873551.398, 34
1539873552.434, 41
1539873553.398, 40
1539873554.419, 54
1539873555.414, 53
1539873556.400, 44
1539873557.415, 61
1539873558.425, 61
1539873559.410, 69
1539873560.419, 78
1539873561.403, 56
1539873562.431, 64
1539873563.430, 56
1539873564.401, 47
1539873565.412, 54
1539873566.404, 35
1539873567.418, 37
1539873568.416, 47
1539873569.445, 35
1539873570.434, 30
1539873571.403, 26
1539873572.415, 13
1539873573.416, 34
1539873574.400, 41
1539873575.397, 43
1539873576.411, 53
1539873577.415, 56
1539873578.420, 60
1539873579.415, 60
1539873580.400, 57
1539873581.415, 35
1539873582.428, 34
1539873583.398, 27
1539873584.418, 17
1539873585.415, 29
1539873586.414, 37
1539873587.419, 47
1539873588.403, 60
1539873589.419, 69
1539873590.396, 61
1539873591.421, 61
1539873592.400, 60
1539873593.410, 54
1539873594.417, 56
1539873595.431, 64
1539873596.416, 64
1539873597.430, 69
1539873598.414, 77
1539873599.446, 74
1539873600.400, 78
1539873601.414, 80
1539873602.396, 83
1539873603.403, 74
1539873604.404, 66
1539873605.415, 64
1539873606.410, 60
1539873607.400, 60
1539873608.411, 50
1539873609.414, 50
1539873610.429, 47
1539873611.413, 57
1539873612.400, 66
1539873613.415, 57
1539873614.401, 70
1539873615.416, 57
1539873616.417, 51
1539873617.405, 56
1539873618.413, 54
1539873619.419, 54
1539873620.412, 61
1539873621.417, 69
1539873622.403, 57
1539873623.415, 63
1539873624.403, 56
1539873625.436, 54
1539873626.409, 64
1539873627.430, 66
1539873628.415, 75
1539873629.395, 63
1539873630.418, 60
1539873631.430, 61
1539873632.399, 57
1539873633.431, 63
1539873634.399, 61
1539873635.416, 64
1539873636.407, 60
1539873637.416, 64
1539873638.419, 69
1539873639.415, 57
1539873640.425, 60
1539873641.405, 67
1539873642.398, 56
1539873643.433, 63
1539873644.397, 67
1539873645.407, 47
1539873646.405, 51
1539873647.418, 41
1539873648.411, 35
1539873649.416, 38
1539873650.419, 43
1539873651.415, 41
1539873652.411, 47
1539873653.399, 44
1539873654.400, 40
1539873655.430, 38
1539873656.404, 44
1539873657.411, 54
1539873658.414, 54
1539873659.448, 74
1539873660.411, 69
1539873661.395, 60
1539873662.410, 70
1539873663.396, 63
1539873664.416, 64
1539873665.403, 69
1539873666.420, 57
1539873667.411, 69
1539873668.418, 70
1539873669.410, 77
1539873670.427, 83
1539873671.403, 70
1539873672.417, 75
1539873673.402, 63
1539873674.416, 50
1539873675.395, 54
1539873676.404, 54
1539873677.419, 57
1539873678.402, 60
1539873679.416, 56
1539873680.426, 50
1539873681.431, 60
1539873682.419, 67
1539873683.400, 74
1539873684.415, 74
1539873685.395, 57
1539873686.403, 47
1539873687.417, 50
1539873688.415, 50
1539873689.409, 56
1539873690.434, 51
1539873691.427, 40
1539873692.430, 30
1539873693.397, 34
