started,1539250067, start_emotions_elicitation
stopped,1539250821, end emotion_elicitation
started,1539250862, start_baseline
stopped,1539250978, end_baseline
Interruptions
started,1539251636, (first interruption)
started,1539252115, (second interruption)
started,1539252466, (third interruption)
started,1539252961, (fourth interruption)
started,1539253445, (fifth interruption)
started,1539253984, (six interruption)
