Time, Value
1542381715.181, 70
1542381716.178, 70
1542381717.183, 80
1542381718.177, 64
1542381719.182, 43
1542381720.199, 43
1542381721.182, 40
1542381722.189, 44
1542381723.175, 53
1542381724.191, 44
1542381725.185, 60
1542381726.175, 43
1542381727.198, 44
1542381728.183, 63
1542381729.213, 60
1542381730.197, 81
1542381731.179, 83
1542381732.195, 75
1542381733.179, 69
1542381734.193, 70
1542381735.169, 60
1542381736.186, 44
1542381737.179, 44
1542381738.175, 35
1542381739.179, 14
1542381740.201, 21
1542381741.196, 16
1542381742.190, 26
1542381743.182, 40
1542381744.209, 60
1542381745.175, 77
1542381746.176, 66
1542381747.182, 81
1542381748.177, 63
1542381749.183, 75
1542381750.181, 74
1542381751.180, 69
1542381752.183, 75
1542381753.179, 54
1542381754.190, 43
1542381755.195, 34
1542381756.195, 21
1542381757.184, 16
1542381758.178, 30
1542381759.212, 40
1542381760.176, 40
1542381761.199, 56
1542381762.183, 56
1542381763.197, 48
1542381764.165, 57
1542381765.178, 75
1542381766.196, 70
1542381767.185, 93
1542381768.179, 83
1542381769.195, 56
1542381770.190, 66
1542381771.189, 50
1542381772.180, 67
1542381773.200, 97
1542381774.180, 84
1542381775.183, 100
1542381776.167, 100
1542381777.182, 100
1542381778.192, 100
1542381779.178, 64
1542381780.183, 64
1542381781.193, 60
1542381782.183, 48
1542381783.195, 30
1542381784.169, 48
1542381785.195, 23
1542381786.176, 24
1542381787.183, 38
1542381788.201, 30
1542381789.176, 40
1542381790.177, 50
1542381791.192, 47
1542381792.183, 47
1542381793.199, 50
1542381794.181, 50
1542381795.200, 47
1542381796.184, 43
1542381797.175, 51
1542381798.191, 37
1542381799.176, 27
1542381800.194, 37
1542381801.165, 35
1542381802.198, 47
1542381803.190, 54
1542381804.178, 63
1542381805.198, 63
1542381806.180, 38
1542381807.177, 40
1542381808.183, 38
1542381809.176, 38
1542381810.182, 67
1542381811.184, 53
1542381812.182, 48
1542381813.193, 57
1542381814.179, 48
1542381815.194, 40
1542381816.176, 29
1542381817.183, 26
1542381818.167, 20
1542381819.179, 40
1542381820.189, 54
1542381821.174, 47
1542381822.183, 57
1542381823.166, 38
1542381824.182, 38
1542381825.164, 37
1542381826.195, 21
1542381827.177, 21
1542381828.196, 8
1542381829.195, 3
1542381830.210, 4
1542381831.178, 16
1542381832.208, 41
1542381833.167, 51
1542381834.191, 53
1542381835.163, 57
1542381836.182, 38
1542381837.165, 37
1542381838.176, 34
1542381839.194, 40
1542381840.193, 29
1542381841.193, 34
1542381842.189, 47
1542381843.174, 29
1542381844.195, 35
1542381845.179, 27
1542381846.179, 35
1542381847.179, 38
1542381848.175, 40
1542381849.179, 23
1542381850.183, 23
1542381851.184, 17
1542381852.190, 34
1542381853.175, 63
1542381854.193, 47
1542381855.175, 50
1542381856.190, 17
1542381857.164, 4
1542381858.199, 8
1542381859.179, 11
1542381860.177, 38
1542381861.178, 40
1542381862.226, 43
1542381863.178, 41
1542381864.194, 40
1542381865.175, 50
1542381866.192, 43
1542381867.184, 53
1542381868.184, 50
1542381869.190, 38
1542381870.175, 48
1542381871.196, 41
1542381872.167, 41
1542381873.192, 56
1542381874.194, 51
1542381875.169, 54
1542381876.191, 53
1542381877.180, 43
1542381878.184, 63
1542381879.184, 57
1542381880.182, 64
1542381881.183, 70
1542381882.182, 54
1542381883.181, 67
1542381884.180, 50
1542381885.182, 44
1542381886.197, 37
1542381887.174, 34
1542381888.198, 48
1542381889.167, 53
1542381890.174, 66
1542381891.189, 61
1542381892.181, 54
1542381893.198, 56
