Time, Value
1542381715.181, 0
1542381716.178, 0
1542381717.183, 0
1542381718.177, 0
1542381719.182, 0
1542381720.199, 26
1542381721.182, 0
1542381722.189, 0
1542381723.175, 0
1542381724.191, 0
1542381725.185, 0
1542381726.175, 0
1542381727.198, 0
1542381728.183, 0
1542381729.213, 0
1542381730.197, 0
1542381731.179, 0
1542381732.195, 0
1542381733.179, 0
1542381734.193, 0
1542381735.169, 0
1542381736.186, 0
1542381737.179, 0
1542381738.175, 0
1542381739.179, 0
1542381740.201, 0
1542381741.196, 0
1542381742.190, 0
1542381743.182, 0
1542381744.209, 0
1542381745.175, 0
1542381746.176, 0
1542381747.182, 0
1542381748.177, 0
1542381749.183, 0
1542381750.181, 0
1542381751.180, 0
1542381752.183, 0
1542381753.179, 0
1542381754.190, 0
1542381755.195, 0
1542381756.195, 0
1542381757.184, 0
1542381758.178, 0
1542381759.212, 0
1542381760.176, 0
1542381761.199, 0
1542381762.183, 25
1542381763.197, 0
1542381764.165, 0
1542381765.178, 0
1542381766.196, 0
1542381767.185, 0
1542381768.179, 0
1542381769.195, 0
1542381770.190, 0
1542381771.189, 0
1542381772.180, 0
1542381773.200, 0
1542381774.180, 0
1542381775.183, 0
1542381776.167, 51
1542381777.182, 51
1542381778.192, 25
1542381779.178, 0
1542381780.183, 51
1542381781.193, 0
1542381782.183, 0
1542381783.195, 0
1542381784.169, 0
1542381785.195, 0
1542381786.176, 0
1542381787.183, 0
1542381788.201, 0
1542381789.176, 0
1542381790.177, 0
1542381791.192, 0
1542381792.183, 0
1542381793.199, 0
1542381794.181, 0
1542381795.200, 0
1542381796.184, 0
1542381797.175, 0
1542381798.191, 0
1542381799.176, 0
1542381800.194, 0
1542381801.165, 0
1542381802.198, 0
1542381803.190, 0
1542381804.178, 0
1542381805.198, 0
1542381806.180, 0
1542381807.177, 0
1542381808.183, 0
1542381809.176, 0
1542381810.182, 0
1542381811.184, 0
1542381812.182, 0
1542381813.193, 0
1542381814.179, 0
1542381815.194, 0
1542381816.176, 0
1542381817.183, 0
1542381818.167, 0
1542381819.179, 0
1542381820.189, 0
1542381821.174, 0
1542381822.183, 0
1542381823.166, 0
1542381824.182, 0
1542381825.164, 0
1542381826.195, 0
1542381827.177, 0
1542381828.196, 0
1542381829.195, 0
1542381830.210, 0
1542381831.178, 0
1542381832.208, 0
1542381833.167, 0
1542381834.191, 0
1542381835.163, 0
1542381836.182, 0
1542381837.165, 0
1542381838.176, 0
1542381839.194, 0
1542381840.193, 0
1542381841.193, 0
1542381842.189, 0
