Time, Value
1541428172.041, 88
1541428173.049, 77
1541428174.042, 91
1541428175.058, 67
1541428176.040, 81
1541428177.050, 100
1541428178.054, 90
1541428179.056, 84
1541428180.057, 75
1541428181.039, 63
1541428182.064, 74
1541428183.038, 83
1541428184.070, 78
1541428185.054, 63
1541428186.055, 56
1541428187.053, 54
1541428188.038, 41
1541428189.046, 56
1541428190.066, 63
1541428191.049, 69
1541428192.058, 84
1541428193.054, 81
1541428194.056, 77
1541428195.070, 69
1541428196.056, 63
1541428197.066, 67
1541428198.030, 77
1541428199.049, 75
1541428200.043, 87
1541428201.037, 84
1541428202.050, 75
1541428203.055, 88
1541428204.047, 67
1541428205.052, 60
1541428206.057, 66
1541428207.053, 51
1541428208.059, 60
1541428209.049, 60
1541428210.039, 53
1541428211.043, 64
1541428212.035, 80
1541428213.054, 80
1541428214.043, 87
1541428215.056, 75
1541428216.070, 78
1541428217.070, 66
1541428218.038, 61
1541428219.052, 63
1541428220.034, 53
1541428221.050, 74
1541428222.043, 63
1541428223.051, 63
1541428224.058, 74
1541428225.041, 78
1541428226.054, 100
1541428227.068, 100
1541428228.054, 100
1541428229.055, 100
1541428230.039, 97
1541428231.058, 91
1541428232.043, 87
1541428233.053, 75
1541428234.057, 81
1541428235.041, 80
1541428236.057, 91
1541428237.041, 96
1541428238.055, 100
1541428239.054, 97
1541428240.038, 77
1541428241.056, 69
1541428242.041, 48
1541428243.059, 47
1541428244.049, 57
1541428245.042, 53
1541428246.052, 78
1541428247.034, 88
1541428248.054, 93
1541428249.039, 100
1541428250.040, 87
1541428251.070, 87
1541428252.035, 91
1541428253.066, 90
1541428254.043, 90
1541428255.055, 77
1541428256.050, 64
1541428257.039, 61
1541428258.049, 66
1541428259.027, 77
1541428260.043, 87
1541428261.039, 91
1541428262.035, 100
1541428263.054, 100
1541428264.056, 100
1541428265.040, 90
1541428266.059, 75
1541428267.042, 63
1541428268.073, 60
1541428269.039, 77
1541428270.068, 81
1541428271.028, 87
1541428272.042, 96
1541428273.058, 97
1541428274.038, 100
1541428275.050, 97
1541428276.058, 91
1541428277.047, 87
1541428278.055, 77
1541428279.042, 81
1541428280.068, 83
1541428281.058, 70
1541428282.039, 74
1541428283.039, 81
1541428284.039, 77
1541428285.042, 90
1541428286.058, 90
1541428287.054, 81
1541428288.052, 74
1541428289.035, 75
1541428290.049, 83
1541428291.039, 75
1541428292.057, 77
1541428293.042, 74
1541428294.050, 60
1541428295.052, 80
1541428296.055, 81
1541428297.058, 77
1541428298.064, 81
1541428299.057, 74
1541428300.071, 67
