Time, Value
1536070970.222, 70
1536070971.208, 61
1536070972.201, 81
1536070973.188, 77
1536070974.191, 80
1536070975.216, 90
1536070976.193, 81
1536070977.198, 84
1536070978.184, 84
1536070979.192, 93
1536070980.191, 100
1536070981.189, 93
1536070982.208, 88
1536070983.183, 69
1536070984.201, 41
1536070985.206, 56
1536070986.204, 57
1536070987.209, 57
1536070988.191, 78
1536070989.208, 61
1536070990.193, 60
1536070991.185, 57
1536070992.174, 64
1536070993.188, 80
1536070994.190, 80
1536070995.190, 90
1536070996.191, 78
1536070997.199, 78
1536070998.193, 67
1536070999.199, 66
1536071000.194, 69
1536071001.204, 64
1536071002.191, 70
1536071003.186, 66
1536071004.192, 74
1536071005.189, 75
1536071006.206, 74
1536071007.203, 83
1536071008.206, 77
1536071009.200, 67
1536071010.194, 67
1536071011.201, 61
1536071012.193, 67
1536071013.190, 78
1536071014.200, 87
1536071015.190, 84
1536071016.203, 77
1536071017.204, 67
1536071018.191, 57
1536071019.199, 60
1536071020.189, 70
1536071021.202, 81
1536071022.187, 63
1536071023.193, 61
1536071024.177, 48
1536071025.204, 27
1536071026.199, 54
1536071027.188, 63
1536071028.191, 75
1536071029.205, 84
1536071030.192, 81
1536071031.206, 83
1536071032.192, 77
1536071033.201, 87
1536071034.186, 78
1536071035.192, 69
1536071036.207, 77
1536071037.193, 67
1536071038.206, 75
1536071039.193, 80
1536071040.200, 74
1536071041.206, 81
1536071042.200, 87
1536071043.208, 90
1536071044.192, 91
1536071045.206, 78
1536071046.214, 84
1536071047.192, 69
1536071048.206, 63
1536071049.206, 78
1536071050.192, 61
1536071051.193, 77
1536071052.194, 77
1536071053.207, 69
1536071054.185, 74
1536071055.205, 69
1536071056.184, 83
1536071057.208, 75
1536071058.199, 77
1536071059.220, 75
1536071060.198, 53
1536071061.176, 60
1536071062.204, 66
1536071063.185, 69
1536071064.186, 80
1536071065.192, 83
1536071066.184, 74
1536071067.191, 70
1536071068.205, 66
1536071069.188, 69
1536071070.205, 83
1536071071.177, 78
1536071072.201, 84
1536071073.183, 75
1536071074.192, 67
1536071075.201, 75
1536071076.184, 83
1536071077.203, 87
1536071078.218, 84
1536071079.204, 84
1536071080.205, 74
1536071081.201, 63
1536071082.203, 64
1536071083.186, 57
1536071084.188, 64
1536071085.209, 81
1536071086.189, 81
1536071087.203, 78
1536071088.189, 75
1536071089.220, 63
1536071090.205, 51
1536071091.185, 53
1536071092.204, 56
1536071093.183, 64
1536071094.187, 84
1536071095.193, 93
1536071096.193, 100
1536071097.198, 100
1536071098.188, 93
1536071099.203, 91
1536071100.211, 84
1536071101.206, 70
1536071102.202, 80
1536071103.186, 69
1536071104.187, 57
1536071105.191, 53
1536071106.186, 41
1536071107.199, 51
1536071108.204, 64
1536071109.204, 80
1536071110.189, 77
1536071111.207, 78
1536071112.192, 75
1536071113.205, 70
1536071114.202, 66
1536071115.206, 53
1536071116.190, 44
1536071117.203, 43
1536071118.187, 56
1536071119.214, 56
1536071120.177, 57
1536071121.193, 61
1536071122.181, 69
1536071123.192, 80
1536071124.175, 87
1536071125.191, 84
1536071126.204, 78
1536071127.185, 75
1536071128.205, 63
1536071129.203, 57
1536071130.203, 50
1536071131.198, 56
1536071132.184, 63
1536071133.193, 64
1536071134.176, 77
1536071135.185, 69
1536071136.205, 84
1536071137.187, 83
1536071138.192, 83
1536071139.218, 90
1536071140.203, 78
1536071141.206, 83
1536071142.194, 84
1536071143.203, 78
1536071144.176, 87
1536071145.201, 84
1536071146.206, 84
1536071147.191, 93
1536071148.205, 81
1536071149.222, 88
1536071150.204, 81
1536071151.204, 70
1536071152.186, 77
1536071153.203, 78
1536071154.191, 84
1536071155.188, 81
