Time, Value
1537526024.545, 48
1537526025.559, 43
1537526026.541, 43
1537526027.560, 50
1537526028.534, 35
1537526029.549, 40
1537526030.532, 30
1537526031.544, 14
1537526032.548, 29
1537526033.543, 41
1537526034.546, 44
1537526035.564, 51
1537526036.544, 56
1537526037.555, 53
1537526038.545, 53
1537526039.560, 60
1537526040.545, 50
1537526041.547, 43
1537526042.548, 40
1537526043.541, 30
1537526044.576, 37
1537526045.559, 54
1537526046.543, 63
1537526047.561, 66
1537526048.550, 64
1537526049.561, 47
1537526050.532, 50
1537526051.549, 57
1537526052.537, 60
1537526053.547, 66
1537526054.542, 53
1537526055.548, 40
1537526056.562, 50
1537526057.554, 41
1537526058.551, 44
1537526059.561, 50
1537526060.547, 43
1537526061.540, 57
1537526062.547, 66
1537526063.541, 63
1537526064.546, 53
1537526065.544, 37
1537526066.546, 23
1537526067.528, 23
1537526068.543, 34
1537526069.560, 53
1537526070.564, 54
1537526071.542, 54
1537526072.548, 61
1537526073.544, 57
1537526074.576, 57
1537526075.545, 66
1537526076.560, 66
1537526077.532, 47
1537526078.544, 43
1537526079.547, 35
1537526080.548, 26
1537526081.560, 43
1537526082.547, 38
1537526083.539, 27
1537526084.559, 20
1537526085.564, 29
1537526086.546, 47
1537526087.531, 64
1537526088.546, 78
1537526089.536, 70
1537526090.550, 50
1537526091.536, 56
1537526092.547, 48
1537526093.541, 37
1537526094.536, 47
1537526095.547, 34
1537526096.563, 38
1537526097.540, 47
1537526098.565, 56
1537526099.549, 57
1537526100.562, 56
1537526101.566, 61
1537526102.548, 67
1537526103.559, 70
1537526104.537, 74
1537526105.544, 63
1537526106.557, 54
1537526107.542, 60
1537526108.562, 66
1537526109.547, 75
1537526110.564, 83
1537526111.547, 81
1537526112.549, 78
1537526113.547, 81
1537526114.543, 70
1537526115.560, 75
1537526116.554, 75
1537526117.548, 69
1537526118.554, 64
1537526119.533, 54
1537526120.554, 51
1537526121.533, 51
1537526122.538, 56
1537526123.551, 66
1537526124.541, 61
1537526125.547, 51
1537526126.544, 37
1537526127.547, 41
1537526128.559, 56
1537526129.548, 67
1537526130.554, 88
1537526131.551, 81
1537526132.545, 70
1537526133.558, 63
1537526134.544, 64
1537526135.554, 60
1537526136.541, 61
1537526137.544, 66
1537526138.534, 69
1537526139.548, 70
1537526140.562, 77
1537526141.547, 78
1537526142.548, 67
1537526143.565, 77
1537526144.549, 61
1537526145.562, 56
1537526146.543, 54
1537526147.572, 41
1537526148.531, 56
1537526149.558, 57
1537526150.529, 70
1537526151.547, 75
1537526152.563, 69
1537526153.551, 80
1537526154.541, 74
1537526155.563, 78
1537526156.542, 75
1537526157.563, 66
1537526158.532, 64
1537526159.559, 56
1537526160.529, 61
1537526161.541, 54
1537526162.529, 43
1537526163.542, 41
1537526164.559, 29
1537526165.561, 40
1537526166.543, 63
1537526167.563, 67
1537526168.548, 69
1537526169.551, 64
1537526170.535, 47
1537526171.546, 37
1537526172.547, 35
1537526173.565, 30
1537526174.545, 47
1537526175.536, 48
1537526176.543, 43
1537526177.579, 27
1537526178.545, 21
1537526179.557, 26
1537526180.532, 34
1537526181.548, 51
1537526182.547, 47
1537526183.545, 38
1537526184.545, 41
1537526185.545, 41
1537526186.548, 43
1537526187.527, 50
1537526188.558, 51
1537526189.564, 40
1537526190.551, 35
1537526191.559, 41
1537526192.546, 43
1537526193.547, 44
1537526194.532, 54
1537526195.544, 56
1537526196.544, 61
1537526197.557, 67
1537526198.542, 63
1537526199.546, 60
1537526200.552, 51
1537526201.560, 61
1537526202.547, 54
1537526203.561, 54
1537526204.547, 56
1537526205.542, 56
1537526206.562, 60
1537526207.545, 61
1537526208.559, 66
1537526209.548, 69
1537526210.543, 66
1537526211.528, 61
1537526212.551, 48
1537526213.538, 38
1537526214.549, 43
1537526215.543, 47
1537526216.556, 48
1537526217.540, 53
1537526218.559, 56
1537526219.533, 56
1537526220.560, 66
1537526221.532, 64
1537526222.547, 57
1537526223.532, 61
1537526224.542, 56
1537526225.550, 57
1537526226.555, 57
1537526227.541, 48
1537526228.548, 48
1537526229.562, 47
1537526230.545, 53
1537526231.533, 61
1537526232.548, 56
1537526233.531, 38
1537526234.544, 27
1537526235.548, 16
1537526236.537, 16
1537526237.547, 43
1537526238.555, 50
1537526239.546, 78
1537526240.550, 84
1537526241.535, 75
1537526242.547, 78
1537526243.536, 61
1537526244.548, 54
1537526245.544, 40
1537526246.551, 38
1537526247.541, 38
1537526248.576, 51
1537526249.539, 53
1537526250.560, 54
1537526251.538, 48
1537526252.565, 40
1537526253.548, 47
1537526254.539, 40
1537526255.545, 47
1537526256.544, 41
1537526257.541, 50
1537526258.529, 56
1537526259.560, 56
1537526260.560, 56
