1536935066.000000, 1536935066.000000, 1536935066.000000
32.000000, 32.000000, 32.000000
52,-16,-31
52,-15,-33
51,-17,-38
44,-16,-37
47,-16,-34
47,-17,-37
47,-18,-38
47,-18,-38
49,-17,-38
50,-16,-35
49,-17,-37
51,-16,-36
51,-16,-36
50,-16,-35
50,-17,-34
50,-17,-34
48,-17,-36
50,-16,-32
48,-16,-34
52,-17,-35
53,-16,-34
53,-16,-32
53,-17,-34
52,-17,-36
51,-16,-31
51,-16,-31
52,-16,-33
51,-16,-31
52,-17,-32
53,-16,-30
53,-16,-30
53,-16,-30
51,-15,-30
51,-15,-32
53,-15,-31
53,-14,-30
53,-15,-32
51,-15,-34
50,-14,-34
50,-14,-36
50,-14,-35
49,-14,-35
49,-14,-37
49,-14,-36
49,-14,-36
49,-14,-38
49,-14,-36
51,-14,-36
51,-13,-35
52,-14,-36
52,-14,-35
51,-13,-34
50,-13,-34
52,-14,-35
52,-14,-35
51,-14,-35
51,-14,-35
51,-14,-35
50,-14,-34
50,-14,-34
50,-14,-34
50,-14,-34
51,-14,-35
51,-14,-34
51,-14,-33
53,-15,-34
52,-15,-33
51,-15,-33
51,-15,-33
50,-15,-33
51,-15,-31
53,-16,-31
52,-15,-32
50,-16,-33
50,-15,-31
53,-16,-32
52,-15,-32
51,-15,-33
51,-15,-34
51,-15,-33
52,-15,-33
52,-15,-33
53,-16,-32
51,-15,-31
51,-15,-31
52,-15,-32
53,-15,-31
53,-15,-31
52,-15,-31
52,-15,-31
53,-15,-32
53,-15,-30
53,-15,-31
53,-16,-32
53,-15,-31
52,-16,-31
53,-16,-31
53,-15,-31
53,-16,-31
52,-16,-31
52,-15,-30
52,-15,-30
52,-15,-30
53,-16,-29
53,-16,-30
53,-16,-30
54,-15,-30
53,-15,-30
52,-15,-30
53,-15,-29
53,-16,-31
53,-16,-30
52,-15,-30
52,-15,-30
52,-15,-30
53,-15,-29
53,-15,-30
54,-15,-30
54,-15,-30
54,-14,-30
54,-14,-29
53,-14,-30
53,-14,-30
53,-15,-30
53,-14,-30
53,-14,-30
53,-14,-30
53,-14,-30
54,-14,-27
55,-14,-29
55,-14,-32
56,-15,-29
53,-14,-32
51,-14,-33
51,-15,-36
54,-15,-33
52,-15,-35
51,-15,-34
50,-15,-32
50,-16,-33
49,-15,-31
50,-14,-30
51,-15,-34
51,-16,-35
50,-15,-35
50,-16,-35
51,-16,-35
51,-16,-34
50,-16,-35
50,-16,-35
50,-16,-34
50,-15,-35
51,-15,-35
50,-16,-36
51,-16,-35
52,-17,-30
52,-17,-32
52,-17,-30
52,-16,-30
53,-17,-31
53,-16,-30
52,-16,-30
52,-16,-29
53,-17,-31
