1544106032.000000, IBI
16.125738,0.734409
23.626081,0.734409
27.282499,0.765660
32.329605,0.828163
33.017136,0.687531
33.782796,0.765660
34.454702,0.671906
35.157859,0.703157
41.564403,0.718783
42.408191,0.843789
43.142600,0.734409
43.830131,0.687531
44.502037,0.671906
45.267697,0.765660
45.970854,0.703157
46.861520,0.890666
50.471060,0.734409
54.611875,0.656280
55.268155,0.656280
55.908809,0.640654
56.596341,0.687531
57.393252,0.796911
58.065158,0.671906
58.752689,0.687531
59.471472,0.718783
60.205881,0.734409
61.002792,0.796911
61.721575,0.718783
62.502861,0.781286
63.159141,0.656280
63.877924,0.718783
64.690461,0.812537
65.346741,0.656280
66.065524,0.718783
66.706178,0.640654
67.440587,0.734409
68.206247,0.765660
68.878153,0.671906
69.612561,0.734409
70.300093,0.687531
71.065753,0.765660
71.862664,0.796911
72.612699,0.750034
76.269116,0.734409
76.987899,0.718783
77.769185,0.781286
78.566096,0.796911
79.300505,0.734409
80.050539,0.750034
80.738071,0.687531
81.456854,0.718783
82.113134,0.656280
82.831917,0.718783
83.472571,0.640654
84.222605,0.750034
84.957014,0.734409
85.675797,0.718783
86.378954,0.703157
87.128988,0.750034
87.863397,0.734409
88.550928,0.687531
89.254086,0.703157
89.910366,0.656280
90.676026,0.765660
91.332306,0.656280
92.191720,0.859414
95.629377,0.703157
96.254406,0.625029
97.066943,0.812537
97.660720,0.593777
98.317000,0.656280
98.988906,0.671906
99.598309,0.609403
100.317092,0.718783
101.114003,0.796911
101.817161,0.703157
102.551569,0.734409
103.348481,0.796911
104.192269,0.843789
104.926678,0.734409
105.707964,0.781286
106.457998,0.750034
107.270535,0.812537
108.004944,0.734409
108.723727,0.718783
109.442510,0.718783
110.192544,0.750034
110.989455,0.796911
111.770741,0.781286
112.489524,0.718783
115.974059,0.656280
116.724093,0.750034
117.458502,0.734409
118.286664,0.828163
119.067950,0.781286
119.802359,0.734409
120.521142,0.718783
121.286802,0.765660
121.943082,0.656280
125.662002,0.718783
126.427662,0.765660
127.162071,0.734409
128.037111,0.875040
141.412723,0.640654
142.053377,0.640654
142.881540,0.828163
143.553446,0.671906
144.272229,0.718783
156.600918,0.718783
159.616681,0.750034
160.397967,0.781286
161.194879,0.796911
162.023041,0.828163
162.741824,0.718783
163.476233,0.734409
164.226267,0.750034
164.945050,0.718783
165.710710,0.765660
166.413867,0.703157
167.101399,0.687531
167.867059,0.765660
168.648345,0.781286
169.351502,0.703157
170.023408,0.671906
170.679688,0.656280
171.335968,0.656280
172.179756,0.843789
172.851662,0.671906
173.617322,0.765660
174.289228,0.671906
175.070514,0.781286
175.945554,0.875040
179.726977,0.921917
183.289640,0.781286
183.945920,0.656280
184.617826,0.671906
185.352234,0.734409
186.039766,0.687531
186.821052,0.781286
187.555460,0.734409
188.289869,0.734409
188.946149,0.656280
189.664932,0.718783
190.352463,0.687531
191.008743,0.656280
191.696275,0.687531
192.415058,0.718783
193.211969,0.796911
193.883875,0.671906
194.618284,0.734409
195.321441,0.703157
196.071475,0.750034
196.868387,0.796911
197.540292,0.671906
198.259075,0.718783
198.962232,0.703157
199.712267,0.750034
200.415424,0.703157
201.165458,0.750034
201.821738,0.656280
202.571773,0.750034
203.431187,0.859414
204.087467,0.656280
204.806250,0.718783
232.229380,0.765660
232.916912,0.687531
233.745075,0.828163
234.401355,0.656280
235.182640,0.781286
235.854546,0.671906
236.526452,0.671906
237.276486,0.750034
244.964338,0.640654
245.698747,0.734409
246.355027,0.656280
247.073810,0.718783
247.980101,0.906291
252.667816,0.765660
262.074496,0.796911
262.683899,0.609403
267.121602,0.812537
270.559260,0.703157
282.200418,0.781286
282.903575,0.703157
283.637983,0.734409
287.263149,0.750034
287.903804,0.640654
288.606961,0.703157
289.356995,0.750034
290.013275,0.656280
290.716432,0.703157
291.403964,0.687531
292.169624,0.765660
292.888407,0.718783
293.591564,0.703157
303.420139,0.718783
