Fritz Emotion Elicitation
started,1537364772, start_emotions_elicitation
stopped,1537365489, end emotion_elicitation
started,1537365564, start_baseline
stopped,1537365675, end_baseline
Interruptions
stopped,1537366311, (first interruption)
stopped,1537366677, (second interruption)
stopped,1537367057, (third interruption)
stopped,1537367401, (fourth interruption)
stopped,1537367863, (fifth interruption)
stopped,1537368235, (six interruption)
