Time, Value
1544710855.703, 90
1544710856.668, 91
1544710857.690, 81
1544710858.660, 88
1544710859.672, 74
1544710860.659, 48
1544710861.669, 30
1544710862.670, 41
1544710863.663, 48
1544710864.675, 30
1544710865.657, 53
1544710866.690, 35
1544710867.677, 34
1544710868.676, 75
1544710869.674, 93
1544710870.657, 94
1544710871.674, 100
1544710872.658, 91
1544710873.662, 64
1544710874.677, 74
1544710875.660, 78
1544710876.672, 60
1544710877.688, 87
1544710878.668, 81
1544710879.693, 80
1544710880.674, 83
1544710881.687, 63
1544710882.660, 54
1544710883.678, 40
1544710884.672, 41
1544710885.663, 41
1544710886.669, 44
1544710887.685, 61
1544710888.674, 80
1544710889.688, 83
1544710890.674, 90
1544710891.678, 74
1544710892.670, 63
1544710893.670, 47
1544710894.659, 37
1544710895.675, 43
1544710896.688, 34
1544710897.662, 35
1544710898.678, 40
1544710899.689, 24
1544710900.674, 53
1544710901.693, 83
1544710902.675, 78
1544710903.678, 87
1544710904.675, 47
1544710905.662, 34
1544710906.688, 38
1544710907.675, 50
1544710908.688, 77
1544710909.654, 60
1544710910.673, 47
1544710911.703, 40
1544710912.691, 40
1544710913.669, 43
1544710914.658, 50
1544710915.668, 61
1544710916.675, 75
1544710917.671, 91
1544710918.677, 100
1544710919.658, 93
1544710920.671, 91
1544710921.654, 77
1544710922.673, 75
1544710923.687, 93
1544710924.662, 78
1544710925.673, 87
1544710926.689, 70
1544710927.669, 66
1544710928.689, 77
1544710929.662, 94
1544710930.674, 100
1544710931.655, 87
1544710932.676, 64
1544710933.678, 38
1544710934.660, 24
1544710935.672, 35
1544710936.659, 53
1544710937.674, 61
1544710938.694, 50
1544710939.684, 50
1544710940.688, 21
1544710941.659, 37
1544710942.673, 40
1544710943.661, 38
1544710944.676, 64
1544710945.678, 57
1544710946.660, 81
1544710947.668, 100
1544710948.690, 93
1544710949.675, 100
1544710950.689, 90
1544710951.657, 75
1544710952.692, 74
1544710953.655, 53
1544710954.671, 53
1544710955.670, 53
1544710956.678, 74
1544710957.670, 75
1544710958.659, 80
1544710959.671, 93
1544710960.693, 91
1544710961.658, 100
1544710962.690, 94
1544710963.677, 87
1544710964.671, 88
1544710965.678, 96
1544710966.670, 100
1544710967.687, 100
1544710968.674, 83
1544710969.689, 77
1544710970.655, 77
1544710971.661, 78
1544710972.677, 81
1544710973.658, 84
1544710974.674, 84
1544710975.661, 67
1544710976.691, 60
1544710977.689, 61
1544710978.671, 40
1544710979.674, 40
1544710980.660, 54
1544710981.672, 41
1544710982.658, 67
1544710983.669, 64
1544710984.668, 51
1544710985.660, 74
1544710986.673, 57
1544710987.693, 61
1544710988.674, 81
1544710989.676, 81
1544710990.658, 75
1544710991.675, 84
1544710992.660, 66
1544710993.669, 48
1544710994.660, 38
1544710995.690, 21
1544710996.677, 35
1544710997.689, 44
1544710998.676, 66
1544710999.723, 78
1544711000.674, 64
1544711001.688, 40
1544711002.655, 47
1544711003.675, 54
1544711004.662, 64
1544711005.659, 84
1544711006.678, 77
1544711007.659, 83
1544711008.677, 93
1544711009.677, 91
1544711010.684, 91
1544711011.689, 81
1544711012.657, 90
1544711013.669, 93
1544711014.656, 91
1544711015.661, 84
1544711016.668, 74
1544711017.665, 81
1544711018.668, 84
1544711019.689, 80
1544711020.669, 88
1544711021.689, 90
1544711022.674, 94
1544711023.676, 100
1544711024.656, 100
1544711025.689, 100
1544711026.672, 90
1544711027.663, 69
1544711028.675, 63
1544711029.654, 51
1544711030.675, 67
1544711031.678, 87
1544711032.660, 96
1544711033.676, 100
1544711034.659, 78
1544711035.677, 74
1544711036.670, 63
1544711037.674, 47
1544711038.677, 66
1544711039.672, 64
1544711040.688, 61
1544711041.659, 74
1544711042.663, 64
1544711043.692, 69
1544711044.659, 75
1544711045.670, 77
1544711046.675, 87
1544711047.668, 83
1544711048.688, 69
1544711049.669, 69
1544711050.690, 48
1544711051.673, 30
1544711052.670, 51
1544711053.654, 54
1544711054.675, 64
1544711055.693, 90
1544711056.676, 91
1544711057.678, 91
1544711058.692, 100
1544711059.678, 91
1544711060.672, 83
1544711061.657, 69
1544711062.689, 57
1544711063.663, 53
1544711064.669, 56
1544711065.655, 53
1544711066.675, 53
1544711067.668, 43
1544711068.684, 38
1544711069.673, 44
1544711070.685, 50
1544711071.654, 67
1544711072.703, 66
1544711073.656, 87
1544711074.664, 88
1544711075.658, 74
1544711076.678, 84
1544711077.677, 69
1544711078.662, 56
1544711079.672, 78
1544711080.684, 75
1544711081.690, 83
1544711082.675, 97
1544711083.658, 90
1544711084.668, 94
1544711085.657, 77
1544711086.663, 78
1544711087.687, 81
1544711088.662, 81
1544711089.675, 94
1544711090.659, 100
1544711091.674, 100
1544711092.691, 93
1544711093.674, 91
1544711094.689, 66
1544711095.657, 61
1544711096.678, 67
1544711097.672, 75
1544711098.670, 75
1544711099.671, 70
1544711100.659, 53
1544711101.677, 48
1544711102.653, 67
1544711103.674, 75
1544711104.688, 94
1544711105.674, 87
1544711106.663, 83
1544711107.675, 80
1544711108.678, 64
1544711109.670, 57
1544711110.675, 51
1544711111.689, 26
1544711112.654, 41
1544711113.663, 43
1544711114.656, 57
1544711115.662, 94
1544711116.670, 77
1544711117.655, 87
1544711118.674, 83
1544711119.677, 61
1544711120.669, 69
1544711121.675, 60
1544711122.672, 53
1544711123.674, 70
1544711124.654, 80
1544711125.662, 96
1544711126.678, 97
1544711127.658, 91
1544711128.672, 91
1544711129.687, 94
1544711130.676, 88
1544711131.677, 75
1544711132.660, 80
1544711133.675, 78
1544711134.657, 90
1544711135.663, 100
1544711136.679, 100
1544711137.672, 100
1544711138.677, 100
1544711139.689, 91
1544711140.675, 70
1544711141.690, 61
1544711142.655, 51
1544711143.705, 41
1544711144.663, 60
1544711145.679, 56
1544711146.659, 74
1544711147.669, 91
1544711148.669, 88
1544711149.676, 93
1544711150.671, 90
1544711151.688, 87
1544711152.676, 70
1544711153.673, 47
1544711154.656, 51
1544711155.675, 53
1544711156.655, 61
1544711157.663, 88
1544711158.669, 80
1544711159.669, 78
1544711160.678, 93
1544711161.656, 88
1544711162.672, 90
1544711163.684, 90
1544711164.659, 87
1544711165.673, 100
