Time, Value
1544710855.703, 81
1544710856.668, 69
1544710857.690, 56
1544710858.660, 66
1544710859.672, 60
1544710860.659, 57
1544710861.669, 54
1544710862.670, 54
1544710863.663, 53
1544710864.675, 44
1544710865.657, 43
1544710866.690, 51
1544710867.677, 51
1544710868.676, 54
1544710869.674, 56
1544710870.657, 37
1544710871.674, 43
1544710872.658, 51
1544710873.662, 63
1544710874.677, 63
1544710875.660, 64
1544710876.672, 66
1544710877.688, 48
1544710878.668, 64
1544710879.693, 69
1544710880.674, 63
1544710881.687, 78
1544710882.660, 60
1544710883.678, 50
1544710884.672, 47
1544710885.663, 51
1544710886.669, 48
1544710887.685, 51
1544710888.674, 50
1544710889.688, 47
1544710890.674, 75
1544710891.678, 77
1544710892.670, 96
1544710893.670, 100
1544710894.659, 87
1544710895.675, 81
1544710896.688, 77
1544710897.662, 69
1544710898.678, 61
1544710899.689, 44
1544710900.674, 38
1544710901.693, 34
1544710902.675, 37
1544710903.678, 48
1544710904.675, 40
1544710905.662, 35
1544710906.688, 41
1544710907.675, 43
1544710908.688, 61
1544710909.654, 80
1544710910.673, 63
1544710911.703, 60
1544710912.691, 48
1544710913.669, 30
1544710914.658, 40
1544710915.668, 41
1544710916.675, 43
1544710917.671, 44
1544710918.677, 60
1544710919.658, 66
1544710920.671, 69
1544710921.654, 66
1544710922.673, 64
1544710923.687, 66
1544710924.662, 69
1544710925.673, 78
1544710926.689, 64
1544710927.669, 67
1544710928.689, 70
1544710929.662, 75
1544710930.674, 87
1544710931.655, 84
1544710932.676, 87
1544710933.678, 78
1544710934.660, 69
1544710935.672, 63
1544710936.659, 57
1544710937.674, 54
1544710938.694, 44
1544710939.684, 41
1544710940.688, 30
1544710941.659, 41
1544710942.673, 56
1544710943.661, 66
1544710944.676, 70
1544710945.678, 67
1544710946.660, 74
1544710947.668, 61
1544710948.690, 66
1544710949.675, 61
1544710950.689, 50
1544710951.657, 48
1544710952.692, 44
1544710953.655, 41
1544710954.671, 48
1544710955.670, 60
1544710956.678, 56
1544710957.670, 51
1544710958.659, 41
1544710959.671, 27
1544710960.693, 23
1544710961.658, 44
1544710962.690, 41
1544710963.677, 51
1544710964.671, 56
1544710965.678, 48
1544710966.670, 53
1544710967.687, 60
1544710968.674, 57
1544710969.689, 40
1544710970.655, 43
1544710971.661, 34
1544710972.677, 35
1544710973.658, 50
1544710974.674, 51
1544710975.661, 44
1544710976.691, 43
1544710977.689, 29
1544710978.671, 20
1544710979.674, 38
1544710980.660, 43
1544710981.672, 69
1544710982.658, 63
1544710983.669, 64
1544710984.668, 47
1544710985.660, 29
1544710986.673, 56
1544710987.693, 48
1544710988.674, 74
1544710989.676, 77
1544710990.658, 56
1544710991.675, 69
1544710992.660, 54
1544710993.669, 41
1544710994.660, 35
1544710995.690, 26
1544710996.677, 29
1544710997.689, 41
1544710998.676, 61
