Time, PoorSignal, Attention, Meditation
1544710930.674, 0, 100, 87
1544710931.655, 0, 87, 84
1544710932.676, 0, 64, 87
1544710933.678, 0, 38, 78
1544710934.660, 0, 24, 69
1544710935.672, 0, 35, 63
1544710936.659, 0, 53, 57
1544710937.674, 0, 61, 54
1544710938.694, 0, 50, 44
1544710939.684, 0, 50, 41
1544710940.688, 0, 21, 30
1544710941.659, 0, 37, 41
1544710942.673, 0, 40, 56
1544710943.661, 0, 38, 66
1544710944.676, 0, 64, 70
1544710945.678, 0, 57, 67
1544710946.660, 0, 81, 74
1544710947.668, 0, 100, 61
1544710948.690, 0, 93, 66
1544710949.675, 0, 100, 61
1544710950.689, 0, 90, 50
1544710951.657, 0, 75, 48
1544710952.692, 0, 74, 44
1544710953.655, 0, 53, 41
1544710954.671, 0, 53, 48
1544710955.670, 0, 53, 60
1544710956.678, 0, 74, 56
1544710957.670, 0, 75, 51
1544710958.659, 0, 80, 41
1544710959.671, 0, 93, 27
1544710960.693, 0, 91, 23
1544710961.658, 0, 100, 44
1544710962.690, 0, 94, 41
1544710963.677, 0, 87, 51
1544710964.671, 0, 88, 56
1544710965.678, 0, 96, 48
1544710966.670, 0, 100, 53
1544710967.687, 0, 100, 60
1544710968.674, 0, 83, 57
1544710969.689, 0, 77, 40
1544710970.655, 0, 77, 43
1544710971.661, 0, 78, 34
1544710972.677, 0, 81, 35
1544710973.658, 0, 84, 50
1544710974.674, 0, 84, 51
1544710975.661, 0, 67, 44
1544710976.691, 0, 60, 43
1544710977.689, 0, 61, 29
1544710978.671, 0, 40, 20
1544710979.674, 0, 40, 38
1544710980.660, 0, 54, 43
1544710981.672, 0, 41, 69
1544710982.658, 0, 67, 63
1544710983.669, 0, 64, 64
1544710984.668, 0, 51, 47
1544710985.660, 0, 74, 29
1544710986.673, 0, 57, 56
1544710987.693, 0, 61, 48
1544710988.674, 0, 81, 74
1544710989.676, 0, 81, 77
1544710990.658, 0, 75, 56
1544710991.675, 0, 84, 69
1544710992.660, 0, 66, 54
1544710993.669, 0, 48, 41
1544710994.660, 0, 38, 35
1544710995.690, 0, 21, 26
1544710996.677, 0, 35, 29
1544710997.689, 0, 44, 41
1544710998.676, 0, 66, 61
1544710999.723, 0, 78, 57
1544711000.674, 0, 64, 57
1544711001.688, 0, 40, 66
1544711002.655, 0, 47, 64
1544711003.675, 0, 54, 57
1544711004.662, 0, 64, 54
1544711005.659, 0, 84, 54
1544711006.678, 0, 77, 48
1544711007.659, 0, 83, 57
1544711008.677, 0, 93, 63
1544711009.677, 0, 91, 51
1544711010.684, 0, 91, 69
1544711011.689, 0, 81, 53
1544711012.657, 0, 90, 48
1544711013.669, 0, 93, 57
1544711014.656, 0, 91, 54
1544711015.661, 0, 84, 69
1544711016.668, 0, 74, 80
1544711017.665, 0, 81, 69
1544711018.668, 0, 84, 53
1544711019.689, 0, 80, 35
1544711020.669, 0, 88, 35
1544711021.689, 0, 90, 41
1544711022.674, 0, 94, 44
1544711023.676, 0, 100, 60
1544711024.656, 0, 100, 53
1544711025.689, 0, 100, 61
1544711026.672, 0, 90, 70
1544711027.663, 0, 69, 80
1544711028.675, 0, 63, 77
1544711029.654, 0, 51, 69
1544711030.675, 0, 67, 50
1544711031.678, 0, 87, 38
1544711032.660, 0, 96, 35
1544711033.676, 0, 100, 38
1544711034.659, 0, 78, 44
1544711035.677, 0, 74, 63
1544711036.670, 0, 63, 63
1544711037.674, 0, 47, 57
1544711038.677, 0, 66, 63
1544711039.672, 0, 64, 51
1544711040.688, 0, 61, 44
1544711041.659, 0, 74, 41
1544711042.663, 0, 64, 44
1544711043.692, 0, 69, 30
1544711044.659, 0, 75, 47
1544711045.670, 0, 77, 61
1544711046.675, 0, 87, 53
1544711047.668, 0, 83, 66
1544711048.688, 0, 69, 56
1544711049.669, 0, 69, 47
1544711050.690, 0, 48, 60
1544711051.673, 0, 30, 47
1544711052.670, 0, 51, 43
1544711053.654, 0, 54, 50
1544711054.675, 0, 64, 37
1544711055.693, 0, 90, 48
1544711056.676, 0, 91, 60
1544711057.678, 0, 91, 48
1544711058.692, 0, 100, 50
1544711059.678, 0, 91, 63
1544711060.672, 0, 83, 54
1544711061.657, 0, 69, 47
1544711062.689, 0, 57, 50
1544711063.663, 0, 53, 21
1544711064.669, 0, 56, 38
1544711065.655, 0, 53, 47
1544711066.675, 0, 53, 43
1544711067.668, 0, 43, 75
1544711068.684, 0, 38, 63
1544711069.673, 0, 44, 66
1544711070.685, 0, 50, 70
1544711071.654, 0, 67, 63
1544711072.703, 0, 66, 69
1544711073.656, 0, 87, 64
1544711074.664, 0, 88, 48
1544711075.658, 0, 74, 27
1544711076.678, 0, 84, 27
1544711077.677, 0, 69, 48
1544711078.662, 0, 56, 41
1544711079.672, 0, 78, 60
1544711080.684, 0, 75, 69
1544711081.690, 0, 83, 60
1544711082.675, 0, 97, 81
1544711083.658, 0, 90, 74
1544711084.668, 0, 94, 54
1544711085.657, 0, 77, 48
1544711086.663, 0, 78, 44
1544711087.687, 0, 81, 60
1544711088.662, 0, 81, 77
1544711089.675, 0, 94, 90
1544711090.659, 0, 100, 90
1544711091.674, 0, 100, 66
1544711092.691, 0, 93, 51
1544711093.674, 0, 91, 44
1544711094.689, 0, 66, 41
1544711095.657, 0, 61, 66
1544711096.678, 0, 67, 78
1544711097.672, 0, 75, 78
1544711098.670, 0, 75, 88
1544711099.671, 0, 70, 69
1544711100.659, 0, 53, 67
1544711101.677, 0, 48, 48
1544711102.653, 0, 67, 44
1544711103.674, 0, 75, 38
1544711104.688, 0, 94, 34
1544711105.674, 0, 87, 41
1544711106.663, 0, 83, 47
1544711107.675, 0, 80, 64
1544711108.678, 0, 64, 63
1544711109.670, 0, 57, 66
1544711110.675, 0, 51, 48
1544711111.689, 0, 26, 24
1544711112.654, 0, 41, 24
1544711113.663, 0, 43, 27
1544711114.656, 0, 57, 34
1544711115.662, 0, 94, 40
1544711116.670, 0, 77, 38
1544711117.655, 0, 87, 44
1544711118.674, 0, 83, 51
1544711119.677, 0, 61, 61
1544711120.669, 0, 69, 67
1544711121.675, 0, 60, 54
1544711122.672, 0, 53, 48
1544711123.674, 0, 70, 41
1544711124.654, 0, 80, 23
1544711125.662, 0, 96, 26
1544711126.678, 0, 97, 35
1544711127.658, 0, 91, 50
1544711128.672, 0, 91, 63
1544711129.687, 0, 94, 70
1544711130.676, 0, 88, 77
1544711131.677, 0, 75, 56
1544711132.660, 0, 80, 48
1544711133.675, 0, 78, 38
1544711134.657, 0, 90, 37
1544711135.663, 0, 100, 51
1544711136.679, 0, 100, 63
1544711137.672, 0, 100, 61
1544711138.677, 0, 100, 64
1544711139.689, 0, 91, 48
1544711140.675, 0, 70, 41
1544711141.690, 0, 61, 50
1544711142.655, 0, 51, 26
1544711143.705, 0, 41, 30
1544711144.663, 0, 60, 41
1544711145.679, 0, 56, 40
1544711146.659, 0, 74, 54
1544711147.669, 0, 91, 66
1544711148.669, 0, 88, 67
1544711149.676, 0, 93, 60
1544711150.671, 0, 90, 57
1544711151.688, 0, 87, 54
1544711152.676, 0, 70, 51
1544711153.673, 0, 47, 60
1544711154.656, 0, 51, 69
1544711155.675, 0, 53, 63
1544711156.655, 0, 61, 70
1544711157.663, 0, 88, 60
1544711158.669, 0, 80, 54
1544711159.669, 0, 78, 66
1544711160.678, 0, 93, 50
1544711161.656, 0, 88, 54
1544711162.672, 0, 90, 37
1544711163.684, 0, 90, 21
1544711164.659, 0, 87, 37
1544711165.673, 0, 100, 29
1544711166.657, 0, 80, 30
1544711167.674, 0, 77, 37
1544711168.688, 0, 63, 10
1544711169.677, 0, 44, 17
1544711170.676, 0, 61, 24
1544711171.659, 0, 66, 37
1544711172.668, 0, 81, 57
1544711173.653, 0, 77, 57
1544711174.674, 0, 84, 74
1544711175.675, 0, 83, 63
1544711176.662, 0, 78, 57
1544711177.677, 0, 88, 56
1544711178.660, 0, 93, 43
1544711179.671, 0, 88, 53
1544711180.679, 0, 87, 64
1544711181.662, 0, 84, 77
1544711182.674, 0, 78, 83
1544711183.658, 0, 84, 83
1544711184.676, 0, 69, 57
1544711185.654, 0, 69, 60
1544711186.657, 0, 77, 47
1544711187.673, 0, 77, 35
1544711188.660, 0, 93, 50
1544711189.678, 0, 100, 48
1544711190.688, 0, 80, 64
1544711191.676, 0, 78, 66
1544711192.672, 0, 80, 43
1544711193.664, 0, 70, 41
1544711194.668, 0, 83, 38
1544711195.675, 0, 91, 35
1544711196.657, 0, 93, 61
1544711197.673, 0, 97, 50
1544711198.657, 0, 100, 57
1544711199.684, 0, 87, 70
1544711200.689, 0, 75, 78
1544711201.668, 0, 70, 100
1544711202.688, 0, 50, 100
1544711203.657, 0, 47, 87
1544711204.670, 0, 48, 88
1544711205.655, 0, 53, 67
1544711206.662, 0, 66, 47
1544711207.663, 0, 75, 54
1544711208.674, 0, 70, 51
1544711209.670, 0, 57, 61
1544711210.677, 0, 66, 88
1544711211.677, 0, 50, 78
1544711212.692, 0, 47, 67
1544711213.654, 0, 48, 69
1544711214.689, 0, 30, 38
1544711215.659, 0, 37, 53
1544711216.668, 0, 35, 60
1544711217.658, 0, 34, 54
1544711218.663, 0, 37, 77
1544711219.676, 0, 41, 70
1544711220.675, 0, 44, 56
1544711221.669, 0, 54, 56
1544711222.653, 0, 57, 53
1544711223.670, 0, 57, 50
1544711224.675, 0, 77, 60
1544711225.679, 0, 67, 56
1544711226.669, 0, 80, 54
1544711227.661, 0, 84, 66
1544711228.672, 0, 84, 69
1544711229.685, 0, 88, 80
1544711230.662, 0, 81, 87
1544711231.675, 0, 94, 64
1544711232.659, 0, 94, 57
1544711233.673, 0, 100, 41
1544711234.654, 0, 100, 38
1544711235.655, 0, 96, 63
1544711236.678, 0, 96, 57
1544711237.659, 0, 94, 57
1544711238.676, 0, 97, 51
1544711239.673, 0, 100, 38
1544711240.675, 0, 93, 43
1544711241.672, 0, 77, 50
1544711242.654, 0, 74, 63
1544711243.668, 0, 63, 63
1544711244.659, 0, 47, 54
1544711245.663, 0, 54, 43
1544711246.648, 0, 48, 34
1544711247.659, 0, 50, 11
1544711248.670, 0, 61, 16
1544711249.659, 0, 64, 24
1544711250.677, 0, 70, 23
1544711251.674, 0, 57, 40
1544711252.678, 0, 43, 41
1544711253.668, 0, 34, 47
1544711254.658, 0, 29, 48
1544711255.689, 0, 41, 67
1544711256.658, 0, 64, 77
1544711257.656, 0, 66, 80
1544711258.673, 0, 80, 77
1544711259.659, 0, 81, 74
1544711260.678, 0, 67, 66
1544711261.674, 0, 67, 74
1544711262.669, 0, 60, 88
1544711263.689, 0, 67, 80
1544711264.660, 0, 74, 75
1544711265.672, 0, 69, 63
1544711266.670, 0, 67, 63
1544711267.662, 0, 60, 74
1544711268.675, 0, 81, 69
1544711269.674, 0, 78, 66
1544711270.690, 0, 78, 67
1544711271.676, 0, 81, 54
1544711272.674, 0, 77, 56
1544711273.677, 0, 81, 66
1544711274.659, 0, 81, 64
1544711275.677, 0, 75, 64
1544711276.662, 0, 57, 77
1544711277.669, 0, 51, 80
1544711278.655, 0, 56, 67
1544711279.674, 0, 67, 80
1544711280.677, 0, 74, 80
1544711281.669, 0, 78, 67
1544711282.676, 0, 81, 77
1544711283.687, 0, 77, 47
1544711284.658, 0, 77, 43
1544711285.686, 0, 60, 43
1544711286.661, 0, 40, 23
1544711287.668, 0, 27, 48
1544711288.661, 0, 10, 47
1544711289.673, 0, 26, 47
1544711290.677, 0, 30, 51
1544711291.671, 0, 47, 48
1544711292.669, 0, 53, 38
1544711293.654, 0, 54, 38
1544711294.676, 0, 54, 38
1544711295.691, 0, 51, 40
1544711296.687, 0, 70, 48
1544711297.662, 0, 75, 54
1544711298.662, 0, 84, 64
1544711299.677, 0, 67, 56
1544711300.693, 0, 69, 54
1544711301.669, 0, 63, 63
1544711302.674, 0, 56, 69
1544711303.653, 0, 77, 69
1544711304.668, 0, 66, 67
1544711305.663, 0, 77, 56
1544711306.657, 0, 84, 51
1544711307.692, 0, 80, 57
1544711308.659, 0, 91, 69
1544711309.663, 0, 77, 74
1544711310.688, 0, 70, 83
1544711311.669, 0, 80, 81
1544711312.671, 0, 75, 78
1544711313.656, 0, 77, 66
1544711314.669, 0, 80, 57
1544711315.657, 0, 83, 44
1544711316.662, 0, 67, 44
1544711317.655, 0, 70, 60
1544711318.660, 0, 61, 54
1544711319.674, 0, 43, 63
1544711320.657, 0, 63, 57
1544711321.661, 0, 54, 38
1544711322.678, 0, 53, 41
1544711323.661, 0, 64, 35
1544711324.676, 0, 48, 41
1544711325.655, 0, 43, 51
1544711326.670, 0, 43, 51
1544711327.659, 0, 44, 64
1544711328.692, 0, 48, 67
1544711329.672, 0, 70, 67
1544711330.674, 0, 64, 67
1544711331.672, 0, 66, 57
1544711332.703, 0, 67, 40
1544711333.660, 0, 67, 47
1544711334.677, 0, 67, 51
1544711335.654, 0, 61, 56
1544711336.672, 0, 61, 70
1544711337.677, 0, 57, 61
1544711338.676, 0, 64, 63
1544711339.672, 0, 74, 56
1544711340.670, 0, 80, 60
1544711341.678, 0, 57, 56
1544711342.654, 0, 67, 60
1544711343.693, 0, 64, 64
1544711344.673, 0, 66, 60
1544711345.653, 0, 87, 77
1544711346.677, 0, 81, 48
1544711347.655, 0, 87, 41
1544711348.678, 0, 87, 40
1544711349.653, 0, 81, 29
1544711350.674, 0, 84, 48
1544711351.668, 0, 83, 40
1544711352.674, 0, 84, 43
1544711353.677, 0, 87, 60
1544711354.670, 0, 84, 64
1544711355.658, 0, 91, 70
1544711356.672, 0, 91, 66
1544711357.663, 0, 84, 60
1544711358.669, 0, 81, 56
1544711359.662, 0, 69, 66
1544711360.704, 0, 61, 78
1544711361.670, 0, 67, 60
1544711362.673, 0, 66, 56
1544711363.670, 0, 80, 35
1544711364.647, 0, 84, 34
1544711365.670, 0, 88, 50
1544711366.663, 0, 75, 50
1544711367.675, 0, 69, 66
1544711368.663, 0, 78, 61
1544711369.678, 0, 77, 51
1544711370.661, 0, 91, 51
1544711371.693, 0, 93, 44
1544711372.660, 0, 70, 60
1544711373.689, 0, 67, 69
1544711374.662, 0, 64, 74
1544711375.670, 0, 57, 70
1544711376.656, 0, 75, 48
1544711377.675, 0, 84, 48
1544711378.646, 0, 74, 40
1544711379.662, 0, 75, 43
1544711380.674, 0, 57, 48
1544711381.673, 0, 34, 38
1544711382.672, 0, 43, 41
1544711383.677, 0, 23, 38
1544711384.670, 0, 34, 23
1544711385.675, 0, 50, 30
1544711386.653, 0, 53, 37
1544711387.676, 0, 63, 43
1544711388.663, 0, 66, 67
1544711389.662, 0, 66, 66
1544711390.673, 0, 64, 69
1544711391.663, 0, 64, 67
1544711392.704, 0, 57, 60
1544711393.689, 0, 53, 56
1544711394.674, 0, 61, 56
1544711395.672, 0, 61, 61
1544711396.656, 0, 63, 67
1544711397.673, 0, 57, 90
1544711398.662, 0, 40, 87
1544711399.678, 0, 29, 74
1544711400.673, 0, 34, 75
1544711401.661, 0, 51, 51
1544711402.673, 0, 66, 53
1544711403.691, 0, 78, 80
1544711404.670, 0, 74, 81
1544711405.673, 0, 75, 90
1544711406.654, 0, 70, 78
1544711407.677, 0, 74, 56
1544711408.655, 0, 66, 66
1544711409.660, 0, 50, 77
1544711410.669, 0, 54, 88
1544711411.657, 0, 51, 100
1544711412.674, 0, 63, 81
1544711413.647, 0, 66, 56
1544711414.690, 0, 51, 43
1544711415.690, 0, 61, 35
1544711416.664, 0, 66, 40
1544711417.690, 0, 64, 43
1544711418.658, 0, 60, 47
1544711419.670, 0, 38, 40
1544711420.653, 0, 35, 43
1544711421.662, 0, 30, 54
1544711422.668, 0, 48, 53
1544711423.659, 0, 54, 63
1544711424.690, 0, 61, 48
1544711425.675, 0, 56, 44
1544711426.661, 0, 48, 38
1544711427.674, 0, 56, 50
1544711428.658, 0, 53, 51
1544711429.692, 0, 60, 61
1544711430.658, 0, 57, 67
1544711431.658, 0, 57, 56
1544711432.673, 0, 57, 61
1544711433.659, 0, 70, 54
1544711434.673, 0, 80, 63
1544711435.658, 0, 70, 69
1544711436.668, 0, 54, 69
1544711437.661, 0, 51, 66
1544711438.658, 0, 60, 61
1544711439.678, 0, 69, 63
1544711440.662, 0, 74, 64
1544711441.669, 0, 74, 61
1544711442.689, 0, 69, 64
1544711443.657, 0, 77, 63
1544711444.684, 0, 81, 60
1544711445.655, 0, 57, 56
1544711446.688, 0, 40, 63
1544711447.658, 0, 23, 64
1544711448.659, 0, 11, 48
1544711449.651, 0, 16, 57
1544711450.654, 0, 35, 57
1544711451.662, 0, 47, 43
1544711452.689, 0, 64, 67
1544711453.675, 0, 66, 61
1544711454.673, 0, 44, 41
1544711455.677, 0, 34, 34
1544711456.690, 0, 34, 30
1544711457.653, 0, 41, 40
1544711458.658, 0, 56, 50
1544711459.647, 0, 75, 66
1544711460.674, 0, 67, 69
1544711461.670, 0, 64, 69
1544711462.658, 0, 64, 56
1544711463.668, 0, 50, 60
1544711464.675, 0, 56, 56
1544711465.663, 0, 47, 56
1544711466.688, 0, 37, 53
1544711467.656, 0, 37, 29
1544711468.663, 0, 35, 23
1544711469.654, 0, 44, 14
1544711470.672, 0, 48, 35
1544711471.672, 0, 44, 54
1544711472.678, 0, 44, 61
1544711473.674, 0, 53, 64
1544711474.654, 0, 63, 56
1544711475.671, 0, 78, 56
1544711476.705, 0, 67, 56
1544711477.662, 0, 60, 51
1544711478.673, 0, 47, 43
1544711479.661, 0, 47, 51
1544711480.671, 0, 41, 40
1544711481.674, 0, 44, 53
1544711482.658, 0, 41, 67
1544711483.676, 0, 23, 38
1544711484.663, 0, 38, 41
1544711485.677, 0, 35, 35
1544711486.663, 0, 47, 35
1544711487.656, 0, 70, 50
1544711488.694, 0, 64, 51
1544711489.663, 0, 66, 67
1544711490.674, 0, 63, 61
1544711491.662, 0, 56, 77
1544711492.674, 0, 48, 80
1544711493.677, 0, 53, 57
1544711494.673, 0, 64, 69
1544711495.674, 0, 63, 54
1544711496.663, 0, 74, 61
1544711497.655, 0, 56, 56
1544711498.672, 0, 56, 43
1544711499.654, 0, 57, 60
1544711500.686, 0, 57, 56
1544711501.663, 0, 77, 70
1544711502.686, 0, 67, 78
1544711503.670, 0, 77, 66
1544711504.675, 0, 75, 51
1544711505.678, 0, 64, 48
1544711506.655, 0, 74, 50
1544711507.673, 0, 69, 50
1544711508.646, 0, 70, 51
1544711509.674, 0, 78, 41
1544711510.663, 0, 75, 37
1544711511.676, 0, 77, 21
1544711512.662, 0, 64, 27
1544711513.674, 0, 50, 34
1544711514.677, 0, 56, 38
1544711515.674, 0, 41, 51
1544711516.659, 0, 44, 53
1544711517.693, 0, 53, 56
1544711518.655, 0, 37, 60
1544711519.659, 0, 47, 61
1544711520.646, 0, 57, 63
1544711521.660, 0, 57, 60
1544711522.669, 0, 64, 56
1544711523.676, 0, 67, 64
1544711524.661, 0, 66, 54
1544711525.674, 0, 77, 56
1544711526.659, 0, 80, 50
1544711527.669, 0, 83, 43
1544711528.676, 0, 87, 48
1544711529.669, 0, 83, 60
1544711530.647, 0, 77, 67
1544711531.662, 0, 75, 74
1544711532.687, 0, 70, 74
1544711533.659, 0, 67, 69
1544711534.674, 0, 67, 57
1544711535.676, 0, 61, 69
1544711536.671, 0, 61, 84
1544711537.674, 0, 67, 84
1544711538.662, 0, 69, 90
1544711539.659, 0, 63, 75
1544711540.662, 0, 60, 57
1544711541.679, 0, 63, 47
1544711542.671, 0, 67, 51
1544711543.672, 0, 78, 53
1544711544.668, 0, 78, 56
1544711545.660, 0, 77, 54
1544711546.668, 0, 66, 53
1544711547.686, 0, 48, 57
1544711548.655, 0, 35, 44
1544711549.671, 0, 29, 56
1544711550.660, 0, 16, 47
1544711551.672, 0, 30, 56
1544711552.691, 0, 54, 67
1544711553.662, 0, 56, 64
1544711554.672, 0, 91, 60
1544711555.659, 0, 83, 37
1544711556.671, 0, 74, 51
1544711557.654, 0, 70, 47
1544711558.676, 0, 40, 38
1544711559.674, 0, 27, 40
1544711560.654, 0, 20, 24
1544711561.663, 0, 20, 34
1544711562.663, 0, 40, 54
1544711563.677, 0, 53, 66
1544711564.672, 0, 57, 78
1544711565.659, 0, 70, 67
1544711566.671, 0, 78, 63
1544711567.656, 0, 74, 54
1544711568.659, 0, 70, 41
1544711569.676, 0, 51, 43
1544711570.660, 0, 51, 43
1544711571.671, 0, 60, 43
1544711572.657, 0, 67, 50
1544711573.674, 0, 57, 63
1544711574.677, 0, 57, 61
1544711575.659, 0, 57, 70
1544711576.672, 0, 48, 70
1544711577.659, 0, 74, 54
1544711578.674, 0, 54, 51
1544711579.648, 0, 63, 35
1544711580.662, 0, 69, 30
1544711581.668, 0, 64, 30
1544711582.653, 0, 70, 35
1544711583.678, 0, 51, 47
1544711584.706, 0, 56, 50
1544711585.662, 0, 56, 56
1544711586.676, 0, 67, 61
1544711587.660, 0, 87, 67
1544711588.683, 0, 84, 67
1544711589.647, 0, 80, 70
1544711590.657, 0, 74, 75
1544711591.649, 0, 64, 77
1544711592.662, 0, 63, 74
1544711593.677, 0, 64, 80
1544711594.655, 0, 75, 77
1544711595.676, 0, 77, 77
1544711596.688, 0, 84, 78
1544711597.675, 0, 84, 66
1544711598.673, 0, 64, 81
1544711599.669, 0, 70, 77
1544711600.674, 0, 63, 78
1544711601.662, 0, 75, 80
1544711602.675, 0, 77, 66
1544711603.685, 0, 69, 67
1544711604.657, 0, 74, 57
1544711605.662, 0, 57, 57
1544711606.646, 0, 56, 51
1544711607.674, 0, 67, 41
1544711608.673, 0, 57, 43
1544711609.657, 0, 67, 48
1544711610.660, 0, 77, 69
1544711611.654, 0, 61, 83
1544711612.673, 0, 69, 90
1544711613.670, 0, 56, 91
1544711614.676, 0, 53, 66
1544711615.669, 0, 40, 56
1544711616.658, 0, 43, 56
1544711617.677, 0, 50, 63
1544711618.662, 0, 50, 74
1544711619.661, 0, 69, 83
1544711620.692, 0, 69, 77
1544711621.659, 0, 74, 69
1544711622.658, 0, 74, 74
1544711623.676, 0, 70, 81
1544711624.673, 0, 54, 87
1544711625.676, 0, 60, 83
1544711626.647, 0, 74, 74
1544711627.675, 0, 80, 56
1544711628.658, 0, 88, 56
1544711629.669, 0, 77, 41
1544711630.645, 0, 56, 38
1544711631.655, 0, 34, 38
1544711632.677, 0, 24, 38
1544711633.660, 0, 35, 50
1544711634.674, 0, 43, 48
1544711635.674, 0, 57, 61
1544711636.661, 0, 61, 69
1544711637.676, 0, 63, 81
1544711638.662, 0, 63, 100
1544711639.657, 0, 61, 100
1544711640.663, 0, 64, 94
1544711641.658, 0, 70, 74
1544711642.678, 0, 77, 60
1544711643.662, 0, 69, 44
1544711644.678, 0, 57, 34
1544711645.672, 0, 47, 51
1544711646.684, 0, 43, 53
1544711647.672, 0, 38, 43
1544711648.662, 0, 37, 38
1544711649.672, 0, 43, 27
1544711650.660, 0, 44, 21
1544711651.674, 0, 54, 53
1544711652.668, 0, 57, 47
1544711653.660, 0, 53, 54
1544711654.673, 0, 48, 61
1544711655.671, 0, 48, 50
1544711656.674, 0, 69, 61
1544711657.671, 0, 61, 53
1544711658.664, 0, 63, 48
1544711659.671, 0, 66, 37
1544711660.654, 0, 47, 44
1544711661.662, 0, 54, 24
1544711662.646, 0, 41, 21
1544711663.654, 0, 34, 34
1544711664.669, 0, 26, 47
1544711665.653, 0, 17, 74
1544711666.662, 0, 26, 94
1544711667.675, 0, 44, 87
1544711668.663, 0, 54, 80
1544711669.674, 0, 69, 77
1544711670.676, 0, 63, 77
1544711671.658, 0, 40, 74
1544711672.677, 0, 57, 61
1544711673.657, 0, 54, 69
1544711674.672, 0, 64, 63
1544711675.657, 0, 80, 74
1544711676.692, 0, 69, 83
1544711677.647, 0, 64, 78
1544711678.674, 0, 69, 63
1544711679.673, 0, 84, 38
1544711680.659, 0, 88, 37
1544711681.660, 0, 87, 40
1544711682.658, 0, 93, 48
1544711683.662, 0, 75, 75
1544711684.672, 0, 80, 69
1544711685.657, 0, 90, 67
1544711686.672, 0, 81, 70
1544711687.653, 0, 93, 64
1544711688.673, 0, 88, 63
1544711689.661, 0, 84, 77
1544711690.655, 0, 69, 69
1544711691.692, 0, 56, 61
1544711692.660, 0, 56, 66
1544711693.663, 0, 43, 44
1544711694.673, 0, 61, 51
1544711695.673, 0, 64, 50
1544711696.670, 0, 53, 44
1544711697.663, 0, 69, 47
1544711698.676, 0, 66, 38
1544711699.660, 0, 70, 63
1544711700.674, 0, 74, 74
1544711701.663, 0, 69, 83
1544711702.675, 0, 74, 78
1544711703.662, 0, 56, 70
1544711704.662, 0, 67, 64
1544711705.676, 0, 70, 66
1544711706.692, 0, 56, 60
1544711707.658, 0, 75, 61
1544711708.669, 0, 61, 44
1544711709.660, 0, 51, 29
1544711710.660, 0, 51, 48
1544711711.647, 0, 35, 38
1544711712.657, 0, 27, 38
1544711713.668, 0, 34, 44
1544711714.653, 0, 43, 38
1544711715.670, 0, 53, 37
1544711716.676, 0, 57, 60
1544711717.674, 0, 57, 60
1544711718.668, 0, 53, 67
1544711719.660, 0, 50, 67
1544711720.670, 0, 61, 66
1544711721.655, 0, 56, 75
1544711722.660, 0, 50, 66
1544711723.676, 0, 66, 66
1544711724.659, 0, 66, 60
1544711725.671, 0, 78, 50
1544711726.654, 0, 97, 51
