1537526011.000000, 1537526011.000000, 1537526011.000000
32.000000, 32.000000, 32.000000
-15,6,60
-15,6,60
-16,7,60
-16,7,60
-17,6,60
-18,6,59
-20,6,59
-20,6,60
-22,6,57
-21,6,59
-21,7,58
-18,7,60
-17,6,59
-20,6,59
-20,7,60
-20,6,59
-21,7,58
-22,7,59
-21,7,62
-21,6,55
-20,9,52
-17,12,62
-11,6,58
-18,6,53
-3,15,79
-3,2,62
-5,6,59
-11,6,58
2,6,66
-1,5,58
-3,8,58
3,6,60
9,8,63
9,7,58
10,6,58
21,7,64
23,7,60
21,7,59
13,6,57
22,6,62
18,6,57
12,5,58
17,5,61
26,6,64
13,6,58
9,6,60
8,7,64
-2,4,57
-4,6,59
-4,6,60
2,6,63
1,6,60
2,6,61
0,6,61
1,6,61
-1,6,60
-1,6,60
-4,6,58
4,6,60
12,5,63
11,5,57
14,7,65
18,5,58
24,5,59
25,6,59
23,5,57
17,6,56
17,6,57
20,5,57
20,5,55
19,4,54
32,7,53
36,5,50
44,4,48
43,5,47
40,4,44
41,5,45
44,4,44
44,4,42
42,4,40
47,3,39
48,3,36
47,2,31
47,3,30
55,3,26
62,2,20
59,-2,10
59,-3,4
67,-6,-5
67,-5,-6
65,-6,-10
65,-4,-12
64,-4,-12
62,-4,-12
61,-4,-12
62,-4,-12
61,-4,-13
61,-4,-13
61,-4,-13
60,-4,-13
61,-4,-14
61,-4,-15
61,-4,-16
61,-4,-16
61,-5,-17
61,-5,-17
61,-5,-15
62,-3,-14
63,-3,-12
62,-4,-12
63,-1,-6
74,-6,1
67,-5,-4
66,0,7
66,-3,13
59,7,19
55,6,25
39,2,35
40,5,39
49,0,40
51,3,40
46,1,39
39,5,46
34,3,48
31,5,51
29,5,52
26,5,53
24,5,54
24,5,54
22,5,54
23,5,55
24,5,54
27,4,54
31,5,53
32,5,53
34,5,52
34,4,52
32,4,52
31,5,52
31,5,52
32,4,52
32,4,52
32,4,52
32,4,52
32,5,52
32,4,52
32,4,52
32,5,52
31,5,52
32,4,52
32,5,52
32,4,52
32,4,52
32,4,52
31,4,52
32,5,52
32,5,52
32,5,52
32,5,52
32,5,52
31,4,52
31,5,52
31,4,52
31,4,52
31,5,52
32,5,52
32,4,52
32,5,52
32,5,52
32,4,52
31,5,52
32,4,52
32,5,52
32,5,52
32,5,52
32,5,52
32,5,52
31,5,52
32,5,52
32,4,52
31,5,52
32,5,52
31,5,52
31,5,52
32,5,52
32,4,52
31,5,52
32,5,52
32,5,52
31,5,52
32,5,52
32,4,52
32,5,52
31,4,52
32,5,52
31,5,52
31,5,52
32,4,53
32,4,52
31,5,52
31,5,52
32,5,52
31,5,52
31,4,52
31,5,52
31,5,52
31,5,52
31,5,52
31,5,52
31,5,52
32,4,52
31,5,52
31,5,52
32,5,52
32,5,52
31,5,52
31,5,52
31,5,52
31,5,52
31,5,52
31,5,52
31,5,52
31,5,52
31,4,52
31,5,52
31,5,52
32,5,52
31,5,52
31,4,52
31,4,52
31,4,52
31,5,52
31,5,52
31,5,52
31,5,52
32,5,52
31,5,52
31,5,52
31,5,52
31,4,52
31,5,52
31,5,52
32,5,52
31,5,52
31,4,52
31,5,52
31,5,52
31,5,53
31,5,52
32,5,52
31,4,52
31,4,52
31,5,52
31,5,52
32,4,52
31,5,52
31,5,52
31,4,52
32,5,52
31,5,52
31,5,52
31,4,52
31,5,52
31,4,52
31,5,52
31,4,52
31,4,52
31,5,52
31,5,52
31,4,52
31,5,52
32,5,52
32,5,53
30,4,52
31,5,52
32,4,52
31,4,53
30,5,52
32,4,52
31,4,53
30,5,52
32,4,52
31,5,52
31,4,52
32,5,52
32,4,52
31,5,52
31,4,52
31,5,52
32,5,52
31,4,52
31,4,52
31,4,52
31,4,52
31,4,52
31,4,52
31,4,52
32,5,52
32,5,52
31,4,52
31,4,52
32,4,52
31,4,52
31,4,52
32,5,52
32,4,52
31,4,52
31,4,52
31,5,52
31,4,52
32,4,52
31,4,52
31,4,52
31,4,52
31,4,52
31,5,52
31,5,52
32,4,52
32,4,52
31,5,52
31,4,52
31,4,52
31,4,52
30,5,53
31,4,52
31,5,52
31,5,52
30,4,53
31,4,52
32,5,52
31,5,52
31,4,52
31,4,52
31,4,52
31,5,52
31,5,52
31,5,52
30,5,52
31,4,52
31,4,52
31,4,53
31,5,52
31,5,53
31,4,53
31,5,52
31,5,53
31,5,53
31,5,52
31,5,53
31,4,52
31,5,52
31,5,52
31,4,53
31,4,52
31,5,53
31,4,53
31,4,53
31,4,53
31,5,52
31,5,52
31,5,52
31,5,52
31,5,53
31,5,53
31,4,53
31,5,53
30,5,53
31,4,53
31,5,52
30,4,53
31,5,52
31,5,53
30,5,53
30,5,52
31,5,52
31,4,53
31,5,52
31,4,53
31,4,53
30,4,53
31,5,52
31,4,53
30,5,52
31,5,52
31,5,53
30,5,53
31,5,52
31,5,52
30,4,53
31,4,52
31,5,53
31,4,53
30,4,52
31,5,52
31,5,52
31,5,53
30,5,52
31,5,53
31,4,53
30,5,53
31,5,53
31,5,53
31,5,53
31,5,52
31,5,53
30,5,52
31,5,52
31,5,53
30,5,53
30,5,52
31,5,52
31,5,53
31,4,53
31,5,53
31,5,52
30,5,52
31,5,53
31,5,53
31,4,53
31,5,53
31,4,53
31,4,52
31,5,52
31,5,52
31,5,53
31,4,52
31,4,52
31,5,52
31,5,52
31,4,52
31,5,52
31,4,52
31,5,52
31,5,52
31,4,52
31,5,52
31,5,52
32,5,52
32,5,52
31,5,52
31,5,52
31,5,52
31,5,52
31,4,52
31,5,52
31,5,52
31,5,52
32,4,52
31,5,52
31,4,52
31,5,52
31,4,52
31,5,52
31,5,52
31,4,52
31,5,52
31,5,52
31,4,52
31,4,52
31,5,52
31,5,52
31,5,52
31,5,52
31,4,53
31,5,53
31,5,52
31,5,52
31,5,52
31,4,52
31,4,52
31,5,52
31,5,53
31,5,52
31,5,52
31,5,52
31,4,52
31,5,52
31,4,52
31,5,52
31,4,52
31,4,53
31,5,52
31,5,52
31,5,52
31,4,53
31,5,52
31,5,52
31,5,53
31,4,52
31,5,52
31,4,52
31,5,53
31,5,52
31,4,53
31,5,52
31,4,52
31,5,52
31,4,53
31,5,52
31,4,52
31,5,52
31,4,52
31,5,52
31,4,52
31,5,52
31,5,52
31,5,53
31,5,52
31,5,52
31,4,53
31,5,52
31,5,52
31,5,52
31,5,52
31,5,52
31,4,52
31,5,52
31,5,52
31,5,52
31,5,52
31,5,53
31,5,52
31,5,53
31,4,52
31,5,52
31,5,52
31,4,53
31,4,52
31,5,52
31,5,53
31,5,52
31,5,52
31,5,52
31,5,53
31,5,52
31,5,52
31,5,53
31,4,53
31,4,52
31,5,52
31,5,53
31,5,52
31,4,52
31,5,52
31,4,53
31,4,52
31,5,53
31,5,53
30,5,52
31,4,52
31,4,52
31,5,52
31,5,52
31,5,53
31,5,52
31,4,52
31,5,53
30,5,53
31,5,52
31,4,53
30,5,52
31,4,52
31,4,52
31,5,53
