1544710887.000000, 1544710887.000000, 1544710887.000000
32.000000, 32.000000, 32.000000
-3,1,62
-3,1,62
-2,1,61
-3,1,62
-3,1,62
-2,1,62
-3,0,62
-3,1,62
-3,1,62
-3,1,62
-3,1,62
-3,1,61
-2,1,61
-3,1,61
-2,1,62
-3,1,62
-3,1,62
-2,1,62
-3,1,61
-3,1,62
-3,0,61
-2,1,62
-4,1,61
-2,1,62
-2,1,62
-3,1,62
-3,0,61
-2,0,61
-3,1,62
-3,1,62
-1,1,62
-3,1,62
-3,1,61
-1,1,62
-2,1,62
-2,1,62
-5,0,60
-4,-1,61
-4,-1,61
-4,0,60
-3,1,62
-4,0,60
-2,0,62
-2,0,62
-4,1,62
-4,2,61
-2,1,61
-2,0,62
-3,0,62
-3,0,62
-3,0,62
-3,2,61
-2,1,60
3,2,62
5,1,62
2,5,61
3,4,61
2,4,62
2,5,63
1,3,62
3,4,62
5,3,63
5,1,60
3,2,58
5,2,56
7,3,59
6,4,63
6,7,62
0,10,68
-4,-2,61
6,7,60
6,6,62
4,5,62
5,9,61
7,9,62
8,7,63
6,8,61
3,8,58
1,8,59
4,8,63
4,7,63
1,7,60
1,8,61
1,8,61
-2,9,61
-4,8,63
-4,6,65
-4,8,66
-9,14,67
-12,13,66
-9,6,66
-1,3,66
2,7,58
-20,21,57
-37,23,57
-42,18,55
-33,12,58
-9,10,64
0,9,63
2,12,56
-2,13,51
-26,13,34
-38,23,31
-53,32,34
-57,31,38
-57,27,38
-53,8,53
-49,0,57
-36,-10,51
-28,-11,46
-16,3,30
-25,19,20
-66,42,3
-70,28,12
-66,18,26
-68,0,48
-64,-12,58
-46,-21,62
-41,-22,60
-60,-16,48
6,-44,107
-54,-2,53
-48,6,28
-50,2,31
-50,-3,37
-72,-1,12
-82,13,-11
-88,14,-18
-41,17,21
-31,22,17
-70,25,7
-65,24,12
-45,19,7
-48,24,-8
-63,20,-12
-93,19,3
-84,10,18
-58,-15,42
-48,-25,48
-37,-8,54
-28,-7,60
-29,3,74
-39,7,67
-37,14,58
-9,23,57
-9,21,54
-8,17,48
-8,15,47
-27,4,66
-52,7,70
-16,-1,38
-17,2,35
-30,3,57
-22,4,64
-10,1,64
-24,10,52
-17,10,63
-7,12,65
-23,2,57
-32,-2,63
-17,-1,67
-9,-4,58
-6,-2,57
-12,1,58
-12,1,61
-12,2,62
-12,0,59
-11,3,59
-6,0,61
-2,1,65
-11,-1,69
-20,1,58
-9,-1,61
-9,0,62
-9,-1,61
-9,-2,61
-9,-3,61
-8,-1,62
-7,0,61
-6,0,62
-6,-1,61
-7,-2,62
-7,-2,61
-5,0,61
-4,0,61
-5,-1,63
-6,-1,61
-6,-1,62
-5,-1,62
-5,-1,62
-6,-1,62
-7,-1,61
-6,-1,61
-5,-1,62
-5,-1,62
-6,-1,62
-6,-1,61
-6,-1,61
-5,-1,62
-5,-1,62
-6,-1,61
-6,-1,61
-6,-1,62
-6,-1,62
-6,-1,62
-6,-1,62
-6,-1,61
-6,-1,61
-7,-1,61
-5,-1,61
-6,-1,61
-7,0,61
-7,-1,61
-7,-2,61
-5,-1,62
-7,-1,62
-4,-1,61
-6,-2,63
-7,0,62
-5,-1,61
-4,-1,63
-5,-1,62
-8,-1,61
-6,-1,62
-6,-1,61
-7,-1,61
-7,-1,62
-6,-1,62
-6,-1,62
-7,-1,61
-8,-1,61
-7,-1,61
-7,-1,62
-7,0,62
-8,-1,61
-8,-1,61
-7,-1,63
-7,0,61
-8,-2,61
-7,-1,61
-6,0,61
-8,-1,61
-8,-1,61
-8,-1,61
-8,-1,60
-8,-1,63
-6,-1,61
-5,0,63
-5,6,67
-2,-5,60
-9,-1,60
-8,-2,61
-5,-2,61
-7,-2,62
-10,-1,61
-6,-1,60
-5,-2,63
-8,-1,63
-5,-2,60
-10,-2,61
-6,-2,60
-3,-1,67
-6,2,60
0,-2,62
-9,-1,60
-13,-2,60
-9,0,61
-5,-1,62
-8,0,61
-9,-1,61
-6,-1,62
-6,-1,61
-8,-1,62
-8,-1,61
-8,-1,61
-8,-1,61
-7,-1,62
-7,-1,61
-7,-1,61
-7,-1,61
-8,-1,61
-8,-1,62
-8,-1,61
-7,-1,62
-7,-1,62
-7,-1,61
-7,-1,62
-7,-1,61
-7,-1,62
-7,-1,61
-7,-1,62
-7,-1,61
-7,-1,61
-6,-1,61
-5,0,62
-5,-1,62
-7,-1,61
-7,-1,61
-6,-1,62
-5,-1,62
-5,-1,61
-6,-1,62
-6,-1,62
-6,-1,61
-6,-1,61
-6,-1,62
-6,-1,62
-6,-1,61
-6,-1,62
-6,-1,62
-6,-1,61
-7,-1,61
-6,-1,61
-6,-1,61
-6,-1,61
-7,-1,61
-6,-1,61
-6,-1,61
-6,-1,61
-6,-1,62
-7,-1,62
-6,-1,62
-7,-1,61
-8,-1,61
-8,-1,61
-7,0,62
-10,-1,60
-8,-1,61
-10,-1,61
-8,-1,61
-8,-1,61
-8,-1,60
-6,-2,62
-6,-1,62
-7,-1,62
