Time, Value
1539354056.864, 93
1539354057.864, 93
1539354058.850, 100
1539354059.869, 100
1539354060.850, 93
1539354061.856, 84
1539354062.872, 81
1539354063.853, 78
1539354064.902, 69
1539354065.867, 64
1539354066.888, 53
1539354067.867, 50
1539354068.858, 50
1539354069.868, 56
1539354070.854, 47
1539354071.871, 53
1539354072.867, 69
1539354073.854, 69
1539354074.870, 97
1539354075.887, 83
1539354076.862, 75
1539354077.883, 69
1539354078.868, 43
1539354079.873, 50
1539354080.852, 64
1539354081.883, 56
1539354082.848, 75
1539354083.853, 70
1539354084.862, 66
1539354085.899, 83
1539354086.881, 81
1539354087.884, 84
1539354088.861, 74
1539354089.885, 64
1539354090.850, 64
1539354091.857, 74
1539354092.870, 83
1539354093.864, 90
1539354094.868, 84
1539354095.861, 87
1539354096.886, 75
1539354097.879, 63
1539354098.866, 63
1539354099.869, 67
1539354100.854, 75
1539354101.870, 87
1539354102.851, 100
1539354103.862, 100
1539354104.868, 100
1539354105.873, 100
1539354106.867, 93
1539354107.864, 91
1539354108.871, 100
1539354109.879, 100
1539354110.870, 100
1539354111.884, 88
1539354112.855, 70
1539354113.868, 77
1539354114.866, 75
1539354115.870, 90
1539354116.867, 80
1539354117.853, 80
1539354118.880, 67
1539354119.858, 57
1539354120.868, 70
1539354121.886, 75
1539354122.871, 75
1539354123.871, 78
1539354124.857, 91
1539354125.871, 87
1539354126.883, 94
1539354127.869, 91
1539354128.868, 78
1539354129.853, 63
1539354130.857, 57
1539354131.849, 70
1539354132.853, 57
1539354133.860, 63
1539354134.849, 61
1539354135.865, 43
1539354136.868, 53
1539354137.882, 57
1539354138.866, 66
1539354139.853, 75
1539354140.872, 83
1539354141.848, 77
1539354142.872, 74
1539354143.862, 75
1539354144.852, 69
1539354145.862, 75
1539354146.882, 57
1539354147.867, 47
1539354148.872, 51
1539354149.868, 54
1539354150.887, 74
1539354151.853, 88
1539354152.884, 87
1539354153.848, 78
1539354154.855, 70
1539354155.871, 54
1539354156.858, 63
1539354157.871, 75
1539354158.880, 69
1539354159.858, 90
1539354160.867, 81
1539354161.869, 81
1539354162.863, 90
1539354163.872, 88
1539354164.868, 75
1539354165.866, 87
1539354166.868, 93
1539354167.883, 81
1539354168.856, 96
1539354169.878, 81
1539354170.888, 69
1539354171.852, 77
1539354172.872, 66
1539354173.869, 50
1539354174.868, 48
1539354175.869, 48
1539354176.870, 47
1539354177.866, 60
1539354178.866, 69
1539354179.862, 69
1539354180.850, 83
1539354181.851, 90
1539354182.887, 94
1539354183.869, 91
1539354184.865, 91
1539354185.868, 96
1539354186.864, 96
1539354187.868, 91
1539354188.846, 96
1539354189.868, 88
1539354190.850, 81
1539354191.874, 91
1539354192.858, 84
1539354193.868, 91
1539354194.869, 94
1539354195.869, 94
1539354196.857, 91
1539354197.883, 94
1539354198.865, 96
1539354199.883, 84
1539354200.854, 87
1539354201.855, 80
1539354202.853, 54
1539354203.858, 54
1539354204.869, 43
1539354205.857, 41
1539354206.875, 41
1539354207.883, 43
1539354208.865, 66
1539354209.867, 53
1539354210.849, 44
1539354211.883, 64
1539354212.857, 56
1539354213.863, 67
1539354214.899, 74
1539354215.865, 66
1539354216.863, 70
1539354217.884, 81
1539354218.870, 83
1539354219.886, 88
1539354220.849, 84
1539354221.871, 77
1539354222.851, 75
1539354223.871, 66
1539354224.853, 67
1539354225.870, 54
1539354226.865, 50
1539354227.853, 50
1539354228.864, 51
1539354229.885, 69
1539354230.853, 64
1539354231.885, 64
1539354232.870, 53
1539354233.857, 48
1539354234.858, 44
1539354235.868, 40
1539354236.869, 48
1539354237.853, 54
1539354238.867, 66
1539354239.850, 66
1539354240.887, 57
1539354241.884, 48
1539354242.853, 50
1539354243.868, 60
1539354244.849, 67
1539354245.857, 69
1539354246.898, 64
1539354247.856, 70
1539354248.868, 69
1539354249.852, 75
1539354250.866, 70
1539354251.872, 51
1539354252.854, 54
1539354253.878, 56
1539354254.855, 63
1539354255.887, 63
1539354256.871, 63
1539354257.865, 57
1539354258.867, 60
1539354259.858, 69
1539354260.867, 70
1539354261.858, 74
1539354262.857, 70
1539354263.856, 75
1539354264.864, 60
1539354265.868, 57
1539354266.866, 57
1539354267.867, 50
1539354268.869, 57
1539354269.873, 57
1539354270.881, 57
1539354271.855, 53
1539354272.869, 54
1539354273.855, 51
1539354274.856, 38
1539354275.864, 53
1539354276.854, 51
1539354277.860, 56
1539354278.884, 75
1539354279.867, 63
1539354280.869, 64
1539354281.871, 64
1539354282.868, 53
1539354283.851, 63
1539354284.857, 67
1539354285.887, 61
1539354286.853, 70
1539354287.862, 64
1539354288.843, 57
1539354289.865, 69
1539354290.889, 67
1539354291.868, 77
1539354292.866, 80
1539354293.850, 75
1539354294.862, 63
1539354295.853, 48
1539354296.867, 43
1539354297.871, 37
1539354298.857, 44
1539354299.867, 48
1539354300.851, 57
1539354301.869, 53
1539354302.883, 43
1539354303.857, 50
1539354304.869, 35
1539354305.854, 43
