Time, Value
1539354056.864, 8
1539354057.864, 1
1539354058.850, 1
1539354059.869, 4
1539354060.850, 1
1539354061.856, 27
1539354062.872, 8
1539354063.853, 14
1539354064.902, 29
1539354065.867, 27
1539354066.888, 34
1539354067.867, 40
1539354068.858, 27
1539354069.868, 27
1539354070.854, 20
1539354071.871, 27
1539354072.867, 47
1539354073.854, 41
1539354074.870, 60
1539354075.887, 35
1539354076.862, 34
1539354077.883, 41
1539354078.868, 38
1539354079.873, 38
1539354080.852, 38
1539354081.883, 35
1539354082.848, 41
1539354083.853, 35
1539354084.862, 37
1539354085.899, 40
1539354086.881, 40
1539354087.884, 66
1539354088.861, 75
1539354089.885, 74
1539354090.850, 77
1539354091.857, 83
1539354092.870, 78
1539354093.864, 69
1539354094.868, 60
1539354095.861, 51
1539354096.886, 56
1539354097.879, 66
1539354098.866, 70
1539354099.869, 60
1539354100.854, 56
1539354101.870, 50
1539354102.851, 54
1539354103.862, 75
1539354104.868, 67
1539354105.873, 70
1539354106.867, 70
1539354107.864, 63
1539354108.871, 64
1539354109.879, 56
1539354110.870, 54
1539354111.884, 61
1539354112.855, 64
1539354113.868, 67
1539354114.866, 78
1539354115.870, 66
1539354116.867, 63
1539354117.853, 61
1539354118.880, 56
1539354119.858, 50
1539354120.868, 57
1539354121.886, 67
1539354122.871, 64
1539354123.871, 84
1539354124.857, 69
1539354125.871, 60
1539354126.883, 66
1539354127.869, 57
1539354128.868, 53
1539354129.853, 61
1539354130.857, 57
1539354131.849, 64
1539354132.853, 74
1539354133.860, 67
1539354134.849, 54
1539354135.865, 54
1539354136.868, 61
1539354137.882, 57
1539354138.866, 61
1539354139.853, 66
1539354140.872, 75
1539354141.848, 77
1539354142.872, 88
1539354143.862, 83
1539354144.852, 77
1539354145.862, 87
1539354146.882, 84
1539354147.867, 78
1539354148.872, 70
1539354149.868, 63
1539354150.887, 63
1539354151.853, 69
1539354152.884, 75
1539354153.848, 80
1539354154.855, 83
1539354155.871, 74
1539354156.858, 74
1539354157.871, 67
1539354158.880, 67
1539354159.858, 77
1539354160.867, 80
1539354161.869, 83
1539354162.863, 87
1539354163.872, 81
1539354164.868, 61
1539354165.866, 61
1539354166.868, 47
1539354167.883, 41
1539354168.856, 66
1539354169.878, 75
1539354170.888, 94
1539354171.852, 100
1539354172.872, 91
1539354173.869, 66
1539354174.868, 60
1539354175.869, 67
1539354176.870, 74
1539354177.866, 90
1539354178.866, 87
1539354179.862, 75
1539354180.850, 75
1539354181.851, 77
1539354182.887, 77
1539354183.869, 83
1539354184.865, 78
1539354185.868, 67
1539354186.864, 61
1539354187.868, 66
1539354188.846, 66
1539354189.868, 78
1539354190.850, 75
1539354191.874, 75
1539354192.858, 80
1539354193.868, 74
1539354194.869, 88
1539354195.869, 90
1539354196.857, 81
1539354197.883, 77
1539354198.865, 69
1539354199.883, 54
1539354200.854, 50
1539354201.855, 60
1539354202.853, 61
1539354203.858, 61
1539354204.869, 80
1539354205.857, 83
1539354206.875, 83
1539354207.883, 70
1539354208.865, 70
1539354209.867, 75
1539354210.849, 80
1539354211.883, 84
1539354212.857, 80
1539354213.863, 83
1539354214.899, 80
1539354215.865, 78
1539354216.863, 74
1539354217.884, 69
1539354218.870, 74
1539354219.886, 87
1539354220.849, 83
1539354221.871, 84
1539354222.851, 78
1539354223.871, 70
1539354224.853, 88
1539354225.870, 81
1539354226.865, 61
1539354227.853, 64
1539354228.864, 60
1539354229.885, 56
1539354230.853, 74
1539354231.885, 64
1539354232.870, 69
1539354233.857, 66
1539354234.858, 83
1539354235.868, 83
1539354236.869, 70
1539354237.853, 69
1539354238.867, 60
1539354239.850, 74
1539354240.887, 70
1539354241.884, 87
1539354242.853, 83
1539354243.868, 77
1539354244.849, 70
1539354245.857, 63
1539354246.898, 60
1539354247.856, 57
1539354248.868, 69
1539354249.852, 69
1539354250.866, 61
1539354251.872, 61
1539354252.854, 51
1539354253.878, 41
1539354254.855, 37
1539354255.887, 26
1539354256.871, 16
1539354257.865, 21
1539354258.867, 41
1539354259.858, 44
1539354260.867, 61
1539354261.858, 70
1539354262.857, 69
1539354263.856, 90
1539354264.864, 74
1539354265.868, 75
1539354266.866, 69
1539354267.867, 66
1539354268.869, 70
1539354269.873, 75
1539354270.881, 50
1539354271.855, 44
1539354272.869, 57
1539354273.855, 48
1539354274.856, 81
1539354275.864, 75
1539354276.854, 69
1539354277.860, 69
1539354278.884, 57
1539354279.867, 60
1539354280.869, 41
1539354281.871, 20
1539354282.868, 26
1539354283.851, 29
1539354284.857, 44
1539354285.887, 70
1539354286.853, 66
1539354287.862, 64
1539354288.843, 61
1539354289.865, 75
1539354290.889, 81
1539354291.868, 69
1539354292.866, 70
1539354293.850, 50
1539354294.862, 43
1539354295.853, 54
1539354296.867, 54
1539354297.871, 77
1539354298.857, 75
1539354299.867, 70
1539354300.851, 78
1539354301.869, 48
1539354302.883, 44
1539354303.857, 43
1539354304.869, 27
1539354305.854, 26
1539354306.864, 23
1539354307.872, 27
1539354308.854, 17
1539354309.864, 38
1539354310.858, 41
1539354311.868, 37
1539354312.852, 48
1539354313.857, 29
1539354314.868, 27
1539354315.853, 35
1539354316.863, 35
1539354317.867, 35
1539354318.872, 51
1539354319.870, 56
1539354320.851, 44
1539354321.863, 56
1539354322.856, 57
1539354323.852, 63
1539354324.870, 67
1539354325.852, 66
1539354326.879, 60
1539354327.870, 61
1539354328.872, 69
1539354329.872, 70
1539354330.851, 77
1539354331.872, 67
1539354332.848, 74
1539354333.871, 81
1539354334.851, 75
1539354335.871, 74
1539354336.863, 63
1539354337.870, 51
1539354338.864, 43
1539354339.870, 61
1539354340.863, 66
1539354341.887, 66
1539354342.852, 83
1539354343.858, 77
1539354344.855, 80
1539354345.857, 77
1539354346.870, 84
1539354347.852, 78
1539354348.870, 66
1539354349.871, 60
1539354350.856, 43
1539354351.868, 44
1539354352.866, 35
1539354353.870, 38
1539354354.848, 35
1539354355.863, 37
1539354356.882, 50
1539354357.854, 50
1539354358.871, 50
1539354359.853, 51
1539354360.871, 44
1539354361.872, 61
1539354362.857, 57
1539354363.868, 53
1539354364.852, 60
1539354365.870, 34
1539354366.855, 47
1539354367.871, 61
1539354368.865, 67
1539354369.869, 57
1539354370.870, 54
1539354371.855, 43
1539354372.857, 24
1539354373.899, 40
1539354374.869, 53
1539354375.857, 57
1539354376.853, 75
1539354377.871, 90
1539354378.864, 77
1539354379.868, 77
1539354380.866, 61
1539354381.849, 43
1539354382.863, 30
1539354383.849, 17
1539354384.869, 35
1539354385.864, 48
1539354386.854, 63
1539354387.867, 77
1539354388.867, 78
1539354389.857, 66
1539354390.869, 64
1539354391.848, 56
1539354392.863, 47
1539354393.857, 44
1539354394.853, 47
1539354395.873, 44
1539354396.853, 53
1539354397.867, 53
1539354398.868, 44
1539354399.886, 53
1539354400.867, 51
1539354401.856, 57
1539354402.870, 60
1539354403.855, 54
1539354404.857, 56
1539354405.848, 44
1539354406.857, 44
1539354407.870, 51
1539354408.858, 38
1539354409.863, 51
1539354410.875, 56
1539354411.865, 47
1539354412.883, 54
1539354413.853, 37
1539354414.868, 23
1539354415.853, 27
1539354416.869, 14
1539354417.867, 37
1539354418.864, 53
1539354419.863, 54
1539354420.854, 69
1539354421.862, 70
1539354422.885, 64
1539354423.852, 54
1539354424.882, 61
1539354425.866, 50
1539354426.869, 60
1539354427.883, 69
1539354428.854, 69
1539354429.882, 81
1539354430.849, 66
1539354431.866, 66
1539354432.851, 66
1539354433.849, 61
1539354434.884, 66
1539354435.849, 67
1539354436.858, 63
1539354437.851, 43
1539354438.871, 53
1539354439.866, 64
1539354440.873, 57
1539354441.873, 75
1539354442.851, 67
1539354443.857, 35
1539354444.849, 38
1539354445.852, 44
1539354446.866, 35
1539354447.851, 51
1539354448.863, 53
1539354449.868, 47
1539354450.855, 61
1539354451.863, 53
1539354452.848, 51
1539354453.864, 53
1539354454.853, 54
1539354455.867, 64
1539354456.868, 53
1539354457.855, 48
1539354458.868, 43
1539354459.899, 24
1539354460.857, 41
1539354461.870, 51
1539354462.848, 57
1539354463.864, 80
1539354464.854, 81
1539354465.852, 69
1539354466.853, 70
1539354467.852, 69
1539354468.871, 60
1539354469.869, 81
1539354470.895, 64
1539354471.872, 57
1539354472.857, 37
1539354473.872, 13
1539354474.859, 23
1539354475.871, 24
1539354476.852, 44
1539354477.870, 57
1539354478.864, 64
1539354479.854, 70
1539354480.872, 81
1539354481.867, 63
1539354482.863, 40
1539354483.867, 34
1539354484.854, 38
1539354485.883, 60
1539354486.858, 87
1539354487.854, 84
1539354488.862, 69
1539354489.869, 54
1539354490.868, 51
1539354491.849, 53
1539354492.868, 54
1539354493.872, 61
1539354494.858, 60
1539354495.868, 54
1539354496.863, 64
1539354497.863, 75
1539354498.871, 75
1539354499.852, 78
1539354500.887, 64
1539354501.848, 75
1539354502.895, 67
1539354503.851, 61
1539354504.854, 50
1539354505.868, 34
1539354506.858, 21
1539354507.872, 23
1539354508.855, 53
1539354509.869, 47
1539354510.864, 54
1539354511.871, 69
1539354512.868, 56
1539354513.858, 64
1539354514.851, 51
1539354515.858, 41
1539354516.848, 43
1539354517.867, 43
1539354518.853, 54
1539354519.873, 54
1539354520.884, 37
1539354521.872, 40
1539354522.871, 56
1539354523.851, 63
1539354524.872, 83
1539354525.854, 75
1539354526.868, 75
1539354527.858, 78
1539354528.871, 74
1539354529.857, 77
1539354530.884, 60
1539354531.871, 57
1539354532.884, 57
1539354533.851, 54
1539354534.900, 61
1539354535.849, 63
1539354536.853, 74
1539354537.859, 60
1539354538.869, 57
1539354539.857, 54
1539354540.848, 29
1539354541.863, 38
1539354542.867, 43
1539354543.880, 27
1539354544.869, 37
1539354545.848, 47
1539354546.857, 43
1539354547.852, 54
1539354548.856, 50
1539354549.870, 35
1539354550.856, 40
1539354551.869, 38
1539354552.851, 40
1539354553.864, 57
1539354554.872, 64
1539354555.854, 57
1539354556.864, 63
1539354557.853, 56
1539354558.883, 44
1539354559.868, 57
1539354560.853, 57
1539354561.868, 53
1539354562.847, 56
1539354563.867, 47
1539354564.859, 61
1539354565.850, 56
1539354566.910, 54
1539354567.855, 51
1539354568.871, 43
1539354569.864, 50
1539354570.857, 60
1539354571.883, 66
1539354572.849, 50
1539354573.882, 50
1539354574.849, 41
1539354575.853, 34
1539354576.846, 40
1539354577.853, 38
1539354578.856, 34
1539354579.850, 35
1539354580.869, 38
1539354581.864, 34
1539354582.870, 34
1539354583.863, 37
1539354584.866, 44
1539354585.868, 41
1539354586.858, 50
1539354587.849, 57
1539354588.883, 50
1539354589.850, 63
1539354590.854, 54
1539354591.869, 54
1539354592.868, 43
1539354593.863, 43
1539354594.851, 37
1539354595.863, 29
1539354596.852, 37
1539354597.857, 37
1539354598.870, 48
1539354599.873, 69
1539354600.857, 88
1539354601.871, 90
1539354602.863, 78
1539354603.886, 77
1539354604.848, 60
1539354605.863, 60
1539354606.854, 41
1539354607.867, 29
1539354608.851, 51
1539354609.854, 40
1539354610.870, 54
1539354611.868, 53
1539354612.872, 17
1539354613.882, 29
1539354614.866, 26
1539354615.883, 35
1539354616.855, 54
1539354617.857, 63
1539354618.855, 69
1539354619.868, 63
1539354620.863, 60
1539354621.856, 41
1539354622.870, 44
1539354623.849, 53
1539354624.863, 50
1539354625.867, 60
1539354626.857, 60
1539354627.871, 57
1539354628.850, 50
1539354629.883, 50
1539354630.902, 66
1539354631.869, 63
1539354632.865, 69
1539354633.848, 54
