1539682074.000000, IBI
10.359849,0.687531
11.031755,0.671906
11.719286,0.687531
12.391192,0.671906
18.703981,0.734409
19.469641,0.765660
20.235301,0.765660
21.016587,0.781286
21.735370,0.718783
22.485404,0.750034
23.219813,0.734409
23.954221,0.734409
24.626127,0.671906
28.173165,0.718783
28.876322,0.703157
29.579479,0.703157
30.251385,0.671906
30.938916,0.687531
31.626448,0.687531
32.298353,0.671906
33.001511,0.703157
33.798422,0.796911
38.079868,0.593777
38.689271,0.609403
39.345551,0.656280
40.048708,0.703157
40.736240,0.687531
41.470648,0.734409
42.251934,0.781286
43.080097,0.828163
43.861383,0.781286
44.658294,0.796911
45.408329,0.750034
46.127111,0.718783
46.783391,0.656280
47.455297,0.671906
48.095952,0.640654
48.752232,0.656280
49.408512,0.656280
50.033540,0.625029
50.689820,0.656280
51.361726,0.671906
52.033632,0.671906
52.752415,0.718783
53.424320,0.671906
54.111852,0.687531
54.799383,0.687531
55.502541,0.703157
56.174446,0.671906
56.877604,0.703157
57.565135,0.687531
58.252666,0.687531
58.893321,0.640654
59.549601,0.656280
60.205881,0.656280
60.893412,0.687531
61.565318,0.671906
62.237224,0.671906
62.956007,0.718783
63.674790,0.718783
64.409198,0.734409
65.159233,0.750034
65.924893,0.765660
66.706178,0.781286
70.065707,0.656280
70.721987,0.656280
71.393893,0.671906
72.065799,0.671906
72.737705,0.671906
73.456487,0.718783
74.190896,0.734409
74.940930,0.750034
75.675339,0.734409
81.972502,0.593777
82.566279,0.593777
83.160057,0.593777
83.753834,0.593777
84.300734,0.546900
84.957014,0.656280
85.597668,0.640654
86.128942,0.531274
86.675843,0.546900
87.253994,0.578151
87.800894,0.546900
88.347794,0.546900
88.863443,0.515649
89.410343,0.546900
90.035371,0.625029
90.691651,0.656280
91.363557,0.671906
92.113591,0.750034
92.863626,0.750034
93.676163,0.812537
94.488700,0.812537
95.269986,0.781286
96.082523,0.812537
96.910686,0.828163
102.942212,0.703157
103.660995,0.718783
104.411029,0.750034
105.176689,0.765660
105.911098,0.734409
106.661132,0.750034
107.411167,0.750034
108.098698,0.687531
108.848732,0.750034
109.567515,0.718783
110.255047,0.687531
110.895701,0.640654
111.520730,0.625029
112.161384,0.640654
112.817664,0.656280
113.473944,0.656280
114.145850,0.671906
114.833381,0.687531
115.536539,0.703157
116.239696,0.703157
116.974104,0.734409
117.708513,0.734409
118.458547,0.750034
119.161705,0.703157
119.880487,0.718783
120.568019,0.687531
121.255550,0.687531
121.958708,0.703157
122.646239,0.687531
123.365022,0.718783
124.099431,0.734409
124.911968,0.812537
125.724505,0.812537
126.537042,0.812537
127.380831,0.843789
128.224619,0.843789
128.974654,0.750034
129.724688,0.750034
130.459097,0.734409
131.193505,0.734409
131.881037,0.687531
132.631071,0.750034
133.365480,0.734409
134.099888,0.734409
134.849923,0.750034
135.631208,0.781286
136.428120,0.796911
137.193780,0.765660
137.990691,0.796911
138.787603,0.796911
139.600140,0.812537
140.381426,0.781286
141.178337,0.796911
141.943997,0.765660
142.647155,0.703157
143.381563,0.734409
144.115972,0.734409
144.819129,0.703157
145.491035,0.671906
146.178566,0.687531
146.850472,0.671906
147.538003,0.687531
148.225535,0.687531
148.991195,0.765660
149.772481,0.781286
150.569392,0.796911
151.553812,0.984420
174.632994,0.687531
175.336151,0.703157
176.023683,0.687531
176.711214,0.687531
177.398746,0.687531
178.070651,0.671906
178.758183,0.687531
179.414463,0.656280
180.055117,0.640654
180.711397,0.656280
181.383303,0.671906
182.039583,0.656280
182.680237,0.640654
183.320892,0.640654
183.992797,0.671906
184.695955,0.703157
185.477240,0.781286
186.227275,0.750034
187.039812,0.812537
187.836723,0.796911
188.618009,0.781286
189.368043,0.750034
190.118078,0.750034
190.883738,0.765660
191.586895,0.703157
192.305678,0.718783
193.024461,0.718783
193.758869,0.734409
194.477652,0.718783
195.180809,0.703157
195.915218,0.734409
196.649627,0.734409
197.399661,0.750034
198.102818,0.703157
198.868478,0.765660
199.618513,0.750034
200.384173,0.765660
201.118581,0.734409
201.884241,0.765660
202.649901,0.765660
203.399936,0.750034
204.103093,0.703157
204.837502,0.734409
205.571910,0.734409
206.337570,0.765660
207.087605,0.750034
207.822013,0.734409
208.587673,0.765660
209.368959,0.781286
210.103368,0.734409
210.853402,0.750034
211.619062,0.765660
212.462851,0.843789
213.212885,0.750034
213.900416,0.687531
214.619199,0.718783
215.322356,0.703157
216.009888,0.687531
216.650542,0.640654
217.322448,0.671906
217.994354,0.671906
218.713137,0.718783
219.400668,0.687531
220.166328,0.765660
220.931988,0.765660
221.682023,0.750034
222.400805,0.718783
223.135214,0.734409
223.869623,0.734409
224.604031,0.734409
225.291563,0.687531
225.994720,0.703157
244.370561,0.625029
244.995590,0.625029
245.698747,0.703157
246.526910,0.828163
247.401950,0.875040
248.214487,0.812537
249.105153,0.890666
249.917690,0.812537
250.698976,0.781286
251.433384,0.734409
252.167793,0.734409
252.855325,0.687531
253.542856,0.687531
254.230387,0.687531
254.933545,0.703157
255.621076,0.687531
256.292982,0.671906
256.996139,0.703157
257.699296,0.703157
258.418079,0.718783
259.121236,0.703157
259.855645,0.734409
260.527551,0.671906
261.199456,0.671906
261.840111,0.640654
262.449514,0.609403
263.043291,0.593777
263.668319,0.625029
264.262097,0.593777
264.887125,0.625029
265.559031,0.671906
266.262188,0.703157
267.012223,0.750034
267.746631,0.734409
268.465414,0.718783
269.199823,0.734409
269.902980,0.703157
270.559260,0.656280
271.168663,0.609403
271.778066,0.609403
272.403094,0.625029
273.184380,0.781286
273.746906,0.562526
274.403186,0.656280
275.090717,0.687531
275.825126,0.734409
276.606412,0.781286
277.403323,0.796911
278.168983,0.765660
278.981520,0.812537
279.762806,0.781286
280.512841,0.750034
281.247249,0.734409
281.981658,0.734409
282.716066,0.734409
283.434849,0.718783
284.122381,0.687531
284.825538,0.703157
285.513069,0.687531
286.247478,0.734409
287.013138,0.765660
287.778798,0.765660
288.591335,0.812537
289.419498,0.828163
290.247661,0.828163
291.060198,0.812537
291.903987,0.843789
292.716524,0.812537
293.529061,0.812537
294.279096,0.750034
295.029130,0.750034
295.779164,0.750034
296.529199,0.750034
297.279233,0.750034
298.029267,0.750034
298.794927,0.765660
299.591839,0.796911
300.341873,0.750034
301.107533,0.765660
301.873193,0.765660
302.638853,0.765660
303.420139,0.781286
304.170173,0.750034
304.951459,0.781286
305.748371,0.796911
306.529656,0.781286
307.279691,0.750034
308.076602,0.796911
308.842262,0.765660
309.592297,0.750034
310.342331,0.750034
311.107991,0.765660
311.873651,0.765660
312.608060,0.734409
313.358094,0.750034
314.108128,0.750034
314.889414,0.781286
315.561320,0.671906
316.326980,0.765660
317.092640,0.765660
317.827049,0.734409
318.561457,0.734409
319.342743,0.781286
320.124029,0.781286
320.905314,0.781286
321.639723,0.734409
322.374132,0.734409
323.139792,0.765660
323.889826,0.750034
324.608609,0.718783
325.358643,0.750034
326.061800,0.703157
326.811835,0.750034
327.514992,0.703157
328.249401,0.734409
328.983809,0.734409
329.733844,0.750034
330.452626,0.718783
331.202661,0.750034
357.563242,0.640654
358.219522,0.656280
358.953931,0.734409
359.766468,0.812537
360.547754,0.781286
361.407168,0.859414
362.282208,0.875040
363.157248,0.875040
363.969786,0.812537
364.782323,0.812537
365.547983,0.765660
366.266766,0.718783
366.954297,0.687531
367.626203,0.671906
368.313735,0.687531
369.001266,0.687531
369.688797,0.687531
370.360703,0.671906
371.048235,0.687531
371.767018,0.718783
372.548303,0.781286
373.345215,0.796911
374.095249,0.750034
374.860909,0.765660
375.610944,0.750034
376.360978,0.750034
377.064135,0.703157
377.767292,0.703157
378.454824,0.687531
379.157981,0.703157
379.829887,0.671906
380.501792,0.671906
381.204950,0.703157
381.908107,0.703157
382.658141,0.750034
383.361298,0.703157
384.158210,0.796911
384.939496,0.781286
385.736407,0.796911
386.470816,0.734409
387.220850,0.750034
387.955259,0.734409
388.705293,0.750034
389.408450,0.703157
390.142859,0.734409
390.877267,0.734409
391.611676,0.734409
392.299207,0.687531
393.017990,0.718783
393.721148,0.703157
394.439930,0.718783
395.096210,0.656280
398.565119,0.734409
399.362031,0.796911
400.158942,0.796911
400.940228,0.781286
401.690262,0.750034
402.440297,0.750034
403.174705,0.734409
403.862237,0.687531
404.534142,0.671906
405.206048,0.671906
405.909205,0.703157
406.596737,0.687531
407.299894,0.703157
408.049928,0.750034
408.831214,0.781286
409.581249,0.750034
410.331283,0.750034
439.785756,0.671906
440.488913,0.703157
441.270199,0.781286
441.988982,0.718783
450.661254,0.578151
451.239405,0.578151
451.817557,0.578151
452.473837,0.656280
456.724031,0.828163
457.567820,0.843789
458.458486,0.890666
459.333526,0.875040
460.161689,0.828163
