started,1544710918, start_emotions_elicitation
stopped,1544711638, end emotion_elicitation
started,1544711660, start_baseline
stopped,1544711786, end_baseline
Interruptions
started,1544712585, (first interruption)
started,1544713027, (second interruption)
started,1544713552, (third interruption)
started,1544713958, (fourth interruption)
started,1544714321, (fifth interruption)
started,1544714751, (six interruption)
