Time, Value
1544802373.001, 0
1544802373.996, 0
1544802375.011, 0
1544802376.011, 0
1544802377.014, 0
1544802378.009, 0
1544802378.994, 0
1544802380.015, 0
1544802381.001, 0
1544802382.004, 0
1544802383.015, 0
1544802384.001, 0
1544802385.000, 0
1544802386.017, 0
1544802387.002, 0
1544802388.013, 0
1544802388.996, 0
1544802390.012, 0
1544802390.989, 0
1544802392.000, 0
1544802393.003, 0
1544802393.999, 0
1544802395.019, 0
1544802396.014, 0
1544802397.007, 0
1544802398.019, 0
1544802399.003, 0
1544802400.016, 0
1544802401.000, 0
1544802402.008, 0
1544802403.018, 0
1544802404.002, 0
1544802405.018, 0
1544802406.008, 0
1544802407.024, 0
1544802408.017, 0
1544802409.004, 0
1544802410.022, 0
1544802411.010, 0
1544802412.012, 0
1544802412.997, 0
1544802414.010, 0
1544802415.019, 0
1544802416.005, 0
1544802417.008, 0
1544802418.020, 0
1544802419.022, 0
1544802420.020, 0
1544802421.015, 0
1544802422.046, 0
1544802423.012, 0
1544802424.006, 0
1544802425.026, 0
1544802426.014, 0
1544802427.023, 0
1544802428.010, 0
1544802429.015, 0
1544802430.023, 0
1544802431.010, 0
1544802432.023, 0
1544802433.018, 0
1544802434.011, 0
1544802435.014, 0
1544802436.010, 0
1544802437.040, 0
1544802438.015, 0
1544802439.027, 0
1544802440.011, 0
1544802441.010, 0
1544802442.026, 0
1544802443.013, 0
1544802444.018, 0
1544802445.012, 0
1544802446.032, 0
1544802447.031, 0
1544802448.028, 0
1544802449.034, 0
1544802450.019, 0
1544802451.021, 0
1544802452.008, 0
1544802453.019, 0
1544802454.028, 0
1544802455.014, 0
1544802456.018, 0
1544802457.032, 0
1544802458.016, 0
1544802459.030, 0
1544802460.005, 0
1544802461.036, 0
1544802462.019, 0
1544802463.032, 0
1544802464.012, 0
1544802465.021, 0
1544802466.032, 0
1544802467.049, 0
1544802468.024, 0
1544802469.033, 0
1544802470.020, 0
1544802471.034, 0
1544802472.019, 0
1544802473.019, 0
1544802474.025, 0
1544802475.029, 0
1544802476.039, 0
1544802477.026, 0
1544802478.055, 0
1544802479.041, 0
1544802480.026, 0
1544802481.036, 0
1544802482.024, 0
1544802483.021, 0
1544802484.031, 0
1544802485.025, 0
1544802486.037, 0
1544802487.059, 0
1544802488.044, 0
1544802489.031, 0
1544802490.027, 0
1544802491.044, 0
1544802492.029, 0
1544802493.061, 0
1544802494.027, 0
1544802495.031, 0
1544802496.040, 0
1544802497.027, 0
1544802498.041, 0
1544802499.016, 0
1544802500.046, 0
1544802501.012, 0
1544802502.029, 0
1544802503.047, 0
1544802504.033, 0
1544802505.043, 0
1544802506.021, 0
1544802507.033, 0
1544802508.063, 0
1544802509.028, 0
1544802510.045, 0
1544802511.021, 0
1544802512.029, 0
1544802513.016, 0
1544802514.030, 0
1544802515.050, 0
1544802516.036, 0
1544802517.039, 0
1544802518.051, 0
1544802519.063, 0
1544802520.046, 0
1544802521.031, 0
1544802522.046, 0
1544802523.022, 0
1544802524.033, 0
1544802525.053, 0
1544802526.042, 0
1544802527.032, 0
1544802528.049, 0
1544802529.049, 0
1544802530.055, 0
1544802531.040, 0
1544802532.049, 0
1544802533.035, 0
1544802534.060, 0
1544802535.026, 0
1544802536.035, 0
1544802537.040, 0
1544802538.073, 0
1544802539.038, 0
1544802540.051, 0
1544802541.037, 0
1544802542.056, 0
1544802543.044, 0
1544802544.039, 0
1544802545.040, 0
1544802546.038, 0
1544802547.045, 0
1544802548.041, 0
1544802549.054, 0
1544802550.056, 0
1544802551.074, 0
1544802552.057, 0
1544802553.045, 0
1544802554.042, 0
1544802555.045, 0
1544802556.041, 0
1544802557.062, 0
1544802558.047, 0
1544802559.057, 0
1544802560.045, 0
1544802561.047, 0
1544802562.057, 0
1544802563.037, 0
1544802564.058, 0
1544802565.035, 0
1544802566.045, 0
1544802567.064, 0
1544802568.052, 0
1544802569.066, 0
1544802570.050, 0
1544802571.059, 0
1544802572.039, 0
1544802573.051, 0
1544802574.061, 0
1544802575.047, 0
1544802576.051, 0
1544802577.063, 0
1544802578.046, 0
1544802579.070, 0
1544802580.046, 0
1544802581.080, 0
1544802582.055, 0
1544802583.049, 0
1544802584.051, 0
1544802585.055, 0
1544802586.057, 0
1544802587.049, 0
1544802588.051, 0
1544802589.059, 0
1544802590.052, 0
1544802591.064, 0
1544802592.042, 0
1544802593.070, 0
1544802594.056, 0
1544802595.056, 0
1544802596.072, 0
1544802597.056, 0
1544802598.060, 0
1544802599.073, 0
1544802600.056, 0
1544802601.069, 0
1544802602.055, 0
1544802603.077, 0
1544802604.044, 0
1544802605.056, 0
1544802606.061, 0
1544802607.071, 0
1544802608.073, 0
1544802609.057, 0
1544802610.063, 0
1544802611.087, 0
1544802612.060, 0
1544802613.065, 0
1544802614.056, 0
1544802615.109, 0
1544802616.046, 0
1544802617.056, 0
1544802618.066, 0
1544802619.059, 0
1544802620.079, 0
1544802621.046, 0
1544802622.073, 0
1544802623.081, 0
1544802624.067, 0
1544802625.068, 0
1544802626.061, 0
1544802627.065, 0
1544802628.074, 0
