Time, Value
1536934878.391, 66
1536934879.409, 53
1536934880.390, 67
1536934881.407, 60
1536934882.409, 83
1536934883.392, 96
1536934884.411, 88
1536934885.422, 83
1536934886.406, 63
1536934887.406, 61
1536934888.389, 48
1536934889.411, 37
1536934890.407, 66
1536934891.411, 63
1536934892.405, 61
1536934893.391, 78
1536934894.404, 57
1536934895.426, 60
1536934896.418, 69
1536934897.421, 60
1536934898.387, 60
1536934899.433, 64
1536934900.389, 66
1536934901.392, 81
1536934902.387, 87
1536934903.392, 81
1536934904.404, 78
1536934905.417, 61
1536934906.403, 41
1536934907.411, 34
1536934908.403, 41
1536934909.407, 54
1536934910.388, 67
1536934911.404, 77
1536934912.388, 64
1536934913.393, 54
1536934914.408, 53
1536934915.395, 56
1536934916.405, 61
1536934917.418, 70
1536934918.401, 78
1536934919.427, 64
1536934920.394, 70
1536934921.403, 66
1536934922.405, 63
1536934923.405, 74
1536934924.408, 77
1536934925.394, 81
1536934926.417, 81
1536934927.393, 88
1536934928.408, 75
1536934929.420, 64
1536934930.407, 56
1536934931.441, 50
1536934932.408, 61
1536934933.393, 56
1536934934.411, 70
1536934935.404, 77
1536934936.407, 67
1536934937.408, 77
1536934938.401, 74
1536934939.392, 54
1536934940.407, 54
1536934941.420, 44
1536934942.391, 41
1536934943.411, 41
1536934944.396, 56
1536934945.410, 67
1536934946.404, 69
1536934947.411, 84
1536934948.404, 69
1536934949.387, 64
1536934950.406, 61
1536934951.387, 54
1536934952.412, 61
1536934953.407, 56
1536934954.389, 57
1536934955.405, 57
1536934956.433, 47
1536934957.401, 57
1536934958.404, 44
1536934959.391, 35
1536934960.406, 30
1536934961.388, 11
1536934962.409, 11
1536934963.410, 27
1536934964.407, 29
1536934965.403, 43
1536934966.423, 35
1536934967.406, 24
1536934968.407, 23
1536934969.393, 21
1536934970.409, 38
1536934971.391, 50
1536934972.397, 51
1536934973.388, 43
1536934974.396, 37
1536934975.401, 29
1536934976.396, 35
1536934977.408, 54
1536934978.423, 61
1536934979.395, 67
1536934980.410, 61
1536934981.393, 50
1536934982.417, 56
1536934983.391, 60
1536934984.411, 69
1536934985.411, 80
1536934986.395, 75
1536934987.402, 54
1536934988.387, 54
1536934989.407, 40
1536934990.411, 38
1536934991.387, 50
1536934992.409, 43
1536934993.396, 60
1536934994.408, 57
1536934995.405, 48
1536934996.408, 54
1536934997.422, 63
1536934998.391, 64
1536934999.404, 75
1536935000.383, 67
1536935001.392, 51
1536935002.423, 53
1536935003.388, 53
1536935004.405, 47
1536935005.411, 41
1536935006.393, 47
1536935007.406, 53
1536935008.410, 64
1536935009.406, 69
1536935010.387, 64
1536935011.394, 63
1536935012.391, 61
