Time, PoorSignal, Attention, Meditation
1536934966.423, 0, 67, 35
1536934967.406, 0, 50, 24
1536934968.407, 0, 56, 23
1536934969.393, 0, 53, 21
1536934970.409, 0, 61, 38
1536934971.391, 0, 56, 50
1536934972.397, 0, 54, 51
1536934973.388, 0, 50, 43
1536934974.396, 0, 41, 37
1536934975.401, 0, 44, 29
1536934976.396, 0, 38, 35
1536934977.408, 0, 41, 54
1536934978.423, 0, 41, 61
1536934979.395, 0, 50, 67
1536934980.410, 0, 63, 61
1536934981.393, 0, 63, 50
1536934982.417, 0, 69, 56
1536934983.391, 0, 74, 60
1536934984.411, 0, 75, 69
1536934985.411, 0, 77, 80
1536934986.395, 0, 75, 75
1536934987.402, 0, 60, 54
1536934988.387, 0, 47, 54
1536934989.407, 0, 51, 40
1536934990.411, 0, 38, 38
1536934991.387, 0, 50, 50
1536934992.409, 0, 57, 43
1536934993.396, 0, 51, 60
1536934994.408, 0, 64, 57
1536934995.405, 0, 56, 48
1536934996.408, 0, 53, 54
1536934997.422, 0, 50, 63
1536934998.391, 0, 53, 64
1536934999.404, 0, 61, 75
1536935000.383, 0, 67, 67
1536935001.392, 0, 67, 51
1536935002.423, 0, 56, 53
1536935003.388, 0, 50, 53
1536935004.405, 0, 29, 47
1536935005.411, 0, 29, 41
1536935006.393, 0, 24, 47
1536935007.406, 0, 37, 53
1536935008.410, 0, 43, 64
1536935009.406, 0, 50, 69
1536935010.387, 0, 56, 64
1536935011.394, 0, 53, 63
1536935012.391, 0, 61, 61
1536935013.392, 0, 56, 54
1536935014.403, 0, 57, 70
1536935015.388, 0, 51, 66
1536935016.396, 0, 60, 64
1536935017.422, 0, 64, 75
1536935018.403, 0, 69, 60
1536935019.407, 0, 69, 54
1536935020.393, 0, 47, 43
1536935021.404, 0, 38, 29
1536935022.391, 0, 34, 27
1536935023.404, 0, 34, 38
1536935024.409, 0, 43, 56
1536935025.409, 0, 44, 51
1536935026.406, 0, 48, 47
1536935027.439, 0, 51, 38
1536935028.403, 0, 51, 20
1536935029.441, 0, 54, 24
1536935030.387, 0, 48, 47
1536935031.422, 0, 43, 44
1536935032.396, 0, 50, 64
1536935033.393, 0, 50, 70
1536935034.409, 0, 57, 64
1536935035.406, 0, 60, 63
1536935036.410, 0, 57, 54
1536935037.423, 0, 53, 60
1536935038.406, 0, 48, 63
1536935039.423, 0, 48, 74
1536935040.389, 0, 51, 75
1536935041.423, 0, 48, 70
1536935042.388, 0, 50, 75
1536935043.412, 0, 53, 83
1536935044.396, 0, 50, 87
1536935045.392, 0, 50, 84
1536935046.411, 0, 50, 80
1536935047.407, 0, 43, 64
1536935048.408, 0, 43, 67
1536935049.408, 0, 47, 69
1536935050.388, 0, 41, 57
1536935051.412, 0, 53, 64
1536935052.387, 0, 57, 51
1536935053.412, 0, 56, 63
1536935054.389, 0, 61, 63
1536935055.423, 0, 51, 43
1536935056.407, 0, 43, 51
1536935057.408, 0, 50, 43
1536935058.403, 0, 37, 34
1536935059.391, 0, 37, 47
1536935060.401, 0, 21, 60
1536935061.426, 0, 27, 60
1536935062.396, 0, 41, 69
1536935063.397, 0, 53, 67
1536935064.408, 0, 83, 43
1536935065.407, 0, 70, 26
1536935066.404, 0, 77, 20
1536935067.407, 0, 74, 24
1536935068.425, 0, 67, 29
1536935069.390, 0, 69, 47
1536935070.423, 0, 67, 48
1536935071.387, 0, 57, 35
1536935072.395, 0, 53, 30
1536935073.418, 0, 37, 8
1536935074.389, 0, 26, 16
1536935075.411, 0, 26, 24
1536935076.410, 0, 35, 34
1536935077.396, 0, 48, 41
1536935078.406, 0, 53, 37
1536935079.407, 0, 60, 38
1536935080.410, 0, 44, 24
1536935081.405, 0, 44, 24
1536935082.391, 0, 48, 35
1536935083.396, 0, 48, 29
1536935084.406, 0, 48, 37
1536935085.419, 0, 44, 48
1536935086.395, 0, 43, 44
1536935087.407, 0, 34, 40
1536935088.406, 0, 34, 44
1536935089.403, 0, 44, 41
1536935090.405, 0, 47, 43
1536935091.396, 0, 56, 48
1536935092.408, 0, 74, 44
1536935093.392, 0, 66, 44
1536935094.410, 0, 63, 43
1536935095.402, 0, 64, 26
1536935096.410, 0, 48, 17
1536935097.405, 0, 40, 8
1536935098.427, 0, 34, 3
1536935099.411, 0, 29, 7
1536935100.417, 0, 35, 1
1536935101.396, 0, 30, 4
1536935102.421, 0, 41, 13
1536935103.387, 0, 34, 11
1536935104.392, 0, 47, 26
1536935105.401, 0, 63, 24
1536935106.391, 0, 57, 1
1536935107.403, 0, 70, 16
1536935108.393, 0, 56, 14
1536935109.411, 0, 51, 30
1536935110.423, 0, 53, 54
1536935111.419, 0, 43, 48
1536935112.422, 0, 48, 53
1536935113.392, 0, 44, 48
1536935114.407, 0, 51, 48
1536935115.396, 0, 60, 54
1536935116.408, 0, 61, 48
1536935117.409, 0, 74, 48
1536935118.408, 0, 53, 38
1536935119.403, 0, 61, 38
1536935120.387, 0, 54, 30
1536935121.394, 0, 53, 23
1536935122.410, 0, 66, 29
1536935123.388, 0, 51, 26
1536935124.410, 0, 47, 24
1536935125.391, 0, 40, 43
1536935126.425, 0, 35, 44
1536935127.407, 0, 44, 54
1536935128.411, 0, 51, 64
1536935129.406, 0, 57, 51
1536935130.394, 0, 60, 41
1536935131.410, 0, 61, 34
1536935132.411, 0, 69, 27
1536935133.399, 0, 70, 26
1536935134.410, 0, 67, 13
1536935135.388, 0, 70, 10
1536935136.395, 0, 70, 21
1536935137.404, 0, 57, 23
1536935138.411, 0, 51, 38
1536935139.404, 0, 24, 61
1536935140.387, 0, 17, 57
1536935141.411, 0, 34, 61
1536935142.395, 0, 47, 61
1536935143.407, 0, 63, 40
1536935144.393, 0, 70, 30
1536935145.408, 0, 69, 21
1536935146.405, 0, 64, 34
1536935147.406, 0, 66, 27
1536935148.408, 0, 53, 24
1536935149.402, 0, 43, 43
1536935150.390, 0, 41, 40
1536935151.404, 0, 41, 38
1536935152.409, 0, 40, 48
1536935153.392, 0, 38, 41
1536935154.397, 0, 43, 34
1536935155.409, 0, 50, 40
1536935156.421, 0, 57, 44
1536935157.397, 0, 57, 48
1536935158.405, 0, 60, 56
1536935159.406, 0, 53, 53
1536935160.394, 0, 54, 50
1536935161.406, 0, 54, 47
1536935162.387, 0, 50, 41
1536935163.396, 0, 56, 34
1536935164.409, 0, 56, 35
1536935165.410, 0, 67, 27
1536935166.408, 0, 75, 41
1536935167.405, 0, 75, 41
1536935168.403, 0, 74, 37
1536935169.406, 0, 74, 38
1536935170.403, 0, 75, 29
1536935171.419, 0, 69, 37
1536935172.396, 0, 69, 26
1536935173.436, 0, 66, 29
1536935174.388, 0, 57, 27
1536935175.394, 0, 61, 29
1536935176.410, 0, 60, 43
1536935177.394, 0, 48, 34
1536935178.407, 0, 51, 26
1536935179.395, 0, 47, 23
1536935180.408, 0, 50, 16
1536935181.424, 0, 56, 17
1536935182.405, 0, 61, 20
1536935183.407, 0, 69, 26
1536935184.392, 0, 66, 37
1536935185.406, 0, 69, 41
1536935186.394, 0, 67, 34
1536935187.408, 0, 56, 27
1536935188.410, 0, 56, 21
1536935189.396, 0, 47, 17
1536935190.403, 0, 38, 23
1536935191.394, 0, 48, 34
1536935192.391, 0, 47, 27
1536935193.422, 0, 63, 20
1536935194.390, 0, 61, 27
1536935195.394, 0, 64, 26
1536935196.406, 0, 80, 35
1536935197.408, 0, 60, 51
1536935198.406, 0, 60, 50
1536935199.422, 0, 44, 35
1536935200.412, 0, 38, 35
1536935201.388, 0, 43, 27
1536935202.403, 0, 48, 21
1536935203.392, 0, 60, 35
1536935204.392, 0, 54, 26
1536935205.404, 0, 51, 30
1536935206.387, 0, 53, 34
1536935207.407, 0, 47, 30
1536935208.410, 0, 50, 35
1536935209.395, 0, 54, 30
1536935210.404, 0, 41, 24
1536935211.387, 0, 37, 13
1536935212.404, 0, 30, 16
1536935213.392, 0, 27, 14
1536935214.394, 0, 34, 4
1536935215.388, 0, 48, 20
1536935216.391, 0, 54, 14
1536935217.403, 0, 54, 23
1536935218.407, 0, 70, 48
1536935219.393, 0, 61, 35
1536935220.411, 0, 56, 44
1536935221.388, 0, 63, 43
1536935222.408, 0, 57, 35
1536935223.395, 0, 63, 53
1536935224.396, 0, 64, 51
1536935225.410, 0, 70, 44
1536935226.392, 0, 63, 48
1536935227.410, 0, 50, 44
1536935228.412, 0, 50, 35
1536935229.425, 0, 44, 40
1536935230.407, 0, 30, 26
1536935231.405, 0, 44, 14
1536935232.422, 0, 38, 23
1536935233.394, 0, 21, 16
1536935234.409, 0, 35, 30
1536935235.392, 0, 38, 40
1536935236.391, 0, 40, 44
1536935237.405, 0, 56, 40
1536935238.397, 0, 53, 30
1536935239.408, 0, 38, 37
1536935240.391, 0, 40, 27
1536935241.395, 0, 44, 38
1536935242.411, 0, 50, 44
1536935243.388, 0, 51, 37
1536935244.418, 0, 56, 43
1536935245.394, 0, 54, 41
1536935246.406, 0, 48, 35
1536935247.403, 0, 61, 38
1536935248.392, 0, 56, 37
1536935249.408, 0, 47, 44
1536935250.387, 0, 51, 47
1536935251.398, 0, 56, 50
1536935252.393, 0, 43, 60
1536935253.404, 0, 34, 51
1536935254.404, 0, 34, 57
1536935255.404, 0, 16, 57
1536935256.401, 0, 29, 51
1536935257.392, 0, 48, 43
1536935258.410, 0, 47, 43
1536935259.426, 0, 44, 21
1536935260.408, 0, 51, 23
1536935261.401, 0, 47, 48
1536935262.392, 0, 44, 37
1536935263.407, 0, 53, 54
1536935264.387, 0, 48, 51
1536935265.395, 0, 37, 27
1536935266.396, 0, 44, 34
1536935267.392, 0, 50, 20
1536935268.407, 0, 48, 24
1536935269.408, 0, 60, 27
1536935270.411, 0, 51, 35
1536935271.410, 0, 47, 41
1536935272.391, 0, 50, 53
1536935273.404, 0, 48, 56
1536935274.392, 0, 51, 64
1536935275.396, 0, 54, 69
1536935276.397, 0, 61, 48
1536935277.396, 0, 63, 38
1536935278.406, 0, 83, 24
1536935279.406, 0, 84, 24
1536935280.395, 0, 77, 41
1536935281.411, 0, 75, 50
1536935282.391, 0, 41, 53
1536935283.412, 0, 40, 50
1536935284.394, 0, 38, 35
1536935285.423, 0, 48, 27
1536935286.396, 0, 60, 37
1536935287.392, 0, 63, 34
1536935288.408, 0, 64, 48
1536935289.428, 0, 66, 60
1536935290.410, 0, 61, 63
1536935291.405, 0, 48, 61
1536935292.409, 0, 50, 43
1536935293.404, 0, 43, 40
1536935294.387, 0, 56, 34
1536935295.408, 0, 66, 35
1536935296.394, 0, 64, 41
1536935297.407, 0, 63, 37
1536935298.405, 0, 53, 20
1536935299.391, 0, 54, 24
1536935300.419, 0, 41, 16
1536935301.407, 0, 48, 13
1536935302.404, 0, 54, 21
1536935303.405, 0, 53, 8
1536935304.390, 0, 78, 14
1536935305.393, 0, 74, 17
1536935306.389, 0, 66, 21
1536935307.394, 0, 77, 40
1536935308.405, 0, 64, 44
1536935309.407, 0, 60, 35
1536935310.404, 0, 54, 29
1536935311.408, 0, 35, 24
1536935312.408, 0, 23, 23
1536935313.409, 0, 23, 29
1536935314.394, 0, 34, 44
1536935315.423, 0, 38, 41
1536935316.391, 0, 51, 43
1536935317.392, 0, 63, 56
1536935318.411, 0, 56, 51
1536935319.395, 0, 64, 44
1536935320.410, 0, 60, 47
1536935321.394, 0, 57, 44
1536935322.406, 0, 61, 38
1536935323.390, 0, 51, 40
1536935324.405, 0, 57, 27
1536935325.410, 0, 43, 30
1536935326.404, 0, 34, 35
1536935327.411, 0, 41, 37
1536935328.390, 0, 35, 53
1536935329.407, 0, 40, 44
1536935330.421, 0, 54, 38
1536935331.407, 0, 48, 51
1536935332.411, 0, 44, 38
1536935333.394, 0, 47, 43
1536935334.392, 0, 50, 37
1536935335.381, 0, 60, 21
1536935336.388, 0, 47, 27
1536935337.407, 0, 51, 34
1536935338.396, 0, 56, 48
1536935339.410, 0, 50, 54
1536935340.411, 0, 69, 56
1536935341.409, 0, 69, 47
1536935342.407, 0, 66, 41
1536935343.390, 0, 61, 35
1536935344.411, 0, 57, 10
1536935345.391, 0, 53, 10
1536935346.397, 0, 51, 14
1536935347.401, 0, 53, 20
1536935348.393, 0, 50, 26
1536935349.410, 0, 43, 29
1536935350.406, 0, 37, 21
1536935351.410, 0, 44, 23
1536935352.401, 0, 43, 40
1536935353.390, 0, 51, 29
1536935354.412, 0, 43, 20
1536935355.389, 0, 41, 29
1536935356.412, 0, 48, 20
1536935357.391, 0, 48, 41
1536935358.388, 0, 60, 67
1536935359.406, 0, 51, 56
1536935360.389, 0, 47, 61
1536935361.410, 0, 48, 48
1536935362.406, 0, 40, 34
1536935363.394, 0, 51, 41
1536935364.402, 0, 61, 44
1536935365.383, 0, 57, 40
1536935366.408, 0, 63, 38
1536935367.390, 0, 60, 34
1536935368.393, 0, 64, 30
1536935369.409, 0, 69, 44
1536935370.391, 0, 70, 40
1536935371.407, 0, 69, 34
1536935372.386, 0, 56, 34
1536935373.427, 0, 48, 21
1536935374.406, 0, 57, 38
1536935375.392, 0, 53, 30
1536935376.391, 0, 50, 27
1536935377.388, 0, 61, 34
1536935378.396, 0, 44, 27
1536935379.402, 0, 50, 29
1536935380.392, 0, 50, 24
1536935381.411, 0, 38, 20
1536935382.397, 0, 43, 23
1536935383.410, 0, 41, 24
1536935384.405, 0, 30, 17
1536935385.395, 0, 30, 17
1536935386.407, 0, 29, 16
1536935387.396, 0, 24, 24
1536935388.423, 0, 37, 40
1536935389.404, 0, 38, 53
1536935390.406, 0, 38, 43
1536935391.411, 0, 38, 41
1536935392.397, 0, 43, 38
1536935393.409, 0, 54, 24
1536935394.392, 0, 61, 38
1536935395.392, 0, 66, 35
1536935396.398, 0, 57, 30
1536935397.395, 0, 47, 30
1536935398.411, 0, 48, 34
1536935399.407, 0, 41, 40
1536935400.406, 0, 41, 40
1536935401.426, 0, 40, 47
1536935402.408, 0, 37, 43
1536935403.421, 0, 43, 37
1536935404.389, 0, 47, 34
1536935405.392, 0, 63, 21
1536935406.395, 0, 63, 10
1536935407.392, 0, 63, 8
1536935408.397, 0, 53, 10
1536935409.387, 0, 60, 16
1536935410.394, 0, 66, 35
1536935411.402, 0, 74, 40
1536935412.396, 0, 83, 40
1536935413.403, 0, 70, 48
1536935414.387, 0, 63, 38
1536935415.405, 0, 61, 35
1536935416.382, 0, 57, 41
1536935417.393, 0, 50, 41
1536935418.411, 0, 43, 41
1536935419.391, 0, 35, 34
1536935420.404, 0, 24, 43
1536935421.408, 0, 29, 40
1536935422.394, 0, 35, 47
1536935423.411, 0, 40, 70
1536935424.394, 0, 51, 67
1536935425.411, 0, 56, 67
1536935426.396, 0, 63, 57
1536935427.404, 0, 64, 48
1536935428.387, 0, 66, 41
1536935429.407, 0, 67, 47
1536935430.406, 0, 70, 57
1536935431.394, 0, 74, 57
1536935432.409, 0, 56, 66
1536935433.420, 0, 48, 63
1536935434.388, 0, 27, 51
1536935435.406, 0, 27, 47
1536935436.387, 0, 37, 38
1536935437.391, 0, 50, 27
1536935438.388, 0, 67, 37
1536935439.390, 0, 74, 40
1536935440.403, 0, 83, 37
1536935441.388, 0, 69, 26
1536935442.408, 0, 69, 27
1536935443.391, 0, 60, 37
1536935444.406, 0, 67, 41
1536935445.410, 0, 81, 57
1536935446.393, 0, 70, 47
1536935447.411, 0, 66, 21
1536935448.389, 0, 64, 21
1536935449.406, 0, 56, 26
1536935450.406, 0, 77, 26
1536935451.394, 0, 87, 37
1536935452.407, 0, 70, 37
1536935453.390, 0, 75, 40
1536935454.394, 0, 70, 47
1536935455.407, 0, 67, 50
1536935456.392, 0, 74, 56
1536935457.407, 0, 67, 50
1536935458.388, 0, 64, 56
1536935459.424, 0, 64, 66
1536935460.410, 0, 50, 60
1536935461.390, 0, 66, 60
1536935462.407, 0, 67, 53
1536935463.388, 0, 66, 40
1536935464.404, 0, 81, 29
1536935465.380, 0, 69, 41
1536935466.395, 0, 56, 37
1536935467.381, 0, 51, 40
1536935468.397, 0, 38, 47
1536935469.406, 0, 29, 27
1536935470.410, 0, 44, 38
1536935471.391, 0, 53, 40
1536935472.411, 0, 63, 50
1536935473.391, 0, 81, 41
1536935474.412, 0, 60, 35
1536935475.381, 0, 54, 29
1536935476.408, 0, 56, 10
1536935477.392, 0, 43, 24
1536935478.388, 0, 54, 20
1536935479.412, 0, 57, 14
1536935480.392, 0, 60, 37
1536935481.406, 0, 51, 37
1536935482.423, 0, 51, 40
1536935483.407, 0, 48, 30
1536935484.409, 0, 44, 29
1536935485.404, 0, 54, 37
1536935486.407, 0, 44, 29
1536935487.393, 0, 34, 38
1536935488.391, 0, 44, 29
1536935489.420, 0, 51, 23
1536935490.388, 0, 50, 23
1536935491.407, 0, 57, 34
1536935492.378, 0, 51, 35
1536935493.401, 0, 41, 38
1536935494.411, 0, 43, 44
1536935495.390, 0, 50, 44
1536935496.404, 0, 50, 40
1536935497.394, 0, 53, 30
1536935498.408, 0, 48, 26
1536935499.392, 0, 50, 13
1536935500.412, 0, 44, 23
1536935501.403, 0, 43, 38
1536935502.425, 0, 48, 50
1536935503.395, 0, 38, 75
1536935504.376, 0, 38, 64
1536935505.392, 0, 40, 53
1536935506.426, 0, 38, 51
1536935507.393, 0, 37, 50
1536935508.394, 0, 35, 56
1536935509.389, 0, 30, 54
1536935510.394, 0, 35, 51
1536935511.404, 0, 37, 44
1536935512.409, 0, 27, 30
1536935513.406, 0, 29, 40
1536935514.378, 0, 35, 38
1536935515.403, 0, 35, 34
1536935516.407, 0, 57, 44
1536935517.392, 0, 50, 43
1536935518.395, 0, 53, 44
1536935519.387, 0, 54, 38
1536935520.407, 0, 47, 34
1536935521.410, 0, 57, 35
1536935522.392, 0, 57, 41
1536935523.402, 0, 75, 47
1536935524.381, 0, 78, 44
1536935525.395, 0, 81, 50
1536935526.387, 0, 74, 47
1536935527.392, 0, 74, 53
1536935528.408, 0, 80, 54
1536935529.387, 0, 74, 50
1536935530.403, 0, 74, 34
1536935531.410, 0, 75, 34
1536935532.423, 0, 64, 38
1536935533.406, 0, 57, 27
1536935534.396, 0, 69, 44
1536935535.401, 0, 57, 38
1536935536.393, 0, 44, 34
1536935537.389, 0, 51, 34
1536935538.393, 0, 38, 29
1536935539.388, 0, 48, 35
1536935540.409, 0, 54, 26
1536935541.407, 0, 44, 29
1536935542.407, 0, 50, 24
1536935543.403, 0, 35, 21
1536935544.409, 0, 44, 41
1536935545.406, 0, 60, 53
1536935546.388, 0, 50, 54
1536935547.390, 0, 61, 63
1536935548.405, 0, 57, 64
1536935549.389, 0, 48, 56
1536935550.402, 0, 57, 54
1536935551.392, 0, 60, 48
1536935552.410, 0, 56, 37
1536935553.421, 0, 56, 30
1536935554.406, 0, 60, 37
1536935555.405, 0, 56, 38
1536935556.409, 0, 67, 43
1536935557.408, 0, 61, 48
1536935558.411, 0, 48, 41
1536935559.393, 0, 51, 47
1536935560.425, 0, 44, 40
1536935561.391, 0, 57, 41
1536935562.425, 0, 63, 41
1536935563.382, 0, 57, 37
1536935564.392, 0, 63, 47
1536935565.422, 0, 64, 53
1536935566.390, 0, 67, 63
1536935567.403, 0, 66, 51
1536935568.389, 0, 57, 41
1536935569.392, 0, 53, 34
1536935570.381, 0, 56, 26
1536935571.395, 0, 53, 38
1536935572.410, 0, 67, 38
1536935573.402, 0, 61, 29
1536935574.392, 0, 69, 34
1536935575.380, 0, 80, 27
1536935576.392, 0, 78, 24
1536935577.417, 0, 83, 37
1536935578.394, 0, 74, 37
1536935579.407, 0, 74, 40
1536935580.419, 0, 67, 54
1536935581.405, 0, 57, 47
1536935582.408, 0, 67, 40
1536935583.392, 0, 53, 37
1536935584.408, 0, 54, 26
1536935585.392, 0, 61, 35
1536935586.409, 0, 50, 43
1536935587.393, 0, 54, 44
1536935588.405, 0, 60, 43
1536935589.408, 0, 50, 35
1536935590.389, 0, 61, 35
1536935591.407, 0, 60, 47
1536935592.428, 0, 47, 56
1536935593.393, 0, 57, 60
1536935594.406, 0, 48, 61
1536935595.393, 0, 47, 61
1536935596.408, 0, 54, 60
1536935597.396, 0, 51, 47
1536935598.388, 0, 60, 43
1536935599.411, 0, 50, 37
1536935600.393, 0, 37, 29
1536935601.406, 0, 17, 44
1536935602.405, 0, 8, 43
1536935603.408, 0, 13, 26
1536935604.403, 0, 37, 27
1536935605.392, 0, 47, 35
1536935606.405, 0, 54, 34
1536935607.395, 0, 56, 43
1536935608.396, 0, 41, 53
1536935609.381, 0, 40, 40
1536935610.390, 0, 17, 38
1536935611.403, 0, 34, 47
1536935612.425, 0, 34, 37
1536935613.393, 0, 48, 48
1536935614.410, 0, 56, 44
1536935615.395, 0, 44, 35
1536935616.406, 0, 37, 41
1536935617.390, 0, 16, 30
1536935618.408, 0, 13, 35
1536935619.393, 0, 21, 47
1536935620.389, 0, 27, 24
1536935621.408, 0, 54, 26
1536935622.389, 0, 60, 44
1536935623.404, 0, 57, 34
1536935624.379, 0, 67, 35
1536935625.397, 0, 60, 37
1536935626.411, 0, 67, 30
1536935627.387, 0, 61, 35
1536935628.408, 0, 66, 41
1536935629.395, 0, 69, 56
1536935630.390, 0, 70, 53
1536935631.408, 0, 74, 50
1536935632.397, 0, 64, 63
1536935633.411, 0, 47, 57
1536935634.394, 0, 38, 60
1536935635.401, 0, 50, 61
1536935636.377, 0, 43, 47
1536935637.391, 0, 35, 40
1536935638.402, 0, 37, 24
1536935639.393, 0, 20, 30
1536935640.390, 0, 27, 38
1536935641.393, 0, 50, 34
1536935642.389, 0, 41, 47
1536935643.406, 0, 56, 40
1536935644.407, 0, 61, 40
1536935645.409, 0, 60, 40
1536935646.395, 0, 61, 21
1536935647.390, 0, 56, 27
1536935648.394, 0, 41, 24
1536935649.389, 0, 47, 29
1536935650.394, 0, 64, 47
1536935651.396, 0, 67, 44
1536935652.392, 0, 78, 50
1536935653.404, 0, 66, 48
1536935654.389, 0, 60, 41
1536935655.406, 0, 48, 35
1536935656.387, 0, 44, 29
1536935657.408, 0, 50, 27
1536935658.380, 0, 51, 44
1536935659.411, 0, 63, 47
1536935660.408, 0, 67, 53
1536935661.390, 0, 74, 56
1536935662.408, 0, 60, 40
1536935663.418, 0, 53, 35
1536935664.391, 0, 44, 29
1536935665.404, 0, 40, 24
1536935666.388, 0, 50, 43
1536935667.404, 0, 54, 50
1536935668.381, 0, 60, 57
1536935669.388, 0, 57, 64
1536935670.393, 0, 61, 57
1536935671.395, 0, 53, 54
1536935672.404, 0, 51, 53
1536935673.408, 0, 41, 43
1536935674.406, 0, 44, 37
1536935675.411, 0, 40, 35
1536935676.426, 0, 41, 23
1536935677.408, 0, 41, 26
1536935678.393, 0, 21, 37
1536935679.388, 0, 37, 40
1536935680.392, 0, 40, 50
1536935681.395, 0, 56, 63
1536935682.408, 0, 61, 69
1536935683.396, 0, 56, 81
1536935684.410, 0, 53, 84
1536935685.403, 0, 41, 83
1536935686.406, 0, 41, 66
1536935687.406, 0, 37, 47
1536935688.395, 0, 30, 38
1536935689.401, 0, 48, 35
1536935690.393, 0, 57, 30
1536935691.389, 0, 63, 34
1536935692.409, 0, 64, 40
1536935693.387, 0, 64, 41
1536935694.406, 0, 66, 51
1536935695.394, 0, 77, 50
1536935696.408, 0, 83, 48
1536935697.407, 0, 61, 29
1536935698.392, 0, 48, 24
1536935699.404, 0, 41, 40
1536935700.405, 0, 35, 35
1536935701.390, 0, 51, 53
1536935702.405, 0, 63, 56
1536935703.392, 0, 50, 43
1536935704.423, 0, 53, 43
1536935705.396, 0, 51, 43
1536935706.424, 0, 30, 38
1536935707.394, 0, 40, 37
1536935708.440, 0, 35, 50
1536935709.405, 0, 41, 44
1536935710.392, 0, 50, 43
1536935711.390, 0, 54, 53
1536935712.396, 0, 57, 48
1536935713.395, 0, 51, 51
1536935714.402, 0, 57, 41
1536935715.391, 0, 61, 35
1536935716.402, 0, 61, 27
1536935717.396, 0, 61, 20
1536935718.395, 0, 51, 26
1536935719.377, 0, 57, 21
1536935720.394, 0, 64, 29
1536935721.404, 0, 67, 30
1536935722.387, 0, 77, 23
1536935723.406, 0, 56, 21
1536935724.401, 0, 51, 16
1536935725.408, 0, 41, 14
1536935726.403, 0, 41, 21
1536935727.386, 0, 48, 24
1536935728.397, 0, 54, 26
1536935729.389, 0, 66, 37
1536935730.402, 0, 50, 38
1536935731.407, 0, 50, 40
1536935732.408, 0, 44, 27
1536935733.406, 0, 37, 29
1536935734.421, 0, 50, 40
1536935735.396, 0, 50, 40
1536935736.418, 0, 43, 44
1536935737.393, 0, 44, 48
1536935738.408, 0, 47, 48
1536935739.394, 0, 51, 54
1536935740.423, 0, 74, 66
1536935741.393, 0, 77, 64
1536935742.389, 0, 83, 74
1536935743.401, 0, 87, 61
1536935744.386, 0, 74, 53
1536935745.407, 0, 74, 60
1536935746.405, 0, 53, 38
1536935747.381, 0, 47, 38
1536935748.406, 0, 41, 37
1536935749.383, 0, 29, 11
