Time, PoorSignal, Attention, Meditation
1542122278.689, 0, 61, 27
1542122279.697, 0, 69, 40
1542122280.683, 0, 74, 57
1542122281.699, 0, 63, 50
1542122282.684, 0, 56, 54
1542122283.679, 0, 57, 53
1542122284.683, 0, 51, 35
1542122285.697, 0, 51, 38
1542122286.695, 0, 54, 43
1542122287.690, 0, 48, 44
1542122288.698, 0, 38, 37
1542122289.684, 0, 43, 44
1542122290.678, 0, 48, 41
1542122291.709, 0, 56, 29
1542122292.681, 0, 83, 56
1542122293.698, 0, 77, 47
1542122294.683, 0, 75, 40
1542122295.698, 0, 78, 57
1542122296.691, 0, 63, 61
1542122297.679, 0, 54, 47
1542122298.697, 0, 40, 38
1542122299.676, 0, 26, 23
1542122300.690, 0, 29, 11
1542122301.685, 0, 47, 35
1542122302.695, 0, 53, 34
1542122303.685, 0, 50, 43
1542122304.677, 0, 57, 57
1542122305.684, 0, 60, 41
1542122306.706, 0, 75, 51
1542122307.699, 0, 83, 51
1542122308.694, 0, 70, 40
1542122309.681, 0, 83, 47
1542122310.690, 0, 75, 47
1542122311.668, 0, 75, 48
1542122312.685, 0, 80, 53
1542122313.682, 0, 53, 51
1542122314.678, 0, 50, 54
1542122315.690, 0, 44, 61
1542122316.699, 0, 44, 61
1542122317.693, 0, 51, 57
1542122318.698, 0, 53, 57
1542122319.675, 0, 56, 35
1542122320.693, 0, 54, 26
1542122321.676, 0, 53, 13
1542122322.684, 0, 61, 7
1542122323.693, 0, 64, 37
1542122324.696, 0, 63, 34
1542122325.700, 0, 69, 53
1542122326.681, 0, 57, 54
1542122327.690, 0, 54, 34
1542122328.699, 0, 57, 43
1542122329.698, 0, 51, 48
1542122330.695, 0, 54, 47
1542122331.684, 0, 51, 54
1542122332.700, 0, 50, 56
1542122333.682, 0, 57, 50
1542122334.682, 0, 60, 56
1542122335.697, 0, 66, 50
1542122336.681, 0, 70, 56
1542122337.692, 0, 60, 63
1542122338.684, 0, 53, 64
1542122339.689, 0, 51, 69
1542122340.693, 0, 56, 54
1542122341.678, 0, 56, 51
1542122342.697, 0, 69, 54
1542122343.682, 0, 69, 53
1542122344.679, 0, 61, 54
1542122345.696, 0, 61, 57
1542122346.678, 0, 43, 53
1542122347.709, 0, 47, 54
1542122348.682, 0, 37, 61
1542122349.694, 0, 40, 50
1542122350.686, 0, 57, 47
1542122351.675, 0, 60, 40
1542122352.713, 0, 77, 27
1542122353.682, 0, 74, 43
1542122354.684, 0, 66, 53
1542122355.693, 0, 61, 54
1542122356.696, 0, 61, 53
1542122357.693, 0, 67, 57
1542122358.695, 0, 57, 44
1542122359.693, 0, 57, 43
1542122360.682, 0, 50, 41
1542122361.683, 0, 38, 26
1542122362.669, 0, 44, 27
1542122363.681, 0, 41, 27
1542122364.695, 0, 48, 44
1542122365.680, 0, 56, 43
1542122366.682, 0, 66, 44
1542122367.696, 0, 64, 66
1542122368.681, 0, 51, 44
1542122369.694, 0, 51, 40
1542122370.682, 0, 38, 24
1542122371.697, 0, 38, 1
1542122372.683, 0, 37, 1
1542122373.694, 0, 35, 16
1542122374.697, 0, 21, 43
1542122375.713, 0, 29, 64
1542122376.682, 0, 27, 80
1542122377.706, 0, 17, 69
1542122378.684, 0, 37, 64
1542122379.698, 0, 35, 64
1542122380.683, 0, 24, 41
1542122381.690, 0, 40, 43
1542122382.682, 0, 40, 35
1542122383.679, 0, 34, 37
1542122384.684, 0, 54, 51
1542122385.689, 0, 41, 50
1542122386.698, 0, 27, 44
1542122387.695, 0, 29, 53
1542122388.699, 0, 21, 50
1542122389.693, 0, 26, 63
1542122390.676, 0, 43, 70
1542122391.699, 0, 54, 60
1542122392.676, 0, 63, 54
1542122393.698, 0, 64, 56
1542122394.685, 0, 63, 66
1542122395.681, 0, 54, 56
1542122396.691, 0, 48, 53
1542122397.677, 0, 56, 43
1542122398.696, 0, 57, 53
1542122399.692, 0, 44, 51
1542122400.681, 0, 51, 61
1542122401.693, 0, 37, 50
1542122402.682, 0, 17, 30
1542122403.693, 0, 35, 50
1542122404.684, 0, 26, 41
1542122405.682, 0, 38, 47
1542122406.693, 0, 60, 37
1542122407.682, 0, 57, 37
1542122408.695, 0, 70, 37
1542122409.667, 0, 67, 50
1542122410.696, 0, 63, 47
1542122411.712, 0, 56, 41
1542122412.681, 0, 54, 48
1542122413.693, 0, 64, 40
1542122414.683, 0, 64, 47
1542122415.679, 0, 84, 40
1542122416.698, 0, 77, 30
1542122417.684, 0, 64, 34
1542122418.692, 0, 50, 41
1542122419.709, 0, 27, 43
1542122420.713, 0, 30, 50
1542122421.670, 0, 37, 48
1542122422.681, 0, 48, 43
1542122423.697, 0, 64, 48
1542122424.684, 0, 56, 38
1542122425.683, 0, 47, 43
1542122426.679, 0, 53, 38
1542122427.683, 0, 44, 24
1542122428.696, 0, 54, 43
1542122429.685, 0, 61, 41
1542122430.695, 0, 57, 41
1542122431.692, 0, 67, 57
1542122432.678, 0, 70, 53
1542122433.679, 0, 84, 48
1542122434.679, 0, 81, 54
1542122435.681, 0, 90, 48
1542122436.683, 0, 87, 43
1542122437.699, 0, 81, 51
1542122438.689, 0, 91, 54
1542122439.692, 0, 80, 54
1542122440.689, 0, 90, 64
1542122441.679, 0, 90, 63
1542122442.695, 0, 81, 67
1542122443.683, 0, 88, 75
1542122444.692, 0, 64, 66
1542122445.684, 0, 80, 57
1542122446.694, 0, 67, 44
1542122447.683, 0, 40, 37
1542122448.697, 0, 61, 38
1542122449.684, 0, 35, 38
1542122450.707, 0, 41, 54
1542122451.713, 0, 54, 54
1542122452.689, 0, 41, 53
1542122453.670, 0, 54, 67
1542122454.678, 0, 47, 61
1542122455.677, 0, 47, 67
1542122456.681, 0, 61, 67
1542122457.685, 0, 56, 54
1542122458.681, 0, 64, 43
1542122459.684, 0, 67, 41
1542122460.690, 0, 40, 37
1542122461.698, 0, 51, 38
1542122462.691, 0, 60, 38
1542122463.675, 0, 60, 29
1542122464.683, 0, 87, 41
1542122465.677, 0, 87, 41
1542122466.684, 0, 81, 44
1542122467.683, 0, 88, 44
1542122468.678, 0, 100, 41
1542122469.695, 0, 87, 35
1542122470.677, 0, 81, 48
1542122471.700, 0, 77, 56
1542122472.692, 0, 66, 63
1542122473.684, 0, 70, 66
1542122474.691, 0, 75, 60
1542122475.676, 0, 61, 41
1542122476.693, 0, 53, 43
1542122477.693, 0, 53, 37
1542122478.679, 0, 44, 27
1542122479.696, 0, 56, 50
1542122480.685, 0, 60, 37
1542122481.696, 0, 54, 48
1542122482.666, 0, 51, 35
1542122483.715, 0, 56, 24
1542122484.700, 0, 44, 24
1542122485.675, 0, 48, 27
1542122486.698, 0, 48, 44
1542122487.698, 0, 48, 54
1542122488.682, 0, 51, 54
1542122489.697, 0, 29, 56
1542122490.687, 0, 41, 61
1542122491.711, 0, 40, 56
1542122492.667, 0, 56, 57
1542122493.684, 0, 78, 57
1542122494.667, 0, 78, 53
1542122495.677, 0, 70, 57
1542122496.699, 0, 57, 54
1542122497.683, 0, 57, 44
1542122498.679, 0, 56, 51
1542122499.692, 0, 64, 51
1542122500.676, 0, 67, 53
1542122501.691, 0, 60, 48
1542122502.693, 0, 54, 41
1542122503.675, 0, 44, 21
1542122504.685, 0, 41, 29
1542122505.676, 0, 50, 43
1542122506.712, 0, 50, 38
1542122507.685, 0, 47, 35
1542122508.685, 0, 40, 35
1542122509.696, 0, 47, 26
1542122510.680, 0, 60, 40
1542122511.691, 0, 53, 51
1542122512.678, 0, 70, 56
1542122513.690, 0, 66, 54
1542122514.677, 0, 57, 43
1542122515.710, 0, 64, 44
1542122516.689, 0, 56, 41
1542122517.698, 0, 50, 37
1542122518.682, 0, 44, 40
1542122519.692, 0, 60, 41
1542122520.694, 0, 67, 41
1542122521.697, 0, 75, 54
1542122522.677, 0, 83, 57
1542122523.710, 0, 67, 48
1542122524.670, 0, 54, 43
1542122525.684, 0, 51, 38
1542122526.668, 0, 54, 37
1542122527.696, 0, 53, 47
1542122528.697, 0, 44, 54
1542122529.685, 0, 51, 60
1542122530.695, 0, 41, 48
1542122531.696, 0, 54, 54
1542122532.689, 0, 61, 47
1542122533.695, 0, 57, 41
1542122534.685, 0, 61, 57
1542122535.697, 0, 66, 57
1542122536.682, 0, 67, 60
1542122537.681, 0, 61, 64
1542122538.689, 0, 61, 43
1542122539.682, 0, 54, 30
1542122540.696, 0, 54, 30
1542122541.684, 0, 66, 38
1542122542.695, 0, 64, 53
1542122543.694, 0, 66, 63
1542122544.683, 0, 66, 66
1542122545.700, 0, 54, 43
1542122546.683, 0, 51, 40
1542122547.714, 0, 56, 37
1542122548.691, 0, 56, 17
1542122549.698, 0, 60, 34
1542122550.690, 0, 57, 29
1542122551.668, 0, 53, 35
1542122552.697, 0, 64, 47
1542122553.684, 0, 64, 47
1542122554.675, 0, 63, 53
1542122555.693, 0, 51, 43
1542122556.672, 0, 40, 40
1542122557.682, 0, 41, 35
1542122558.696, 0, 35, 26
1542122559.697, 0, 43, 34
1542122560.691, 0, 34, 26
1542122561.668, 0, 29, 21
1542122562.696, 0, 38, 26
1542122563.668, 0, 23, 26
1542122564.677, 0, 34, 23
1542122565.668, 0, 37, 41
1542122566.678, 0, 43, 34
1542122567.685, 0, 41, 26
1542122568.679, 0, 40, 41
1542122569.681, 0, 50, 35
1542122570.690, 0, 41, 43
1542122571.684, 0, 56, 56
1542122572.694, 0, 51, 34
1542122573.677, 0, 43, 35
1542122574.675, 0, 50, 30
1542122575.698, 0, 57, 24
1542122576.675, 0, 54, 24
1542122577.691, 0, 37, 16
1542122578.682, 0, 34, 17
1542122579.705, 0, 11, 14
1542122580.690, 0, 20, 34
1542122581.684, 0, 34, 37
1542122582.690, 0, 37, 41
1542122583.681, 0, 60, 44
1542122584.689, 0, 56, 41
1542122585.675, 0, 60, 35
1542122586.683, 0, 60, 26
1542122587.699, 0, 56, 27
1542122588.684, 0, 74, 30
1542122589.699, 0, 80, 44
1542122590.666, 0, 77, 47
1542122591.682, 0, 75, 63
1542122592.706, 0, 69, 63
1542122593.684, 0, 56, 40
1542122594.711, 0, 53, 43
1542122595.684, 0, 44, 27
1542122596.677, 0, 29, 16
1542122597.670, 0, 53, 29
1542122598.677, 0, 63, 21
1542122599.694, 0, 74, 29
1542122600.682, 0, 88, 50
1542122601.696, 0, 75, 47
1542122602.665, 0, 77, 50
1542122603.695, 0, 66, 38
1542122604.693, 0, 69, 34
1542122605.692, 0, 57, 44
1542122606.697, 0, 43, 53
1542122607.681, 0, 40, 51
1542122608.680, 0, 41, 48
1542122609.707, 0, 53, 53
1542122610.676, 0, 53, 44
1542122611.793, 0, 51, 50
1542122612.683, 0, 51, 47
1542122613.690, 0, 56, 44
1542122614.668, 0, 61, 57
1542122615.683, 0, 91, 50
1542122616.685, 0, 90, 43
1542122617.676, 0, 87, 38
1542122618.696, 0, 78, 24
1542122619.698, 0, 64, 29
1542122620.694, 0, 60, 37
1542122621.693, 0, 60, 40
1542122622.677, 0, 74, 48
1542122623.683, 0, 74, 56
1542122624.670, 0, 87, 56
1542122625.681, 0, 84, 60
1542122626.682, 0, 80, 50
1542122627.683, 0, 63, 34
1542122628.684, 0, 38, 44
1542122629.689, 0, 40, 38
1542122630.682, 0, 43, 51
1542122631.691, 0, 56, 69
1542122632.682, 0, 63, 57
1542122633.699, 0, 61, 51
1542122634.684, 0, 57, 54
1542122635.697, 0, 48, 51
1542122636.680, 0, 53, 48
1542122637.675, 0, 53, 53
1542122638.689, 0, 53, 51
1542122639.683, 0, 60, 40
1542122640.695, 0, 51, 44
1542122641.692, 0, 56, 44
1542122642.682, 0, 63, 43
1542122643.697, 0, 66, 53
1542122644.681, 0, 77, 60
1542122645.675, 0, 70, 66
1542122646.695, 0, 61, 53
1542122647.677, 0, 50, 43
1542122648.684, 0, 50, 20
1542122649.685, 0, 48, 14
1542122650.710, 0, 48, 24
1542122651.695, 0, 56, 30
1542122652.695, 0, 60, 51
1542122653.694, 0, 67, 43
1542122654.678, 0, 64, 37
1542122655.691, 0, 70, 44
1542122656.669, 0, 64, 34
1542122657.677, 0, 63, 37
1542122658.697, 0, 78, 41
1542122659.685, 0, 63, 26
1542122660.683, 0, 60, 30
1542122661.699, 0, 54, 24
1542122662.685, 0, 54, 21
1542122663.693, 0, 67, 27
1542122664.678, 0, 70, 30
1542122665.696, 0, 63, 56
1542122666.682, 0, 63, 53
1542122667.694, 0, 48, 50
1542122668.675, 0, 51, 47
1542122669.677, 0, 54, 41
1542122670.692, 0, 41, 35
1542122671.684, 0, 61, 44
1542122672.685, 0, 51, 57
1542122673.671, 0, 50, 51
1542122674.678, 0, 56, 63
1542122675.698, 0, 41, 54
1542122676.684, 0, 54, 40
1542122677.677, 0, 60, 38
1542122678.679, 0, 64, 24
1542122679.684, 0, 69, 38
1542122680.705, 0, 64, 37
1542122681.676, 0, 69, 43
1542122682.690, 0, 60, 51
1542122683.681, 0, 67, 51
1542122684.681, 0, 67, 54
1542122685.669, 0, 48, 47
1542122686.682, 0, 47, 48
1542122687.684, 0, 40, 34
1542122688.684, 0, 47, 47
1542122689.683, 0, 74, 41
1542122690.692, 0, 80, 38
1542122691.694, 0, 93, 50
1542122692.689, 0, 90, 27
1542122693.677, 0, 78, 43
1542122694.697, 0, 90, 47
1542122695.682, 0, 77, 37
1542122696.684, 0, 64, 35
1542122697.665, 0, 75, 26
1542122698.677, 0, 57, 34
1542122699.697, 0, 67, 41
1542122700.690, 0, 80, 54
1542122701.678, 0, 53, 37
1542122702.699, 0, 51, 35
1542122703.677, 0, 56, 27
1542122704.690, 0, 56, 29
1542122705.682, 0, 60, 53
1542122706.699, 0, 66, 40
1542122707.665, 0, 48, 47
1542122708.675, 0, 48, 51
1542122709.684, 0, 67, 48
1542122710.681, 0, 75, 63
1542122711.681, 0, 64, 57
1542122712.715, 0, 60, 48
1542122713.691, 0, 47, 57
1542122714.691, 0, 44, 56
1542122715.669, 0, 63, 63
1542122716.680, 0, 69, 75
1542122717.686, 0, 78, 70
1542122718.684, 0, 66, 75
1542122719.689, 0, 64, 63
1542122720.679, 0, 69, 48
1542122721.692, 0, 54, 43
1542122722.666, 0, 77, 23
1542122723.696, 0, 70, 30
1542122724.690, 0, 60, 47
1542122725.677, 0, 70, 43
1542122726.692, 0, 64, 64
1542122727.676, 0, 64, 56
1542122728.696, 0, 67, 47
1542122729.699, 0, 75, 54
1542122730.685, 0, 78, 43
1542122731.689, 0, 90, 54
1542122732.676, 0, 91, 53
1542122733.696, 0, 74, 48
1542122734.683, 0, 64, 53
1542122735.677, 0, 50, 48
1542122736.698, 0, 54, 53
1542122737.684, 0, 60, 57
1542122738.693, 0, 56, 69
1542122739.677, 0, 57, 74
1542122740.675, 0, 50, 75
1542122741.694, 0, 26, 75
1542122742.681, 0, 27, 64
1542122743.693, 0, 16, 50
1542122744.667, 0, 17, 47
1542122745.677, 0, 51, 41
1542122746.665, 0, 54, 51
1542122747.692, 0, 74, 67
1542122748.699, 0, 74, 56
1542122749.692, 0, 69, 54
1542122750.699, 0, 78, 47
1542122751.700, 0, 81, 44
1542122752.681, 0, 87, 63
1542122753.709, 0, 80, 63
1542122754.669, 0, 80, 57
1542122755.690, 0, 70, 56
1542122756.667, 0, 67, 54
1542122757.678, 0, 66, 63
1542122758.682, 0, 56, 74
1542122759.679, 0, 54, 64
1542122760.686, 0, 60, 53
1542122761.691, 0, 60, 48
1542122762.677, 0, 56, 40
1542122763.694, 0, 56, 56
1542122764.701, 0, 44, 66
1542122765.691, 0, 48, 57
1542122766.678, 0, 53, 60
1542122767.685, 0, 64, 41
1542122768.665, 0, 70, 23
1542122769.675, 0, 66, 30
1542122770.694, 0, 66, 30
1542122771.706, 0, 54, 26
1542122772.691, 0, 54, 47
1542122773.695, 0, 67, 53
1542122774.687, 0, 77, 56
1542122775.692, 0, 67, 53
1542122776.679, 0, 64, 44
1542122777.692, 0, 61, 41
1542122778.685, 0, 61, 35
1542122779.696, 0, 80, 43
1542122780.681, 0, 84, 60
1542122781.677, 0, 80, 61
1542122782.691, 0, 61, 63
1542122783.712, 0, 53, 74
1542122784.697, 0, 50, 61
1542122785.692, 0, 53, 54
1542122786.685, 0, 67, 51
1542122787.682, 0, 63, 47
1542122788.679, 0, 64, 50
1542122789.677, 0, 54, 37
1542122790.698, 0, 57, 38
1542122791.680, 0, 57, 29
1542122792.693, 0, 64, 35
1542122793.682, 0, 77, 40
1542122794.690, 0, 67, 37
1542122795.690, 0, 66, 43
1542122796.677, 0, 63, 38
1542122797.696, 0, 67, 53
1542122798.684, 0, 75, 61
1542122799.676, 0, 70, 43
1542122800.693, 0, 64, 38
1542122801.677, 0, 53, 40
1542122802.682, 0, 40, 30
1542122803.685, 0, 50, 40
1542122804.682, 0, 60, 44
1542122805.685, 0, 53, 29
1542122806.680, 0, 61, 21
1542122807.697, 0, 54, 23
1542122808.683, 0, 47, 21
1542122809.710, 0, 54, 35
1542122810.683, 0, 53, 48
1542122811.676, 0, 47, 64
1542122812.683, 0, 48, 60
1542122813.678, 0, 43, 48
1542122814.691, 0, 38, 60
1542122815.685, 0, 47, 51
1542122816.682, 0, 50, 61
1542122817.683, 0, 41, 57
1542122818.680, 0, 40, 51
1542122819.680, 0, 41, 50
1542122820.681, 0, 40, 51
1542122821.683, 0, 50, 51
1542122822.698, 0, 57, 40
1542122823.682, 0, 61, 35
1542122824.713, 0, 64, 40
1542122825.678, 0, 61, 51
1542122826.715, 0, 67, 53
1542122827.669, 0, 64, 60
1542122828.685, 0, 54, 50
1542122829.698, 0, 64, 50
1542122830.676, 0, 56, 51
1542122831.696, 0, 53, 61
1542122832.698, 0, 50, 56
