Time, Value
1539250003.997, 21
1539250005.009, 16
1539250005.998, 1
1539250007.012, 3
1539250007.997, 1
1539250008.996, 1
1539250010.025, 16
1539250010.997, 20
1539250011.990, 14
1539250012.996, 30
1539250013.997, 26
1539250015.012, 20
1539250015.992, 10
1539250017.011, 1
1539250017.997, 4
1539250019.008, 4
1539250019.994, 23
1539250020.990, 26
1539250021.996, 17
1539250022.991, 20
1539250023.996, 1
1539250025.008, 14
1539250025.997, 23
1539250027.003, 37
1539250027.996, 51
1539250029.005, 38
1539250029.990, 47
1539250030.996, 34
1539250032.010, 30
1539250032.993, 16
1539250034.012, 21
1539250035.012, 26
1539250036.019, 38
1539250037.009, 57
1539250037.989, 48
1539250039.008, 53
1539250039.980, 35
1539250040.996, 34
1539250041.979, 43
1539250042.994, 38
1539250044.005, 53
1539250045.010, 56
1539250045.992, 48
1539250047.014, 41
1539250047.989, 41
1539250049.003, 35
1539250049.993, 30
1539250050.989, 29
1539250051.992, 34
1539250052.993, 43
1539250054.003, 50
1539250054.992, 60
1539250056.007, 61
1539250057.006, 54
1539250057.999, 54
1539250059.008, 53
1539250059.998, 44
1539250060.997, 41
1539250061.996, 41
1539250062.997, 41
1539250064.027, 29
1539250064.991, 37
1539250066.028, 35
1539250066.994, 26
1539250067.993, 43
1539250069.012, 44
1539250069.991, 50
1539250071.006, 56
1539250071.990, 57
1539250072.998, 61
1539250074.006, 54
1539250074.997, 47
1539250076.005, 40
1539250076.989, 29
1539250078.013, 38
1539250078.980, 53
1539250079.993, 63
1539250081.019, 63
1539250081.992, 63
1539250082.996, 51
1539250083.998, 41
1539250084.991, 41
1539250086.009, 51
1539250086.989, 66
1539250087.998, 70
1539250088.980, 78
1539250089.995, 70
1539250090.982, 50
1539250092.008, 48
1539250093.008, 43
1539250093.990, 47
1539250094.996, 57
1539250096.018, 56
1539250096.993, 66
1539250098.011, 57
1539250098.998, 60
1539250099.997, 56
1539250100.996, 50
1539250101.997, 56
1539250103.008, 66
1539250103.994, 74
1539250105.011, 74
1539250106.007, 69
1539250107.007, 64
1539250108.009, 69
1539250108.997, 70
1539250110.010, 70
1539250110.997, 69
1539250111.990, 75
1539250112.998, 74
1539250113.989, 70
1539250115.010, 60
1539250115.996, 57
1539250116.992, 54
1539250118.023, 51
1539250118.990, 66
1539250120.003, 50
1539250120.997, 60
1539250122.007, 54
1539250122.994, 37
1539250123.991, 38
1539250125.008, 30
1539250125.990, 30
1539250127.013, 50
1539250127.994, 63
1539250129.008, 56
1539250130.003, 69
1539250130.988, 48
1539250131.992, 48
1539250133.009, 64
1539250133.992, 66
1539250135.004, 80
1539250135.993, 83
1539250137.026, 75
1539250137.981, 56
1539250139.011, 56
1539250139.993, 51
1539250140.996, 51
1539250142.005, 56
1539250142.989, 51
1539250144.007, 51
1539250145.009, 57
1539250145.995, 48
1539250147.011, 61
1539250147.994, 61
1539250149.005, 75
1539250149.994, 78
1539250150.988, 69
1539250151.978, 80
1539250152.993, 56
1539250153.991, 70
1539250154.993, 74
1539250155.991, 57
1539250157.011, 63
1539250157.988, 54
1539250159.013, 50
1539250159.997, 51
1539250160.992, 64
1539250161.982, 80
1539250163.007, 90
1539250164.011, 91
1539250164.998, 88
1539250166.008, 78
1539250167.025, 60
1539250167.991, 61
1539250169.003, 48
1539250169.998, 44
1539250171.010, 66
1539250171.997, 66
1539250172.995, 70
1539250173.997, 60
1539250174.988, 43
1539250175.993, 35
1539250177.008, 27
1539250178.010, 43
1539250179.005, 48
1539250179.981, 63
1539250181.005, 77
1539250181.990, 78
1539250182.996, 80
1539250183.994, 63
1539250184.990, 41
1539250185.997, 34
1539250186.989, 21
1539250187.992, 26
1539250189.012, 47
1539250189.983, 48
1539250191.004, 54
1539250191.990, 50
1539250193.009, 51
1539250193.979, 48
1539250194.996, 51
1539250196.003, 57
1539250196.993, 51
1539250198.006, 74
1539250198.976, 78
1539250199.992, 84
1539250201.011, 84
1539250201.998, 66
1539250202.993, 61
1539250203.994, 63
1539250204.990, 60
1539250206.010, 63
1539250206.995, 67
1539250208.008, 57
1539250208.993, 63
1539250210.012, 63
1539250210.981, 67
1539250211.992, 66
1539250213.009, 61
1539250213.989, 69
1539250214.991, 47
1539250216.007, 34
1539250216.996, 34
1539250217.996, 26
1539250218.998, 48
1539250220.003, 67
1539250220.997, 75
1539250221.990, 80
1539250222.997, 69
1539250223.994, 57
1539250224.992, 57
1539250225.998, 43
1539250227.009, 41
1539250228.012, 57
1539250228.989, 57
1539250230.006, 61
1539250230.979, 63
1539250231.997, 44
1539250232.997, 61
1539250234.011, 66
1539250234.997, 64
1539250236.008, 78
1539250236.996, 80
1539250238.012, 87
1539250238.997, 87
1539250240.019, 70
1539250240.995, 64
1539250241.997, 47
1539250242.988, 50
1539250243.993, 50
1539250245.008, 41
1539250245.995, 61
1539250246.994, 53
1539250247.975, 50
1539250248.997, 53
1539250250.004, 56
1539250250.993, 51
1539250252.012, 54
1539250252.981, 61
1539250253.990, 60
1539250254.991, 61
1539250255.994, 63
1539250257.010, 54
1539250257.996, 44
1539250259.009, 47
1539250259.997, 50
1539250260.988, 64
1539250262.013, 66
1539250262.994, 69
1539250264.013, 74
1539250264.997, 54
1539250266.011, 60
1539250267.013, 63
1539250267.992, 60
1539250269.009, 61
1539250269.993, 60
1539250271.008, 53
1539250271.994, 61
1539250272.993, 74
1539250273.995, 74
1539250274.981, 67
1539250275.988, 70
1539250277.003, 64
1539250277.988, 61
1539250279.005, 67
1539250279.993, 64
