Time, Value
1539250003.997, 93
1539250005.009, 100
1539250005.998, 97
1539250007.012, 97
1539250007.997, 87
1539250008.996, 67
1539250010.025, 67
1539250010.997, 75
1539250011.990, 74
1539250012.996, 93
1539250013.997, 80
1539250015.012, 70
1539250015.992, 75
1539250017.011, 60
1539250017.997, 64
1539250019.008, 74
1539250019.994, 78
1539250020.990, 96
1539250021.996, 100
1539250022.991, 100
1539250023.996, 81
1539250025.008, 75
1539250025.997, 70
1539250027.003, 74
1539250027.996, 93
1539250029.005, 91
1539250029.990, 93
1539250030.996, 90
1539250032.010, 83
1539250032.993, 70
1539250034.012, 77
1539250035.012, 70
1539250036.019, 75
1539250037.009, 88
1539250037.989, 78
1539250039.008, 80
1539250039.980, 70
1539250040.996, 69
1539250041.979, 84
1539250042.994, 87
1539250044.005, 90
1539250045.010, 94
1539250045.992, 80
1539250047.014, 93
1539250047.989, 90
1539250049.003, 77
1539250049.993, 74
1539250050.989, 51
1539250051.992, 48
1539250052.993, 51
1539250054.003, 47
1539250054.992, 44
1539250056.007, 38
1539250057.006, 37
1539250057.999, 43
1539250059.008, 51
1539250059.998, 51
1539250060.997, 54
1539250061.996, 57
1539250062.997, 57
1539250064.027, 63
1539250064.991, 64
1539250066.028, 57
1539250066.994, 64
1539250067.993, 61
1539250069.012, 54
1539250069.991, 66
1539250071.006, 61
1539250071.990, 67
1539250072.998, 74
1539250074.006, 74
1539250074.997, 60
1539250076.005, 56
1539250076.989, 63
1539250078.013, 54
1539250078.980, 66
1539250079.993, 69
1539250081.019, 60
1539250081.992, 53
1539250082.996, 50
1539250083.998, 47
1539250084.991, 53
1539250086.009, 56
1539250086.989, 63
1539250087.998, 61
1539250088.980, 57
1539250089.995, 61
1539250090.982, 48
1539250092.008, 48
1539250093.008, 53
1539250093.990, 61
1539250094.996, 66
1539250096.018, 70
1539250096.993, 70
1539250098.011, 53
1539250098.998, 57
1539250099.997, 56
1539250100.996, 53
1539250101.997, 70
1539250103.008, 77
1539250103.994, 80
1539250105.011, 84
1539250106.007, 80
1539250107.007, 78
1539250108.009, 75
1539250108.997, 66
1539250110.010, 74
1539250110.997, 64
1539250111.990, 60
1539250112.998, 63
1539250113.989, 44
1539250115.010, 51
1539250115.996, 60
1539250116.992, 64
1539250118.023, 69
1539250118.990, 74
1539250120.003, 67
1539250120.997, 63
1539250122.007, 57
1539250122.994, 47
1539250123.991, 47
1539250125.008, 53
1539250125.990, 53
1539250127.013, 66
1539250127.994, 78
1539250129.008, 67
1539250130.003, 67
1539250130.988, 69
1539250131.992, 67
1539250133.009, 74
1539250133.992, 70
1539250135.004, 64
1539250135.993, 64
1539250137.026, 63
1539250137.981, 61
1539250139.011, 67
1539250139.993, 67
1539250140.996, 67
1539250142.005, 64
1539250142.989, 50
1539250144.007, 47
1539250145.009, 47
1539250145.995, 47
1539250147.011, 53
1539250147.994, 47
1539250149.005, 51
1539250149.994, 54
1539250150.988, 63
1539250151.978, 74
1539250152.993, 70
1539250153.991, 77
1539250154.993, 60
1539250155.991, 63
1539250157.011, 57
1539250157.988, 57
1539250159.013, 61
1539250159.997, 54
1539250160.992, 63
1539250161.982, 56
1539250163.007, 64
1539250164.011, 66
1539250164.998, 69
1539250166.008, 67
1539250167.025, 63
1539250167.991, 63
1539250169.003, 53
1539250169.998, 44
1539250171.010, 47
1539250171.997, 51
1539250172.995, 47
1539250173.997, 54
1539250174.988, 57
1539250175.993, 50
1539250177.008, 50
1539250178.010, 44
1539250179.005, 47
1539250179.981, 53
1539250181.005, 64
1539250181.990, 69
1539250182.996, 70
1539250183.994, 81
1539250184.990, 70
1539250185.997, 64
1539250186.989, 48
1539250187.992, 35
1539250189.012, 40
1539250189.983, 50
1539250191.004, 70
1539250191.990, 64
1539250193.009, 74
1539250193.979, 74
1539250194.996, 60
1539250196.003, 75
1539250196.993, 77
1539250198.006, 77
1539250198.976, 74
1539250199.992, 69
1539250201.011, 63
1539250201.998, 67
1539250202.993, 78
1539250203.994, 83
1539250204.990, 81
1539250206.010, 70
1539250206.995, 75
1539250208.008, 64
1539250208.993, 66
1539250210.012, 66
1539250210.981, 57
1539250211.992, 54
1539250213.009, 51
1539250213.989, 50
1539250214.991, 44
1539250216.007, 37
1539250216.996, 43
1539250217.996, 38
1539250218.998, 50
1539250220.003, 66
1539250220.997, 64
1539250221.990, 69
1539250222.997, 67
1539250223.994, 61
1539250224.992, 61
1539250225.998, 56
1539250227.009, 60
1539250228.012, 51
1539250228.989, 64
1539250230.006, 57
1539250230.979, 60
1539250231.997, 75
1539250232.997, 66
1539250234.011, 70
1539250234.997, 74
1539250236.008, 63
1539250236.996, 61
1539250238.012, 67
1539250238.997, 66
1539250240.019, 67
1539250240.995, 66
1539250241.997, 74
1539250242.988, 74
1539250243.993, 74
1539250245.008, 63
1539250245.995, 60
1539250246.994, 67
1539250247.975, 81
1539250248.997, 93
1539250250.004, 83
1539250250.993, 69
1539250252.012, 51
1539250252.981, 40
1539250253.990, 47
1539250254.991, 57
1539250255.994, 67
1539250257.010, 77
1539250257.996, 70
1539250259.009, 64
1539250259.997, 63
1539250260.988, 66
1539250262.013, 61
1539250262.994, 60
1539250264.013, 56
1539250264.997, 60
1539250266.011, 69
1539250267.013, 69
1539250267.992, 67
1539250269.009, 64
1539250269.993, 54
1539250271.008, 57
1539250271.994, 63
1539250272.993, 61
1539250273.995, 61
1539250274.981, 61
1539250275.988, 57
1539250277.003, 54
1539250277.988, 44
1539250279.005, 48
1539250279.993, 47
1539250281.007, 51
1539250281.982, 56
1539250282.988, 56
1539250283.977, 60
1539250284.994, 54
1539250286.008, 54
1539250287.006, 56
1539250287.990, 56
1539250289.003, 51
1539250289.983, 50
1539250291.004, 56
1539250291.994, 38
1539250292.992, 50
1539250293.977, 56
1539250294.996, 47
1539250296.023, 66
1539250296.989, 50
1539250297.995, 38
1539250299.010, 50
1539250299.991, 54
1539250301.012, 63
1539250301.998, 69
1539250302.988, 64
1539250303.977, 48
1539250304.993, 56
1539250306.008, 57
1539250306.993, 51
1539250307.991, 67
1539250309.012, 61
1539250309.992, 67
1539250311.029, 74
1539250311.994, 75
1539250313.028, 80
1539250313.996, 67
1539250314.991, 57
1539250316.012, 48
1539250316.991, 41
1539250318.008, 48
1539250318.978, 50
1539250320.009, 60
1539250321.005, 56
1539250322.012, 56
1539250323.005, 67
1539250323.980, 69
1539250324.989, 66
1539250325.978, 57
1539250326.992, 60
1539250327.995, 66
1539250328.997, 77
1539250330.012, 78
1539250330.982, 78
1539250331.984, 69
1539250333.009, 61
1539250333.980, 63
1539250334.993, 61
1539250335.981, 53
1539250337.004, 48
1539250338.003, 44
1539250339.010, 48
1539250340.012, 47
1539250340.981, 47
1539250341.996, 56
1539250342.982, 44
1539250343.989, 60
1539250345.007, 57
1539250345.996, 40
1539250346.993, 48
1539250348.009, 44
1539250348.988, 53
1539250350.012, 74
1539250350.997, 70
1539250352.005, 67
1539250352.996, 66
1539250353.998, 63
1539250354.980, 57
1539250355.996, 74
1539250357.008, 78
1539250358.003, 70
1539250358.992, 66
1539250360.004, 47
1539250360.994, 30
1539250362.013, 37
1539250362.995, 34
1539250363.989, 44
1539250365.009, 64
1539250365.997, 60
1539250367.008, 56
1539250367.998, 38
1539250369.023, 27
1539250370.008, 21
1539250370.990, 35
1539250372.006, 50
1539250372.998, 48
1539250373.988, 63
1539250374.978, 61
1539250375.991, 54
1539250376.996, 54
1539250377.996, 50
1539250378.995, 53
1539250379.981, 51
1539250381.008, 56
1539250382.023, 66
1539250382.990, 51
1539250384.020, 66
1539250384.996, 63
1539250385.993, 57
1539250387.005, 67
1539250387.990, 56
1539250389.009, 48
1539250389.980, 34
1539250390.995, 35
1539250391.979, 21
1539250392.994, 37
1539250394.008, 61
1539250395.010, 61
1539250395.993, 84
1539250396.980, 83
1539250397.997, 77
1539250399.027, 75
1539250399.996, 61
1539250401.008, 63
1539250401.977, 64
1539250402.998, 47
1539250403.980, 47
1539250404.997, 38
1539250405.992, 56
1539250406.979, 75
1539250407.998, 70
1539250409.010, 77
1539250410.004, 61
1539250411.010, 64
1539250411.978, 74
1539250413.011, 78
1539250413.994, 77
1539250414.993, 77
1539250415.993, 63
1539250416.994, 63
1539250417.992, 61
1539250418.999, 69
1539250419.992, 60
1539250420.997, 60
1539250421.997, 60
1539250423.010, 66
1539250423.977, 66
1539250425.004, 66
1539250425.995, 66
