Time, Value
1539682083.332, 54
1539682084.351, 60
1539682085.352, 66
1539682086.363, 60
1539682087.356, 63
1539682088.324, 57
1539682089.356, 54
1539682090.339, 57
1539682091.332, 57
1539682092.321, 64
1539682093.334, 60
1539682094.337, 69
1539682095.335, 75
1539682096.356, 69
1539682097.348, 66
1539682098.354, 54
1539682099.347, 53
1539682100.338, 53
1539682101.337, 61
1539682102.338, 67
1539682103.336, 61
1539682104.339, 53
1539682105.337, 64
1539682106.340, 70
1539682107.353, 75
1539682108.352, 74
1539682109.350, 57
1539682110.352, 50
1539682111.353, 50
1539682112.348, 56
1539682113.333, 61
1539682114.350, 66
1539682115.340, 60
1539682116.368, 57
1539682117.336, 57
1539682118.337, 48
1539682119.357, 53
1539682120.336, 48
1539682121.356, 47
1539682122.339, 48
1539682123.351, 50
1539682124.333, 64
1539682125.355, 63
1539682126.354, 74
1539682127.350, 77
1539682128.357, 63
1539682129.338, 74
1539682130.335, 77
1539682131.369, 63
1539682132.339, 63
1539682133.354, 51
1539682134.332, 51
1539682135.353, 64
1539682136.356, 61
1539682137.341, 63
1539682138.355, 60
1539682139.337, 57
1539682140.352, 60
1539682141.339, 74
1539682142.356, 69
1539682143.355, 64
1539682144.334, 70
1539682145.351, 61
1539682146.372, 66
1539682147.336, 77
1539682148.353, 81
1539682149.325, 78
1539682150.348, 74
1539682151.337, 69
1539682152.338, 63
1539682153.339, 69
1539682154.337, 64
1539682155.352, 61
1539682156.352, 60
1539682157.350, 57
1539682158.347, 57
1539682159.333, 60
1539682160.349, 64
1539682161.325, 61
1539682162.332, 57
1539682163.321, 60
1539682164.341, 54
1539682165.349, 56
1539682166.333, 67
1539682167.336, 64
1539682168.354, 63
1539682169.337, 48
1539682170.347, 47
1539682171.342, 48
1539682172.353, 47
1539682173.333, 53
1539682174.338, 50
1539682175.356, 50
1539682176.337, 57
1539682177.356, 50
1539682178.349, 50
1539682179.340, 47
1539682180.356, 48
1539682181.341, 47
1539682182.356, 47
1539682183.340, 51
1539682184.336, 44
1539682185.347, 64
1539682186.334, 70
1539682187.353, 66
1539682188.337, 75
1539682189.354, 74
1539682190.347, 77
1539682191.342, 78
1539682192.349, 75
1539682193.333, 64
1539682194.334, 50
1539682195.339, 50
1539682196.337, 60
1539682197.349, 51
1539682198.342, 48
1539682199.352, 60
1539682200.325, 54
1539682201.338, 61
1539682202.369, 63
1539682203.336, 57
1539682204.341, 57
1539682205.342, 61
1539682206.338, 69
1539682207.352, 74
1539682208.335, 64
1539682209.356, 60
1539682210.322, 54
1539682211.341, 56
1539682212.325, 63
1539682213.356, 57
1539682214.347, 60
1539682215.355, 56
1539682216.353, 56
1539682217.364, 66
1539682218.337, 64
1539682219.355, 63
1539682220.328, 60
1539682221.352, 53
1539682222.327, 51
1539682223.334, 56
1539682224.334, 57
1539682225.337, 61
1539682226.352, 67
1539682227.350, 67
1539682228.348, 63
1539682229.352, 66
1539682230.337, 54
1539682231.355, 50
1539682232.323, 44
1539682233.333, 38
1539682234.326, 38
1539682235.337, 29
1539682236.347, 47
1539682237.341, 44
1539682238.335, 53
1539682239.352, 57
1539682240.335, 53
1539682241.351, 56
1539682242.326, 56
1539682243.353, 63
1539682244.339, 48
1539682245.335, 41
1539682246.340, 40
1539682247.355, 37
1539682248.356, 54
1539682249.323, 56
1539682250.353, 67
1539682251.348, 69
1539682252.333, 53
1539682253.347, 61
1539682254.333, 51
1539682255.341, 50
1539682256.341, 60
1539682257.336, 69
1539682258.346, 61
1539682259.338, 67
1539682260.372, 69
1539682261.323, 66
1539682262.338, 67
1539682263.352, 75
1539682264.335, 61
1539682265.341, 48
1539682266.324, 53
1539682267.342, 38
1539682268.355, 54
1539682269.340, 60
1539682270.351, 67
1539682271.321, 67
1539682272.335, 66
1539682273.323, 66
1539682274.336, 51
1539682275.340, 40
1539682276.333, 40
1539682277.341, 51
1539682278.347, 51
1539682279.356, 66
1539682280.340, 64
1539682281.339, 54
1539682282.354, 66
1539682283.338, 64
1539682284.337, 74
1539682285.353, 75
1539682286.348, 75
1539682287.353, 74
1539682288.367, 70
1539682289.340, 78
1539682290.367, 64
1539682291.323, 67
1539682292.355, 61
1539682293.338, 60
1539682294.342, 61
1539682295.320, 70
1539682296.342, 69
1539682297.338, 66
1539682298.352, 77
1539682299.353, 53
1539682300.349, 50
1539682301.327, 54
1539682302.354, 48
1539682303.342, 53
1539682304.336, 56
1539682305.322, 47
1539682306.334, 47
1539682307.338, 57
1539682308.338, 69
1539682309.336, 83
1539682310.352, 84
1539682311.348, 93
1539682312.347, 80
1539682313.333, 56
1539682314.351, 56
1539682315.327, 54
1539682316.351, 56
1539682317.355, 69
1539682318.342, 78
1539682319.338, 75
1539682320.336, 70
1539682321.338, 69
1539682322.352, 60
1539682323.341, 54
1539682324.347, 56
1539682325.340, 50
1539682326.332, 44
1539682327.354, 48
