Time, Value
1536307663.850, 0
1536307664.861, 0
1536307665.865, 0
1536307666.843, 0
1536307667.865, 0
1536307668.863, 0
1536307669.872, 0
1536307670.834, 0
1536307671.865, 0
1536307672.831, 0
1536307673.845, 0
1536307674.847, 0
1536307675.841, 0
1536307676.845, 0
1536307677.856, 0
1536307678.865, 0
1536307679.859, 0
1536307680.848, 0
1536307681.862, 0
1536307682.832, 0
1536307683.848, 0
1536307684.848, 0
1536307685.843, 0
1536307686.849, 0
1536307687.844, 0
1536307688.846, 0
1536307689.862, 0
1536307690.845, 0
1536307691.857, 0
1536307692.842, 0
1536307693.858, 0
1536307694.858, 0
1536307695.862, 0
1536307696.862, 0
1536307697.845, 0
1536307698.849, 0
1536307699.832, 0
1536307700.846, 0
1536307701.857, 0
1536307702.846, 0
1536307703.857, 0
1536307704.843, 0
1536307705.843, 0
1536307706.863, 0
1536307707.841, 0
1536307708.860, 0
1536307709.846, 0
1536307710.878, 0
1536307711.832, 0
1536307712.847, 0
1536307713.855, 0
1536307714.849, 0
1536307715.847, 0
1536307716.846, 0
1536307717.875, 0
1536307718.860, 0
1536307719.841, 0
1536307720.863, 0
1536307721.849, 0
1536307722.840, 0
1536307723.832, 0
1536307724.841, 0
1536307725.876, 0
1536307726.856, 0
1536307727.843, 0
1536307728.857, 0
1536307729.845, 0
1536307730.855, 0
1536307731.850, 0
1536307732.864, 0
1536307733.829, 0
1536307734.847, 0
1536307735.847, 0
1536307736.858, 0
1536307737.862, 0
1536307738.861, 0
1536307739.844, 0
1536307740.880, 0
1536307741.846, 0
1536307742.856, 0
1536307743.836, 0
1536307744.845, 0
1536307745.847, 0
1536307746.840, 0
1536307747.847, 0
1536307748.855, 0
1536307749.859, 0
1536307750.856, 0
1536307751.862, 0
1536307752.857, 0
1536307753.834, 0
1536307754.839, 0
1536307755.832, 0
1536307756.849, 0
1536307757.847, 0
1536307758.861, 0
1536307759.860, 0
1536307760.864, 0
1536307761.860, 0
1536307762.854, 0
1536307763.845, 0
1536307764.859, 0
1536307765.843, 0
1536307766.860, 0
1536307767.861, 0
1536307768.839, 0
1536307769.860, 0
1536307770.827, 0
1536307771.845, 0
1536307772.864, 0
1536307773.848, 0
1536307774.861, 0
1536307775.833, 0
1536307776.843, 0
1536307777.854, 0
1536307778.839, 0
1536307779.859, 0
1536307780.848, 0
1536307781.860, 0
1536307782.833, 0
1536307783.843, 0
1536307784.857, 0
1536307785.845, 0
1536307786.860, 0
1536307787.839, 0
1536307788.845, 0
1536307789.855, 0
1536307790.860, 0
1536307791.847, 0
1536307792.848, 0
1536307793.841, 0
1536307794.827, 0
1536307795.842, 0
1536307796.860, 0
1536307797.832, 0
1536307798.846, 0
1536307799.858, 0
1536307800.840, 0
1536307801.860, 0
1536307802.833, 0
1536307803.860, 0
1536307804.832, 0
