started,1537526068, start_emotions_elicitation
stopped,1537526773, end emotion_elicitation
started,1537526823, start_baseline
stopped,1537526947, end_baseline
Interruptions
stopped,1537527609, (first interruption)
stopped,1537528041, (second interruption)
stopped,1537528385, (third interruption)
stopped,1537528817, (fourth interruption)
stopped,1537529268, (fifth interruption)
stopped,1537529749, (six interruption)
