1544802362.000000, 1544802362.000000, 1544802362.000000
32.000000, 32.000000, 32.000000
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-48,22,39
-47,22,39
-47,22,39
-47,22,38
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-46,21,39
-45,22,41
-49,23,37
-50,24,38
-47,23,38
-48,22,37
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-47,22,39
-46,22,39
-47,21,39
-46,21,40
-46,20,39
-46,22,40
-47,21,39
-46,21,39
-46,21,39
-47,21,39
-48,23,39
-49,23,38
-48,23,38
-48,23,39
-47,22,39
-47,22,39
-47,21,38
-47,21,39
-47,22,39
-47,21,38
-47,22,38
-47,22,39
-47,23,40
-47,22,39
-47,22,39
-46,22,39
-47,22,39
-47,22,38
-48,22,38
-47,22,38
-47,22,39
-48,23,38
-47,22,38
-47,23,39
-47,23,38
-47,22,38
-47,23,39
-47,23,39
-47,23,39
-47,22,39
-49,23,39
-50,24,38
-49,23,40
-48,22,41
-49,23,42
-50,22,43
-35,20,52
-34,19,57
-33,16,59
-20,20,59
-22,19,56
-23,18,54
-20,14,57
-17,14,59
-13,8,63
-11,6,64
-9,2,64
-10,0,63
-5,-4,61
1,-6,60
2,-8,60
4,-8,57
4,-9,55
6,-10,54
9,-11,56
11,-14,59
16,-16,59
23,-16,58
27,-17,59
35,-20,57
37,-21,49
37,-22,45
29,-26,41
23,-27,41
1,-30,38
6,-30,40
17,-31,47
22,-32,50
25,-35,51
27,-36,49
24,-39,46
21,-38,47
24,-38,46
26,-36,43
26,-35,43
25,-33,40
24,-33,37
30,-32,37
31,-32,39
33,-33,39
31,-33,39
31,-34,39
32,-34,39
33,-34,40
33,-35,40
33,-35,39
33,-34,39
33,-34,39
34,-33,38
32,-34,38
31,-35,39
33,-35,40
33,-34,40
31,-34,39
31,-34,39
32,-33,39
31,-33,39
30,-33,39
31,-33,40
34,-33,40
33,-33,40
31,-33,40
31,-33,42
31,-33,41
32,-32,42
33,-32,41
32,-32,41
31,-33,41
30,-33,41
31,-32,42
32,-32,42
31,-32,42
30,-33,41
32,-31,42
31,-32,42
30,-32,42
30,-31,43
30,-30,42
30,-30,41
30,-30,43
30,-30,44
29,-30,43
30,-30,42
32,-30,44
30,-30,46
29,-30,44
30,-29,45
30,-29,45
28,-28,44
27,-28,44
26,-29,46
26,-29,46
29,-30,47
30,-29,47
29,-29,46
27,-28,46
28,-27,47
29,-26,46
29,-26,45
27,-26,47
27,-26,47
28,-26,47
27,-26,48
26,-27,48
26,-27,48
26,-27,48
26,-28,49
27,-27,49
28,-27,49
28,-26,49
27,-26,48
27,-26,49
25,-26,49
25,-26,49
25,-26,49
26,-26,50
26,-26,50
25,-26,50
25,-25,51
25,-25,50
25,-25,50
25,-25,50
25,-25,50
25,-24,50
24,-24,50
24,-24,50
23,-23,50
23,-23,51
23,-23,51
24,-23,51
24,-23,51
24,-23,51
24,-23,52
24,-23,52
24,-23,50
22,-22,51
22,-22,52
22,-23,52
22,-23,52
21,-23,52
21,-23,52
21,-22,53
21,-22,53
20,-23,52
20,-22,52
21,-22,51
21,-22,53
20,-23,54
20,-22,54
20,-22,54
21,-23,54
20,-23,55
20,-23,56
21,-22,55
20,-22,52
20,-22,52
20,-22,52
21,-22,51
20,-21,52
22,-22,54
21,-22,53
20,-21,52
19,-22,53
21,-22,53
21,-21,52
19,-22,55
20,-22,53
19,-22,53
19,-24,55
19,-23,54
19,-23,54
20,-23,55
19,-22,55
19,-22,55
17,-22,55
18,-21,54
18,-21,52
19,-20,53
20,-20,54
19,-20,54
19,-20,54
17,-19,54
17,-19,54
16,-17,52
14,-17,52
15,-18,57
18,-17,60
17,-15,55
12,-14,51
11,-15,56
17,-15,57
