started,1537885547, start_emotions_elicitation
stopped,1537886290, end emotion_elicitation
started,1537886328, start_baseline
stopped,1537886451, end_baseline
Interruptions
stopped,1537887064, (first interruption)
stopped,1537887566, (second interruption)
stopped,1537887967, (third interruption)
stopped,1537888486, (fourth interruption)
stopped,1537888841, (fifth interruption)
stopped,1537889283, (six interruption)

