Time, Value
1545056376.570, 75
1545056377.572, 63
1545056378.570, 56
1545056379.586, 34
1545056380.553, 38
1545056381.569, 43
1545056382.585, 41
1545056383.574, 54
1545056384.570, 51
1545056385.583, 61
1545056386.566, 61
1545056387.589, 54
1545056388.565, 40
1545056389.575, 40
1545056390.569, 51
1545056391.570, 63
1545056392.553, 61
1545056393.586, 54
1545056394.585, 53
1545056395.585, 34
1545056396.585, 53
1545056397.589, 53
1545056398.574, 48
1545056399.579, 56
1545056400.568, 41
1545056401.573, 43
1545056402.571, 48
1545056403.572, 51
1545056404.570, 56
1545056405.569, 56
1545056406.567, 54
1545056407.585, 54
1545056408.573, 64
1545056409.585, 66
1545056410.572, 61
1545056411.568, 53
1545056412.571, 41
1545056413.572, 35
1545056414.580, 38
1545056415.565, 57
1545056416.586, 63
1545056417.555, 74
1545056418.584, 66
1545056419.582, 51
1545056420.565, 53
1545056421.587, 37
1545056422.574, 41
1545056423.586, 48
1545056424.573, 48
1545056425.569, 60
1545056426.589, 61
1545056427.558, 54
1545056428.570, 35
1545056429.571, 27
1545056430.574, 23
1545056431.586, 23
1545056432.559, 38
1545056433.570, 56
1545056434.570, 50
1545056435.567, 61
1545056436.573, 70
1545056437.568, 69
1545056438.583, 84
1545056439.572, 84
1545056440.568, 78
1545056441.577, 70
1545056442.565, 69
1545056443.574, 64
1545056444.559, 67
1545056445.573, 78
1545056446.584, 74
1545056447.575, 69
1545056448.583, 67
1545056449.569, 53
1545056450.570, 41
1545056451.585, 47
1545056452.570, 48
1545056453.588, 48
1545056454.568, 57
1545056455.585, 57
1545056456.580, 50
1545056457.575, 53
1545056458.586, 67
1545056459.573, 75
1545056460.589, 77
1545056461.573, 66
1545056462.575, 64
1545056463.558, 43
1545056464.572, 50
1545056465.587, 51
1545056466.581, 44
1545056467.574, 54
1545056468.585, 56
1545056469.557, 57
1545056470.601, 69
1545056471.572, 83
1545056472.568, 74
1545056473.574, 84
1545056474.566, 75
1545056475.572, 75
1545056476.566, 77
1545056477.572, 87
1545056478.550, 93
1545056479.567, 87
1545056480.589, 87
1545056481.585, 75
1545056482.574, 74
1545056483.559, 67
1545056484.565, 64
1545056485.603, 57
1545056486.559, 64
1545056487.569, 61
1545056488.558, 57
1545056489.570, 51
1545056490.560, 35
1545056491.570, 35
1545056492.582, 30
1545056493.559, 50
1545056494.573, 56
1545056495.585, 67
1545056496.596, 69
1545056497.583, 63
1545056498.566, 66
1545056499.571, 70
1545056500.555, 84
1545056501.575, 84
1545056502.555, 88
1545056503.571, 74
1545056504.564, 74
1545056505.558, 83
1545056506.564, 74
1545056507.588, 80
1545056508.569, 75
1545056509.585, 57
1545056510.559, 70
1545056511.581, 63
1545056512.557, 57
1545056513.565, 56
1545056514.586, 54
1545056515.574, 51
1545056516.574, 44
1545056517.581, 54
1545056518.568, 51
1545056519.587, 63
1545056520.570, 78
1545056521.580, 75
1545056522.565, 74
1545056523.568, 63
1545056524.582, 57
1545056525.559, 54
1545056526.585, 44
1545056527.589, 47
1545056528.566, 51
1545056529.585, 54
1545056530.559, 57
1545056531.589, 75
1545056532.558, 66
1545056533.566, 54
1545056534.552, 57
1545056535.570, 53
1545056536.570, 67
1545056537.588, 69
1545056538.571, 70
1545056539.580, 60
1545056540.565, 54
1545056541.583, 54
1545056542.555, 64
1545056543.570, 69
1545056544.557, 66
1545056545.565, 75
1545056546.573, 70
1545056547.565, 69
1545056548.584, 78
1545056549.558, 81
1545056550.586, 67
1545056551.580, 77
1545056552.570, 81
1545056553.568, 78
1545056554.558, 90
1545056555.572, 69
1545056556.600, 69
1545056557.572, 64
1545056558.589, 67
1545056559.551, 74
1545056560.568, 69
1545056561.550, 69
1545056562.573, 70
1545056563.585, 83
1545056564.571, 74
1545056565.567, 75
1545056566.580, 60
1545056567.583, 61
1545056568.589, 56
1545056569.584, 48
1545056570.588, 57
1545056571.571, 69
1545056572.559, 78
1545056573.553, 67
1545056574.559, 74
1545056575.566, 51
1545056576.572, 54
1545056577.564, 80
1545056578.575, 64
1545056579.567, 66
1545056580.586, 48
1545056581.557, 23
1545056582.587, 27
1545056583.552, 38
1545056584.567, 50
1545056585.569, 74
1545056586.570, 67
1545056587.569, 61
1545056588.581, 63
1545056589.571, 47
1545056590.573, 60
1545056591.559, 63
1545056592.630, 66
1545056593.570, 78
1545056594.573, 75
1545056595.581, 70
1545056596.567, 56
1545056597.584, 50
1545056598.559, 66
1545056599.569, 70
1545056600.584, 80
1545056601.574, 69
1545056602.580, 51
1545056603.565, 53
1545056604.572, 60
1545056605.558, 70
1545056606.573, 70
1545056607.587, 61
1545056608.569, 60
1545056609.566, 61
1545056610.555, 69
1545056611.571, 69
1545056612.585, 83
1545056613.573, 87
1545056614.570, 77
1545056615.554, 81
1545056616.568, 84
1545056617.587, 88
1545056618.571, 93
1545056619.587, 93
1545056620.549, 74
1545056621.571, 69
1545056622.559, 70
1545056623.566, 74
1545056624.570, 81
1545056625.573, 66
1545056626.575, 47
1545056627.583, 37
1545056628.568, 29
1545056629.569, 40
1545056630.554, 60
1545056631.568, 64
1545056632.551, 70
1545056633.566, 64
1545056634.569, 56
1545056635.574, 48
1545056636.573, 41
1545056637.581, 38
1545056638.565, 35
1545056639.573, 47
1545056640.559, 48
1545056641.571, 56
1545056642.556, 63
1545056643.559, 54
1545056644.569, 48
1545056645.565, 51
1545056646.565, 57
1545056647.558, 64
1545056648.572, 74
1545056649.589, 69
1545056650.566, 74
1545056651.571, 70
1545056652.559, 64
1545056653.570, 61
1545056654.558, 57
1545056655.589, 64
1545056656.585, 80
1545056657.573, 81
1545056658.567, 74
1545056659.595, 66
1545056660.573, 56
1545056661.586, 60
1545056662.572, 70
1545056663.573, 67
1545056664.575, 77
1545056665.569, 67
1545056666.568, 63
1545056667.572, 64
1545056668.587, 57
1545056669.550, 60
1545056670.588, 57
1545056671.583, 54
1545056672.558, 41
1545056673.585, 29
1545056674.574, 24
1545056675.570, 26
1545056676.553, 24
1545056677.566, 44
1545056678.587, 41
1545056679.558, 41
1545056680.567, 43
1545056681.576, 37
1545056682.571, 37
1545056683.589, 37
1545056684.554, 44
1545056685.588, 50
1545056686.576, 44
1545056687.565, 48
