Time, Value
1545056376.570, 84
1545056377.572, 81
1545056378.570, 50
1545056379.586, 38
1545056380.553, 35
1545056381.569, 27
1545056382.585, 51
1545056383.574, 60
1545056384.570, 75
1545056385.583, 66
1545056386.566, 53
1545056387.589, 53
1545056388.565, 51
1545056389.575, 67
1545056390.569, 63
1545056391.570, 56
1545056392.553, 30
1545056393.586, 41
1545056394.585, 48
1545056395.585, 56
1545056396.585, 81
1545056397.589, 75
1545056398.574, 77
1545056399.579, 67
1545056400.568, 64
1545056401.573, 51
1545056402.571, 50
1545056403.572, 60
1545056404.570, 56
1545056405.569, 67
1545056406.567, 69
1545056407.585, 61
1545056408.573, 56
1545056409.585, 61
1545056410.572, 54
1545056411.568, 67
1545056412.571, 78
1545056413.572, 61
1545056414.580, 80
1545056415.565, 61
1545056416.586, 54
1545056417.555, 57
1545056418.584, 41
1545056419.582, 53
1545056420.565, 69
1545056421.587, 93
1545056422.574, 90
1545056423.586, 94
1545056424.573, 77
1545056425.569, 64
1545056426.589, 78
1545056427.558, 61
1545056428.570, 66
1545056429.571, 74
1545056430.574, 54
1545056431.586, 69
1545056432.559, 74
1545056433.570, 66
1545056434.570, 75
1545056435.567, 63
1545056436.573, 56
1545056437.568, 50
1545056438.583, 67
1545056439.572, 80
1545056440.568, 96
1545056441.577, 100
1545056442.565, 96
1545056443.574, 80
1545056444.559, 75
1545056445.573, 70
1545056446.584, 77
1545056447.575, 64
1545056448.583, 50
1545056449.569, 43
1545056450.570, 16
1545056451.585, 35
1545056452.570, 29
1545056453.588, 44
1545056454.568, 67
1545056455.585, 74
1545056456.580, 96
1545056457.575, 91
1545056458.586, 97
1545056459.573, 100
1545056460.589, 100
1545056461.573, 100
1545056462.575, 91
1545056463.558, 93
1545056464.572, 77
1545056465.587, 88
1545056466.581, 78
1545056467.574, 84
1545056468.585, 88
1545056469.557, 69
1545056470.601, 88
1545056471.572, 74
1545056472.568, 90
1545056473.574, 91
1545056474.566, 74
1545056475.572, 78
1545056476.566, 77
1545056477.572, 74
1545056478.550, 87
1545056479.567, 90
1545056480.589, 70
1545056481.585, 80
1545056482.574, 78
1545056483.559, 69
1545056484.565, 66
1545056485.603, 63
1545056486.559, 64
1545056487.569, 67
1545056488.558, 91
1545056489.570, 87
1545056490.560, 91
1545056491.570, 84
1545056492.582, 70
1545056493.559, 75
1545056494.573, 64
1545056495.585, 66
1545056496.596, 64
1545056497.583, 47
1545056498.566, 44
1545056499.571, 50
1545056500.555, 56
1545056501.575, 75
1545056502.555, 87
1545056503.571, 83
1545056504.564, 54
1545056505.558, 53
1545056506.564, 47
1545056507.588, 43
1545056508.569, 74
1545056509.585, 70
1545056510.559, 67
1545056511.581, 81
1545056512.557, 69
1545056513.565, 66
1545056514.586, 77
1545056515.574, 74
1545056516.574, 64
1545056517.581, 67
1545056518.568, 60
1545056519.587, 60
1545056520.570, 70
1545056521.580, 78
1545056522.565, 80
1545056523.568, 91
1545056524.582, 94
1545056525.559, 91
1545056526.585, 100
1545056527.589, 96
1545056528.566, 93
1545056529.585, 88
1545056530.559, 74
1545056531.589, 63
1545056532.558, 54
1545056533.566, 63
1545056534.552, 43
1545056535.570, 37
1545056536.570, 43
1545056537.588, 51
1545056538.571, 81
1545056539.580, 87
1545056540.565, 81
1545056541.583, 61
1545056542.555, 56
1545056543.570, 75
1545056544.557, 81
1545056545.565, 83
1545056546.573, 81
1545056547.565, 75
1545056548.584, 77
1545056549.558, 74
1545056550.586, 63
1545056551.580, 53
1545056552.570, 41
1545056553.568, 41
1545056554.558, 54
1545056555.572, 40
1545056556.600, 48
1545056557.572, 37
1545056558.589, 30
1545056559.551, 37
1545056560.568, 35
1545056561.550, 35
1545056562.573, 21
1545056563.585, 27
1545056564.571, 23
1545056565.567, 26
1545056566.580, 26
1545056567.583, 16
1545056568.589, 16
1545056569.584, 20
1545056570.588, 24
1545056571.571, 37
1545056572.559, 47
1545056573.553, 64
1545056574.559, 57
1545056575.566, 48
1545056576.572, 41
1545056577.564, 30
1545056578.575, 40
1545056579.567, 54
1545056580.586, 77
1545056581.557, 60
1545056582.587, 53
1545056583.552, 53
1545056584.567, 43
1545056585.569, 61
1545056586.570, 66
1545056587.569, 56
1545056588.581, 56
1545056589.571, 60
1545056590.573, 74
1545056591.559, 80
1545056592.630, 74
1545056593.570, 67
1545056594.573, 54
1545056595.581, 61
1545056596.567, 66
1545056597.584, 70
1545056598.559, 75
1545056599.569, 69
1545056600.584, 66
1545056601.574, 60
1545056602.580, 63
1545056603.565, 60
1545056604.572, 61
1545056605.558, 67
1545056606.573, 66
1545056607.587, 77
1545056608.569, 69
1545056609.566, 66
1545056610.555, 67
1545056611.571, 61
1545056612.585, 64
1545056613.573, 50
1545056614.570, 54
1545056615.554, 61
1545056616.568, 53
1545056617.587, 70
1545056618.571, 74
1545056619.587, 64
1545056620.549, 81
1545056621.571, 74
1545056622.559, 67
1545056623.566, 75
1545056624.570, 66
1545056625.573, 75
1545056626.575, 66
1545056627.583, 48
1545056628.568, 43
1545056629.569, 37
1545056630.554, 44
1545056631.568, 54
1545056632.551, 48
1545056633.566, 54
1545056634.569, 56
1545056635.574, 56
1545056636.573, 70
1545056637.581, 67
1545056638.565, 47
1545056639.573, 43
1545056640.559, 37
1545056641.571, 29
1545056642.556, 41
1545056643.559, 54
1545056644.569, 48
1545056645.565, 48
1545056646.565, 54
1545056647.558, 53
1545056648.572, 66
1545056649.589, 69
1545056650.566, 64
1545056651.571, 63
1545056652.559, 57
1545056653.570, 67
1545056654.558, 75
1545056655.589, 66
1545056656.585, 67
1545056657.573, 64
1545056658.567, 63
1545056659.595, 70
1545056660.573, 81
1545056661.586, 70
1545056662.572, 69
1545056663.573, 75
1545056664.575, 66
1545056665.569, 74
1545056666.568, 74
1545056667.572, 54
1545056668.587, 51
1545056669.550, 48
1545056670.588, 54
1545056671.583, 66
1545056672.558, 69
1545056673.585, 84
1545056674.574, 84
1545056675.570, 83
1545056676.553, 88
1545056677.566, 74
1545056678.587, 69
1545056679.558, 66
1545056680.567, 57
1545056681.576, 38
1545056682.571, 30
1545056683.589, 29
1545056684.554, 23
1545056685.588, 50
1545056686.576, 69
1545056687.565, 74
1545056688.584, 78
1545056689.565, 70
1545056690.585, 56
1545056691.550, 54
1545056692.571, 63
1545056693.553, 64
1545056694.558, 63
1545056695.564, 67
1545056696.586, 67
1545056697.575, 67
1545056698.588, 66
1545056699.571, 64
1545056700.585, 60
1545056701.552, 54
1545056702.572, 74
1545056703.570, 77
1545056704.574, 87
1545056705.555, 93
1545056706.565, 77
1545056707.564, 77
1545056708.587, 74
1545056709.568, 63
1545056710.588, 69
1545056711.573, 64
1545056712.588, 53
1545056713.551, 50
1545056714.567, 48
1545056715.551, 50
1545056716.574, 57
1545056717.585, 70
1545056718.573, 80
1545056719.566, 78
1545056720.620, 77
1545056721.565, 74
1545056722.586, 60
1545056723.553, 53
1545056724.565, 63
1545056725.553, 66
1545056726.581, 61
1545056727.571, 64
1545056728.565, 61
1545056729.568, 48
1545056730.555, 54
1545056731.564, 44
1545056732.584, 50
1545056733.556, 56
1545056734.573, 60
1545056735.558, 64
1545056736.566, 43
1545056737.585, 50
1545056738.560, 48
1545056739.573, 57
1545056740.556, 63
1545056741.580, 43
1545056742.550, 27
1545056743.559, 7
1545056744.573, 7
1545056745.555, 27
1545056746.571, 30
1545056747.554, 51
1545056748.570, 48
1545056749.570, 37
1545056750.566, 34
1545056751.585, 26
1545056752.571, 29
1545056753.559, 27
1545056754.555, 40
1545056755.574, 47
1545056756.582, 63
1545056757.565, 67
1545056758.573, 63
1545056759.590, 57
1545056760.573, 38
1545056761.585, 27
1545056762.554, 35
1545056763.570, 27
1545056764.553, 40
1545056765.572, 51
1545056766.574, 51
1545056767.571, 54
1545056768.573, 53
1545056769.590, 56
1545056770.564, 64
1545056771.585, 64
1545056772.553, 69
1545056773.586, 63
1545056774.550, 54
1545056775.565, 60
1545056776.554, 53
1545056777.570, 53
1545056778.564, 63
1545056779.584, 66
1545056780.564, 77
1545056781.573, 88
1545056782.570, 84
1545056783.569, 90
1545056784.557, 81
1545056785.566, 74
1545056786.552, 75
1545056787.559, 57
1545056788.570, 63
1545056789.559, 63
1545056790.565, 57
1545056791.584, 75
1545056792.570, 69
1545056793.574, 74
1545056794.556, 75
1545056795.572, 70
1545056796.559, 81
1545056797.573, 80
1545056798.572, 80
1545056799.587, 74
1545056800.584, 70
1545056801.555, 70
1545056802.569, 74
1545056803.605, 80
1545056804.573, 67
1545056805.584, 67
1545056806.554, 67
1545056807.568, 61
1545056808.586, 56
1545056809.559, 54
1545056810.570, 54
1545056811.550, 57
1545056812.572, 75
1545056813.552, 64
1545056814.555, 53
1545056815.580, 53
1545056816.556, 41
1545056817.565, 47
1545056818.559, 57
1545056819.567, 54
1545056820.587, 64
1545056821.571, 69
1545056822.574, 56
1545056823.573, 50
1545056824.557, 41
1545056825.569, 50
1545056826.571, 64
1545056827.587, 66
1545056828.572, 69
1545056829.586, 50
1545056830.573, 43
1545056831.568, 53
1545056832.570, 35
1545056833.559, 37
1545056834.567, 37
1545056835.551, 38
1545056836.558, 50
1545056837.570, 57
1545056838.565, 60
1545056839.570, 54
1545056840.585, 41
1545056841.569, 23
1545056842.581, 23
1545056843.569, 17
1545056844.582, 38
1545056845.555, 61
1545056846.571, 67
1545056847.554, 81
1545056848.571, 83
1545056849.569, 78
1545056850.565, 80
1545056851.564, 80
1545056852.587, 78
1545056853.570, 75
1545056854.586, 70
1545056855.586, 69
1545056856.570, 70
1545056857.587, 74
1545056858.572, 75
1545056859.586, 66
1545056860.570, 54
1545056861.567, 60
1545056862.553, 40
1545056863.571, 50
1545056864.573, 56
1545056865.570, 53
1545056866.574, 67
1545056867.551, 66
1545056868.568, 53
1545056869.584, 41
1545056870.573, 47
1545056871.569, 48
1545056872.558, 61
1545056873.569, 75
1545056874.550, 70
1545056875.553, 69
1545056876.596, 74
1545056877.552, 63
1545056878.558, 57
1545056879.588, 53
1545056880.559, 47
1545056881.571, 48
1545056882.555, 61
1545056883.585, 66
1545056884.549, 61
1545056885.587, 67
1545056886.554, 74
1545056887.571, 53
1545056888.571, 61
1545056889.568, 61
1545056890.569, 57
1545056891.569, 74
1545056892.564, 87
1545056893.572, 87
1545056894.550, 80
1545056895.559, 77
1545056896.575, 66
1545056897.568, 63
1545056898.573, 64
1545056899.558, 63
1545056900.580, 63
1545056901.574, 64
1545056902.570, 74
1545056903.574, 74
1545056904.571, 66
1545056905.585, 66
1545056906.550, 54
1545056907.574, 61
1545056908.567, 75
1545056909.559, 80
1545056910.568, 84
1545056911.586, 77
1545056912.565, 75
1545056913.585, 66
1545056914.570, 69
1545056915.584, 78
1545056916.550, 70
1545056917.574, 77
1545056918.553, 67
1545056919.573, 67
1545056920.568, 51
1545056921.571, 48
1545056922.566, 41
1545056923.589, 38
1545056924.559, 56
1545056925.587, 77
1545056926.576, 78
1545056927.567, 78
1545056928.585, 75
1545056929.566, 50
1545056930.581, 48
1545056931.558, 40
1545056932.568, 40
1545056933.554, 37
1545056934.574, 38
1545056935.572, 40
1545056936.569, 35
1545056937.574, 20
1545056938.555, 8
1545056939.566, 1
1545056940.586, 1
1545056941.567, 26
1545056942.570, 44
1545056943.551, 77
1545056944.569, 80
1545056945.559, 77
1545056946.565, 75
1545056947.604, 70
1545056948.558, 74
1545056949.571, 84
1545056950.584, 91
1545056951.572, 87
1545056952.567, 80
1545056953.571, 77
1545056954.574, 81
1545056955.555, 69
1545056956.573, 87
1545056957.556, 90
1545056958.581, 83
1545056959.573, 91
1545056960.572, 80
1545056961.571, 64
1545056962.597, 54
1545056963.573, 44
1545056964.568, 54
1545056965.553, 63
1545056966.557, 69
1545056967.551, 69
1545056968.572, 66
1545056969.568, 64
1545056970.554, 75
1545056971.569, 69
1545056972.580, 69
1545056973.582, 69
1545056974.585, 48
1545056975.555, 56
1545056976.584, 60
1545056977.554, 60
1545056978.557, 64
1545056979.571, 74
1545056980.556, 66
1545056981.564, 64
1545056982.570, 60
1545056983.567, 50
1545056984.574, 48
1545056985.569, 50
1545056986.588, 61
1545056987.556, 53
1545056988.582, 50
1545056989.555, 48
1545056990.561, 41
1545056991.573, 50
1545056992.571, 48
1545056993.571, 50
1545056994.545, 53
1545056995.565, 69
1545056996.573, 70
1545056997.556, 67
1545056998.570, 78
1545056999.570, 69
1545057000.564, 75
1545057001.585, 81
1545057002.559, 63
1545057003.584, 47
1545057004.555, 50
1545057005.574, 43
1545057006.554, 51
1545057007.570, 74
1545057008.567, 67
1545057009.571, 66
1545057010.571, 67
1545057011.585, 64
1545057012.571, 57
1545057013.568, 66
1545057014.574, 61
1545057015.573, 57
1545057016.558, 63
1545057017.585, 48
1545057018.558, 50
1545057019.552, 50
1545057020.568, 56
1545057021.589, 75
1545057022.558, 70
1545057023.568, 64
1545057024.549, 64
1545057025.573, 66
1545057026.555, 77
1545057027.565, 70
1545057028.551, 69
1545057029.585, 61
1545057030.570, 56
1545057031.554, 70
1545057032.567, 81
1545057033.583, 78
1545057034.569, 67
1545057035.587, 64
1545057036.557, 48
1545057037.567, 54
1545057038.550, 63
1545057039.570, 43
1545057040.564, 56
1545057041.557, 51
1545057042.570, 51
1545057043.584, 60
1545057044.570, 51
1545057045.571, 56
1545057046.555, 61
1545057047.567, 74
1545057048.557, 80
1545057049.586, 61
1545057050.573, 60
1545057051.572, 60
1545057052.565, 64
1545057053.555, 74
1545057054.573, 75
1545057055.584, 80
1545057056.571, 69
1545057057.584, 80
1545057058.559, 75
1545057059.574, 66
1545057060.551, 69
1545057061.571, 64
1545057062.564, 77
1545057063.556, 81
1545057064.564, 74
1545057065.551, 53
1545057066.571, 51
1545057067.584, 57
1545057068.552, 67
1545057069.565, 91
1545057070.570, 90
1545057071.557, 88
1545057072.570, 88
1545057073.573, 87
1545057074.573, 83
1545057075.551, 66
1545057076.584, 69
1545057077.549, 64
1545057078.574, 67
1545057079.567, 77
1545057080.554, 77
1545057081.571, 75
1545057082.573, 74
1545057083.565, 70
1545057084.569, 67
1545057085.559, 67
1545057086.565, 63
1545057087.552, 60
1545057088.555, 54
1545057089.550, 56
1545057090.554, 57
1545057091.571, 75
1545057092.584, 80
1545057093.564, 88
1545057094.574, 87
1545057095.554, 74
1545057096.570, 78
1545057097.556, 74
1545057098.559, 78
1545057099.554, 81
1545057100.565, 77
1545057101.569, 74
1545057102.571, 64
1545057103.572, 67
1545057104.586, 67
1545057105.571, 69
1545057106.586, 66
1545057107.549, 66
1545057108.569, 51
1545057109.557, 50
1545057110.571, 44
1545057111.565, 41
1545057112.572, 53
1545057113.580, 60
1545057114.551, 78
1545057115.564, 80
1545057116.574, 84
1545057117.550, 64
1545057118.569, 53
1545057119.554, 48
1545057120.557, 29
1545057121.565, 53
1545057122.571, 38
1545057123.564, 21
1545057124.551, 20
1545057125.567, 4
1545057126.559, 26
1545057127.557, 56
1545057128.570, 81
1545057129.553, 93
1545057130.570, 81
1545057131.550, 80
1545057132.589, 69
1545057133.570, 69
1545057134.556, 75
1545057135.564, 74
1545057136.554, 67
1545057137.555, 81
1545057138.556, 81
1545057139.554, 74
1545057140.571, 81
1545057141.559, 61
1545057142.566, 61
1545057143.585, 70
1545057144.569, 70
1545057145.569, 77
1545057146.555, 67
1545057147.587, 60
1545057148.552, 56
1545057149.554, 54
1545057150.573, 63
1545057151.558, 61
1545057152.572, 56
1545057153.573, 61
1545057154.574, 64
1545057155.566, 69
1545057156.555, 77
1545057157.569, 78
1545057158.567, 75
1545057159.573, 81
1545057160.555, 78
1545057161.558, 78
1545057162.582, 61
1545057163.572, 50
1545057164.564, 57
1545057165.587, 51
1545057166.555, 61
1545057167.573, 75
1545057168.555, 74
1545057169.555, 83
1545057170.549, 90
1545057171.565, 84
1545057172.567, 81
1545057173.569, 70
1545057174.567, 75
1545057175.571, 75
1545057176.574, 78
1545057177.586, 77
1545057178.549, 67
1545057179.556, 69
1545057180.551, 67
1545057181.556, 60
1545057182.569, 74
1545057183.558, 60
1545057184.564, 54
1545057185.554, 66
1545057186.570, 50
1545057187.568, 57
1545057188.586, 66
1545057189.570, 74
1545057190.553, 90
1545057191.557, 91
1545057192.584, 84
1545057193.565, 81
1545057194.570, 67
1545057195.556, 67
1545057196.572, 74
1545057197.555, 64
1545057198.567, 61
1545057199.571, 63
1545057200.550, 41
1545057201.572, 37
1545057202.549, 48
1545057203.569, 40
1545057204.573, 47
1545057205.559, 64
1545057206.571, 64
1545057207.559, 67
1545057208.571, 66
1545057209.587, 35
1545057210.558, 26
1545057211.569, 29
1545057212.558, 43
1545057213.564, 70
1545057214.587, 61
1545057215.573, 51
1545057216.572, 38
1545057217.552, 11
1545057218.584, 30
1545057219.554, 37
1545057220.552, 43
1545057221.567, 61
1545057222.554, 44
1545057223.574, 50
1545057224.571, 43
1545057225.565, 29
1545057226.586, 37
1545057227.551, 27
1545057228.585, 38
1545057229.571, 54
1545057230.570, 66
1545057231.551, 70
1545057232.557, 78
1545057233.586, 70
1545057234.555, 63
1545057235.564, 66
1545057236.572, 54
1545057237.556, 64
1545057238.570, 61
1545057239.558, 51
1545057240.565, 69
1545057241.574, 63
1545057242.556, 67
1545057243.569, 83
1545057244.565, 70
1545057245.570, 64
1545057246.558, 63
1545057247.564, 44
1545057248.584, 56
1545057249.561, 57
1545057250.556, 57
1545057251.556, 70
1545057252.557, 60
1545057253.568, 75
1545057254.569, 84
1545057255.569, 80
1545057256.556, 69
1545057257.572, 48
1545057258.555, 41
1545057259.571, 44
1545057260.569, 63
1545057261.550, 78
1545057262.571, 87
1545057263.590, 80
1545057264.571, 69
1545057265.565, 61
1545057266.558, 56
1545057267.565, 56
1545057268.557, 63
1545057269.552, 57
1545057270.558, 53
1545057271.559, 54
1545057272.574, 54
