started,1549295007, start_emotions_elicitation
stopped,1549295724, end emotion_elicitation
started,1549295764, start_baseline
stopped,1549295891, end_baseline
Interruptions
started,1549296862, (first interruption)
started,1549297292, (second interruption)
started,1549297665, (third interruption)
started,1549298053,(fourth interruption)
started,1549298417, (fifth interruption)
started,1549298847, (six interruption)
